term,cur,prev,diff,total,ma7,z_like
올레드,6,1,5,25,1.286,2.209
사이니지,2,0,2,4,0.286,1.117
하이센스,3,2,1,6,0.857,1.113
맥북,2,1,1,14,0.571,0.814
hdr,1,0,1,1,0.143,0.622
jdi,1,0,1,2,0.143,0.622
올레드tv,1,0,1,2,0.143,0.622
boe,1,0,1,21,0.143,0.622
카카오,2,1,1,14,1.0,0.5
tcl,2,0,2,50,1.0,0.5
ltpo,1,0,1,2,0.286,0.465
증착기,1,0,1,4,0.286,0.465
sharp,1,0,1,6,0.286,0.465
고성능,1,0,1,19,0.286,0.465
화웨이,1,0,1,33,0.286,0.465
디스플레이,13,3,10,231,11.286,0.393
모니터,3,2,1,129,2.143,0.348
메타,1,0,1,29,0.429,0.345
구글,2,1,1,69,1.286,0.335
모바일,2,1,1,37,1.429,0.26
벤츠,1,0,1,53,0.571,0.244
asus,1,0,1,16,0.714,0.155
ar,1,0,1,45,0.857,0.074
갤럭시,2,2,0,88,1.857,0.06
삼성디스플레이,2,0,2,90,3.714,-0.586
