term,cur,prev,diff,total,ma7,z_like
삼성전자,40,19,21,529,18.429,4.076
oled,29,7,22,353,19.429,1.77
tv,28,19,9,385,10.857,3.991
hp,25,8,17,59,4.857,6.287
노트북,13,5,8,156,6.0,2.029
디스플레이,13,3,10,231,11.286,0.393
애플,7,12,-5,266,7.143,-0.039
lg전자,7,5,2,207,7.143,-0.039
올레드,6,1,5,25,1.286,2.209
스마트폰,5,6,-1,132,3.857,0.386
하이센스,3,2,1,6,0.857,1.113
모니터,3,2,1,129,2.143,0.348
폴더블,3,10,-7,167,3.286,-0.102
xr,3,6,-3,127,4.571,-0.501
사이니지,2,0,2,4,0.286,1.117
맥북,2,1,1,14,0.571,0.814
tcl,2,0,2,50,1.0,0.5
카카오,2,1,1,14,1.0,0.5
구글,2,1,1,69,1.286,0.335
모바일,2,1,1,37,1.429,0.26
엔비디아,2,5,-3,90,1.857,0.06
갤럭시,2,2,0,88,1.857,0.06
인텔,2,3,-1,36,2.0,0.0
삼성디스플레이,2,0,2,90,3.714,-0.586
boe,1,0,1,21,0.143,0.622
jdi,1,0,1,2,0.143,0.622
올레드tv,1,0,1,2,0.143,0.622
hdr,1,0,1,1,0.143,0.622
화웨이,1,0,1,33,0.286,0.465
고성능,1,0,1,19,0.286,0.465
sharp,1,0,1,6,0.286,0.465
증착기,1,0,1,4,0.286,0.465
ltpo,1,0,1,2,0.286,0.465
메타,1,0,1,29,0.429,0.345
벤츠,1,0,1,53,0.571,0.244
asus,1,0,1,16,0.714,0.155
양산,1,4,-3,48,0.857,0.074
ar,1,0,1,45,0.857,0.074
공급망,1,2,-1,41,1.714,-0.309
sk하이닉스,1,3,-2,84,2.571,-0.604
아이폰,1,6,-5,116,3.0,-0.732
