term,cur,prev,diff,ma7,z_like,total
모니터,29,12,17,7.571,5.712,191
기아,13,1,12,2.143,4.407,34
삼성전자,34,12,22,15.286,3.812,508
갤럭시,9,7,2,3.571,1.879,108
xr,8,4,4,3.143,1.752,118
퀄컴,3,0,3,0.571,1.383,50
tcl,6,9,-3,2.571,1.317,89
디스플레이,9,3,6,5.0,1.236,213
애플,13,10,3,8.571,1.128,273
lg디스플레이,6,14,-8,3.143,1.03,135
nvidia,2,0,2,0.429,0.95,3
카카오,2,0,2,0.429,0.95,11
lcd,2,1,1,0.714,0.697,36
아마존,2,1,1,0.714,0.697,12
아이폰,5,1,4,3.143,0.67,116
에어팟,1,0,1,0.143,0.622,5
터치id,1,0,1,0.143,0.622,2
소니,5,10,-5,3.286,0.609,34
고성능,2,1,1,1.0,0.5,23
sk하이닉스,2,3,-1,1.0,0.5,68
엔비디아,4,7,-3,2.714,0.486,179
한화시스템,1,0,1,0.286,0.465,4
boe,1,0,1,0.429,0.345,19
게이밍모니터,1,0,1,0.429,0.345,6
양산,1,0,1,0.429,0.345,62
화웨이,1,0,1,0.429,0.345,14
인텔,1,1,0,0.429,0.345,39
삼성디스플레이,1,0,1,0.714,0.155,84
노트북,3,4,-1,3.143,-0.052,126
레노버,1,7,-6,1.286,-0.134,73
폴더블,3,5,-2,3.429,-0.15,114
kaist,1,0,1,1.429,-0.195,14
lg전자,3,2,1,3.571,-0.198,230
스마트폰,3,3,0,3.714,-0.244,104
vr,1,1,0,1.857,-0.363,56
oled,7,20,-13,8.571,-0.4,301
tv,10,10,0,12.286,-0.507,365
ar,1,9,-8,2.857,-0.69,50
구글,2,14,-12,5.0,-0.927,80
lg화학,1,0,1,3.857,-0.964,27
모바일,1,1,0,3.857,-0.964,69
