term,cur,prev,diff,ma7,z_like,total,date
갤럭시,3,5,-2,3.857,-0.289,82,2026-02-22
스마트폰,1,1,0,2.0,-0.414,71,2026-02-22
lg디스플레이,1,16,-15,2.857,-0.69,128,2026-02-22
노트북,1,4,-3,3.0,-0.732,97,2026-02-22
tcl,2,4,-2,4.571,-0.819,98,2026-02-22
애플,4,6,-2,7.857,-1.014,170,2026-02-22
삼성전자,8,24,-16,12.857,-1.059,428,2026-02-22
oled,3,8,-5,9.143,-1.527,247,2026-02-22
lg전자,1,7,-6,7.571,-1.752,233,2026-02-22
디스플레이,1,17,-16,9.286,-2.047,222,2026-02-22
tv,4,10,-6,15.0,-2.257,326,2026-02-22
lg전자,20,1,19,9.857,2.45,246,2026-02-23
엔비디아,5,1,4,1.429,1.627,56,2026-02-23
갤럭시,7,3,4,4.429,0.828,89,2026-02-23
sk하이닉스,3,1,2,1.429,0.716,56,2026-02-23
hp,2,0,2,0.714,0.697,30,2026-02-23
xr,3,0,3,1.571,0.634,59,2026-02-23
nvidia,1,0,1,0.143,0.622,4,2026-02-23
수율,1,0,1,0.143,0.622,2,2026-02-23
모바일,2,1,1,1.0,0.5,26,2026-02-23
샤오미,1,0,1,0.286,0.465,4,2026-02-23
스마트폰,3,1,2,2.143,0.348,71,2026-02-23
노트북,4,1,3,3.286,0.254,99,2026-02-23
디스플레이,11,1,10,10.714,0.067,228,2026-02-23
메타,1,2,-1,1.0,0.0,27,2026-02-23
모니터,1,0,1,1.286,-0.134,70,2026-02-23
삼성전자,13,8,5,13.857,-0.182,421,2026-02-23
tv,15,4,11,16.571,-0.31,334,2026-02-23
lg디스플레이,2,1,1,3.143,-0.412,130,2026-02-23
구글,1,6,-5,3.429,-0.852,60,2026-02-23
tcl,1,2,-1,4.714,-1.171,94,2026-02-23
oled,3,3,0,9.286,-1.553,243,2026-02-23
애플,1,4,-3,7.429,-1.726,165,2026-02-23
엔비디아,20,5,15,4.0,5.333,75,2026-02-24
모니터,18,1,17,3.714,4.88,88,2026-02-24
oled,31,3,28,13.429,3.767,273,2026-02-24
설비투자,7,0,7,1.143,2.831,12,2026-02-24
노트북,12,4,8,4.571,2.367,109,2026-02-24
kaist,5,0,5,0.714,2.323,26,2026-02-24
디스플레이,20,11,9,13.0,1.52,247,2026-02-24
레노버,3,0,3,0.571,1.383,13,2026-02-24
수율,3,1,2,0.571,1.383,5,2026-02-24
퀄컴,2,0,2,0.286,1.117,10,2026-02-24
맥북,3,0,3,0.857,1.113,26,2026-02-24
amd,2,0,2,0.429,0.95,12,2026-02-24
고성능,2,0,2,0.571,0.814,21,2026-02-24
아이폰,3,0,3,1.286,0.803,58,2026-02-24
양산,3,0,3,1.571,0.634,66,2026-02-24
sk하이닉스,3,3,0,1.571,0.634,59,2026-02-24
4k,1,0,1,0.143,0.622,1,2026-02-24
불량률,1,0,1,0.143,0.622,1,2026-02-24
스마트폰,4,3,1,2.429,0.614,68,2026-02-24
공급망,2,0,2,0.857,0.593,16,2026-02-24
인텔,2,0,2,0.857,0.593,66,2026-02-24
asus,1,0,1,0.286,0.465,13,2026-02-24
샤프,1,0,1,0.286,0.465,4,2026-02-24
xr,3,3,0,2.0,0.414,62,2026-02-24
샤오미,1,1,0,0.429,0.345,5,2026-02-24
선익시스템,2,0,2,1.571,0.19,32,2026-02-24
아마존,2,0,2,1.571,0.19,21,2026-02-24
갤럭시,5,7,-2,4.429,0.184,93,2026-02-24
lcd,1,0,1,0.714,0.155,59,2026-02-24
폴더블,1,0,1,0.714,0.155,48,2026-02-24
hp,1,2,-1,0.714,0.155,31,2026-02-24
모바일,1,2,-1,1.0,0.0,26,2026-02-24
애플,7,1,6,7.143,-0.039,169,2026-02-24
vr,1,0,1,1.143,-0.069,23,2026-02-24
boe,2,0,2,2.429,-0.168,36,2026-02-24
tv,11,15,-4,17.429,-1.242,340,2026-02-24
삼성전자,7,13,-6,13.714,-1.428,426,2026-02-24
lg전자,4,20,-16,10.429,-1.52,246,2026-02-24
파나소닉,9,0,9,1.286,3.615,9,2026-02-25
갤럭시,18,5,13,6.429,3.273,111,2026-02-25
hp,10,1,9,2.143,3.189,41,2026-02-25
벤츠,8,0,8,1.429,2.994,51,2026-02-25
모바일,5,1,4,1.571,1.521,31,2026-02-25
레노버,4,3,1,1.143,1.381,14,2026-02-25
엔비디아,9,20,-11,5.143,1.18,84,2026-02-25
xr,6,3,3,2.857,1.168,67,2026-02-25
필립스,2,0,2,0.286,1.117,2,2026-02-25
노트북,9,12,-3,5.571,1.02,114,2026-02-25
tsmc,2,0,2,0.571,0.814,14,2026-02-25
아이폰,3,3,0,1.571,0.634,59,2026-02-25
harman,1,0,1,0.143,0.622,1,2026-02-25
visionox,1,0,1,0.143,0.622,1,2026-02-25
기아,1,0,1,0.143,0.622,16,2026-02-25
현대모비스,1,0,1,0.143,0.622,40,2026-02-25
sharp,1,0,1,0.286,0.465,8,2026-02-25
tv,19,11,8,16.714,0.449,334,2026-02-25
공급망,2,2,0,1.143,0.414,17,2026-02-25
퀄컴,1,2,-1,0.429,0.345,11,2026-02-25
설비투자,2,7,-5,1.429,0.26,14,2026-02-25
amd,1,2,-1,0.571,0.244,13,2026-02-25
스마트폰,3,4,-1,2.571,0.165,71,2026-02-25
고성능,1,2,-1,0.714,0.155,22,2026-02-25
lcd,1,1,0,0.857,0.074,60,2026-02-25
인텔,1,2,-1,0.857,0.074,67,2026-02-25
애플,7,7,0,6.857,0.039,174,2026-02-25
boe,2,2,0,2.714,-0.27,38,2026-02-25
sk하이닉스,1,3,-2,1.714,-0.309,57,2026-02-25
모니터,3,18,-15,4.143,-0.377,89,2026-02-25
삼성디스플레이,1,0,1,3.286,-0.813,46,2026-02-25
tcl,2,0,2,5.0,-0.927,95,2026-02-25
디스플레이,9,20,-11,14.0,-1.054,252,2026-02-25
oled,6,31,-25,12.143,-1.37,277,2026-02-25
lg전자,4,4,0,10.714,-1.571,235,2026-02-25
삼성전자,4,7,-3,12.0,-1.792,420,2026-02-25
갤럭시,44,18,26,11.857,7.234,147,2026-02-26
lg전자,25,4,21,10.714,3.343,253,2026-02-26
선익시스템,11,0,11,3.0,2.928,43,2026-02-26
엔비디아,17,9,8,7.571,2.513,99,2026-02-26
에릭슨,2,0,2,0.286,1.117,2,2026-02-26
hp,6,10,-4,3.0,1.098,46,2026-02-26
삼성전자,18,4,14,13.143,1.05,410,2026-02-26
xr,5,6,-1,2.857,0.797,72,2026-02-26
lg디스플레이,6,0,6,3.857,0.723,131,2026-02-26
ar,2,0,2,0.714,0.697,42,2026-02-26
galaxy,1,0,1,0.143,0.622,2,2026-02-26
올레드,1,0,1,0.143,0.622,7,2026-02-26
하이센스,1,0,1,0.143,0.622,13,2026-02-26
amd,2,1,1,0.857,0.593,14,2026-02-26
모니터,7,3,4,5.143,0.568,93,2026-02-26
oled,15,6,9,12.714,0.501,284,2026-02-26
모바일,3,5,-2,1.857,0.484,33,2026-02-26
4k,1,0,1,0.286,0.465,2,2026-02-26
nvidia,1,0,1,0.286,0.465,5,2026-02-26
기아,1,1,0,0.286,0.465,12,2026-02-26
현대모비스,1,1,0,0.286,0.465,41,2026-02-26
asus,1,0,1,0.429,0.345,10,2026-02-26
퀄컴,1,1,0,0.571,0.244,12,2026-02-26
파나소닉,2,9,-7,1.571,0.19,11,2026-02-26
맥북,1,0,1,0.714,0.155,23,2026-02-26
수율,1,0,1,0.714,0.155,6,2026-02-26
양산,2,0,2,1.714,0.124,65,2026-02-26
스마트폰,3,3,0,2.714,0.108,69,2026-02-26
sk온,1,0,1,0.857,0.074,7,2026-02-26
lcd,1,1,0,1.0,0.0,61,2026-02-26
인텔,1,1,0,1.0,0.0,68,2026-02-26
boe,3,2,1,3.143,-0.052,41,2026-02-26
레노버,1,4,-3,1.286,-0.134,15,2026-02-26
아이폰,1,3,-2,1.571,-0.254,59,2026-02-26
디스플레이,12,9,3,14.143,-0.45,254,2026-02-26
애플,4,7,-3,5.571,-0.468,170,2026-02-26
노트북,4,9,-5,5.714,-0.506,109,2026-02-26
삼성디스플레이,1,1,0,3.429,-0.852,47,2026-02-26
tv,9,19,-10,15.429,-1.305,306,2026-02-26
