term,cur,prev,diff,total,ma7,z_like
tcl,25,1,24,129,3.714,7.272
삼성디스플레이,15,0,15,70,2.429,4.914
boe,14,0,14,39,2.571,4.39
양산,7,1,6,66,1.571,2.409
선익시스템,6,1,5,28,1.143,2.348
한화솔루션,3,0,3,10,0.429,1.554
모니터,6,0,6,74,2.286,1.479
아이패드,2,0,2,10,0.286,1.117
tsmc,2,0,2,15,0.286,1.117
고성능,2,0,2,27,0.286,1.117
fhd,3,0,3,6,0.857,1.113
노트북,6,3,3,100,3.0,1.098
qled,2,1,1,4,0.429,0.95
메타,2,0,2,24,0.429,0.95
lg디스플레이,2,0,2,117,0.571,0.814
jdi,1,0,1,1,0.143,0.622
스마트워치,1,0,1,1,0.143,0.622
퓨리오사,1,0,1,2,0.143,0.622
샤오미,1,0,1,3,0.143,0.622
생산능력,1,0,1,4,0.143,0.622
세미파이브,1,0,1,10,0.143,0.622
asus,1,0,1,16,0.143,0.622
벤츠,1,0,1,42,0.143,0.622
스마트폰,4,2,2,78,2.429,0.614
바이두,1,1,0,2,0.286,0.465
설비투자,1,0,1,5,0.429,0.345
hp,1,0,1,53,0.429,0.345
byd,1,0,1,17,0.571,0.244
lcd,1,0,1,55,0.571,0.244
아이폰,2,1,1,63,1.571,0.19
sk하이닉스,1,0,1,51,1.429,-0.195
맥북,1,0,1,25,1.571,-0.254
엔비디아,1,0,1,52,1.714,-0.309
폴더블,1,1,0,50,2.0,-0.414
