term,cur,prev,diff,ma7,z_like,total
모바일,3,1,2,0.857,1.113,22
노트북,5,4,1,2.857,0.797,92
스마트폰,6,2,4,3.714,0.781,99
amd,1,0,1,0.143,0.622,9
asp,1,0,1,0.143,0.622,1
lg화학,1,0,1,0.143,0.622,8
퀄컴,2,1,1,1.0,0.5,32
갤럭시,5,3,2,3.714,0.439,168
엔비디아,8,5,3,6.714,0.358,123
kaist,1,0,1,0.571,0.244,22
인텔,1,0,1,0.571,0.244,31
아이폰,3,3,0,2.571,0.165,79
ar,2,0,2,1.857,0.06,65
모니터,3,3,0,2.857,0.053,96
hp,1,2,-1,1.0,0.0,38
구글,3,2,1,3.143,-0.052,93
양산,1,1,0,1.143,-0.069,67
벤츠,2,2,0,3.0,-0.366,28
sk하이닉스,1,1,0,2.143,-0.464,89
xr,1,1,0,2.714,-0.648,64
폴더블,6,2,4,8.571,-0.655,192
애플,5,10,-5,8.286,-0.847,289
삼성디스플레이,1,2,-1,4.143,-1.035,41
lg전자,4,9,-5,8.286,-1.105,282
tv,5,5,0,10.571,-1.311,202
디스플레이,3,4,-1,8.143,-1.335,169
삼성전자,4,7,-3,17.0,-2.538,354
oled,2,3,-1,16.571,-2.874,288
