term,cur,prev,diff,ma7,z_like,total
기아,13,1,12,2.143,4.407,34
nvidia,2,0,2,0.429,0.95,3
카카오,2,0,2,0.429,0.95,11
lg화학,11,1,10,5.429,1.673,38
고성능,4,0,4,1.286,1.272,22
boe,10,1,9,1.714,3.588,27
공급망,4,1,3,1.0,1.5,37
수율,3,0,3,0.571,1.383,8
고성능,4,0,4,1.429,1.171,24
폭스바겐,2,0,2,0.286,1.117,3
태블릿,2,0,2,0.429,0.95,22
