term,cur,prev,diff,ma7,z_like,total
모니터,33,11,22,12.286,4.598,172
lg전자,28,7,21,9.429,4.562,337
화웨이,7,4,3,2.143,1.971,26
tcl,4,0,4,0.571,1.953,15
엔비디아,6,2,4,1.857,1.753,63
현대모비스,3,1,2,0.571,1.383,60
양산,3,0,3,0.714,1.239,19
인텔,3,2,1,0.714,1.239,44
삼성전자,30,38,-8,24.429,0.938,418
모바일,5,4,1,2.571,0.933,60
tv,16,32,-16,11.857,0.932,309
ar,3,1,2,1.143,0.898,51
sk하이닉스,3,1,2,1.286,0.803,49
스마트워치,2,1,1,0.714,0.697,11
boe,1,0,1,0.143,0.622,57
huawei,1,0,1,0.143,0.622,1
스마트폰,4,0,4,2.714,0.486,112
amd,1,0,1,0.286,0.465,15
sharp,1,0,1,0.286,0.465,6
레노버,2,0,2,1.143,0.414,99
벤츠,1,0,1,0.429,0.345,66
샤오미,1,0,1,0.429,0.345,12
4k,1,0,1,0.714,0.155,12
공급망,1,1,0,0.714,0.155,19
폴더블,4,3,1,3.714,0.098,104
노트북,2,3,-1,2.143,-0.058,92
oled,8,2,6,8.429,-0.11,282
갤럭시,1,2,-1,1.429,-0.195,96
구글,1,2,-1,1.571,-0.254,69
아이폰,2,0,2,2.714,-0.27,76
xr,1,4,-3,2.286,-0.512,96
애플,4,2,2,5.857,-0.543,193
lg디스플레이,1,0,1,3.714,-0.927,126
삼성디스플레이,1,0,1,4.857,-1.204,115
