topic_id,topic_name,momentum_score
3,첨단 기술 산업 동향,1.421
6,아산 첨단산업 투자,1.421
0,AI OLED 기술 경쟁,0.109
2,게임/IT 할인 행사,0.0
4,"한중 APEC, 경주 선물",0.0
5,2026 수능 안내,0.0
7,차세대 전기 SUV,0.0
8,디지털 헬스케어,0.0
9,북한 사이버 해킹,0.0
10,미성년 음주 예방 캠페인,0.0
1,삼성 vs LG: 차세대 기술 경쟁,-0.459
