org,topic,base_score,topic_share,company_focus,hybrid_score
AMD,0,744.1346,0.0164,0.5904,744.1346
AMD,1,640.3817,0.0146,0.5081,640.3817
AMD,2,516.0158,0.0328,0.4094,516.0158
AMD,3,459.6732,0.0132,0.3647,459.6732
AMD,6,221.9349,0.0177,0.1761,221.9349
AMD,7,208.1928,0.0178,0.1652,208.1928
AMD,8,171.2074,0.0187,0.1358,171.2074
AMD,9,114.5656,0.0282,0.0909,114.5656
AMD,4,73.4266,0.0096,0.0583,73.4266
AMD,5,70.5570,0.0164,0.0560,70.5570
AMD,10,40.6317,0.0163,0.0322,40.6317
ASE,3,90.0107,0.0026,0.6023,90.0107
ASE,0,81.7655,0.0018,0.5471,81.7655
ASE,1,74.8944,0.0017,0.5011,74.8944
ASE,6,27.4842,0.0022,0.1839,27.4842
ASE,8,20.1013,0.0022,0.1345,20.1013
ASE,7,18.5518,0.0016,0.1241,18.5518
ASE,2,17.1776,0.0011,0.1149,17.1776
ASE,4,9.0909,0.0012,0.0608,9.0909
ASE,9,5.0757,0.0012,0.0340,5.0757
ASE,5,4.9390,0.0012,0.0330,4.9390
ASE,10,2.9550,0.0012,0.0198,2.9550
ASUS,0,348.3622,0.0077,0.6115,348.3622
ASUS,1,283.7743,0.0065,0.4981,283.7743
ASUS,2,240.4867,0.0153,0.4221,240.4867
ASUS,3,180.0215,0.0052,0.3160,180.0215
ASUS,7,130.5499,0.0112,0.2291,130.5499
ASUS,8,84.5640,0.0093,0.1484,84.5640
ASUS,6,65.9621,0.0053,0.1158,65.9621
ASUS,9,47.1314,0.0116,0.0827,47.1314
ASUS,10,26.5953,0.0107,0.0467,26.5953
ASUS,4,25.8741,0.0034,0.0454,25.8741
ASUS,5,17.6392,0.0041,0.0310,17.6392
AUO,0,144.9791,0.0032,0.6309,144.9791
AUO,1,133.2983,0.0030,0.5800,133.2983
AUO,3,97.5689,0.0028,0.4246,97.5689
AUO,6,46.7231,0.0037,0.2033,46.7231
AUO,7,28.8584,0.0025,0.1256,28.8584
AUO,2,26.1100,0.0017,0.1136,26.1100
AUO,8,22.8739,0.0025,0.0995,22.8739
AUO,4,10.4895,0.0014,0.0456,10.4895
AUO,5,9.8780,0.0023,0.0430,9.8780
AUO,10,6.6488,0.0027,0.0289,6.6488
AUO,9,5.8008,0.0014,0.0252,5.8008
Acer,0,95.5076,0.0021,0.5896,95.5076
Acer,1,92.0721,0.0021,0.5684,92.0721
Acer,2,65.2750,0.0042,0.4030,65.2750
Acer,3,50.8458,0.0015,0.3139,50.8458
Acer,7,24.7358,0.0021,0.1527,24.7358
Acer,9,21.0279,0.0052,0.1298,21.0279
Acer,8,19.4081,0.0021,0.1198,19.4081
Acer,10,14.0364,0.0056,0.0867,14.0364
Acer,4,11.8881,0.0016,0.0734,11.8881
Acer,5,4.2334,0.0010,0.0261,4.2334
Acer,6,2.7484,0.0002,0.0170,2.7484
Amkor,0,18.5518,0.0004,0.6128,18.5518
Amkor,1,17.1776,0.0004,0.5674,17.1776
Amkor,3,14.4292,0.0004,0.4766,14.4292
Amkor,6,6.1839,0.0005,0.2043,6.1839
