term,cur,prev,diff,total,ma7,z_like
비보북,8,0,8,8,1.143,3.314
boe,5,0,5,14,1.0,2.0
디스플레이,8,2,6,160,5.571,0.723
화웨이,3,1,2,20,1.429,0.716
xr,4,1,3,71,2.286,0.682
sk온,1,0,1,2,0.286,0.465
갤럭시z폴드,1,1,0,2,0.286,0.465
시스코,1,0,1,3,0.286,0.465
설비투자,1,0,1,10,0.286,0.465
퀄컴,1,0,1,29,0.286,0.465
아이패드,1,1,0,5,0.429,0.345
tcl,2,1,1,29,1.286,0.335
샤오미,2,2,0,27,1.429,0.26
sharp,1,1,0,11,0.571,0.244
기아,1,0,1,24,0.714,0.155
아이폰,7,3,4,119,6.571,0.12
레노버,3,0,3,66,2.714,0.108
asus,1,1,0,23,1.0,0.0
tv,4,1,3,205,4.143,-0.047
hp,1,1,0,39,1.143,-0.069
공급망,1,1,0,39,1.429,-0.195
sk하이닉스,1,1,0,71,1.714,-0.309
스마트폰,2,1,1,95,2.857,-0.319
삼성디스플레이,1,0,1,58,2.714,-0.648
oled,8,3,5,313,13.286,-1.138
엔비디아,3,3,0,162,9.0,-1.5
