--- Sentiment Scaling Log (2026-08-31) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (Set_Manufacturer): score_raw=0.5451 -> score_final=0.5451
Topic 0 (Set_Manufacturer): score_raw=0.5364 -> score_final=0.5364
Topic 0 (Set_Manufacturer): score_raw=0.5269 -> score_final=0.5269
Topic 0 (Set_Manufacturer): score_raw=0.5406 -> score_final=0.5406
Topic 0 (Set_Manufacturer): score_raw=0.5363 -> score_final=0.5363
Topic 0 (Set_Manufacturer): score_raw=0.5344 -> score_final=0.5344
Topic 0 (Set_Manufacturer): score_raw=0.5377 -> score_final=0.5377
Topic 0 (Set_Manufacturer): score_raw=0.5294 -> score_final=0.5294
Topic 0 (Set_Manufacturer): score_raw=0.5369 -> score_final=0.5369
Topic 0 (Set_Manufacturer): score_raw=0.5447 -> score_final=0.5447
Topic 0 (Set_Manufacturer): score_raw=0.5452 -> score_final=0.5452
Topic 0 (Set_Manufacturer): score_raw=0.5280 -> score_final=0.5280
Topic 0 (Set_Manufacturer): score_raw=0.5385 -> score_final=0.5385
Topic 0 (Set_Manufacturer): score_raw=0.5325 -> score_final=0.5325
Topic 0 (Set_Manufacturer): score_raw=0.5311 -> score_final=0.5311
Topic 0 (Set_Manufacturer): score_raw=0.5371 -> score_final=0.5371
Topic 0 (Set_Manufacturer): score_raw=0.5363 -> score_final=0.5363
Topic 0 (Set_Manufacturer): score_raw=0.5185 -> score_final=0.5185
Topic 0 (Set_Manufacturer): score_raw=0.5322 -> score_final=0.5322
Topic 0 (Set_Manufacturer): score_raw=0.5307 -> score_final=0.5307
Topic 0 (Set_Manufacturer): score_raw=0.5321 -> score_final=0.5321
Topic 0 (Set_Manufacturer): score_raw=0.5234 -> score_final=0.5234
Topic 0 (Set_Manufacturer): score_raw=0.5401 -> score_final=0.5401
Topic 0 (Set_Manufacturer): score_raw=0.5427 -> score_final=0.5427
Topic 0 (Set_Manufacturer): score_raw=0.5403 -> score_final=0.5403
Topic 0 (Set_Manufacturer): score_raw=0.5356 -> score_final=0.5356
Topic 0 (Set_Manufacturer): score_raw=0.5284 -> score_final=0.5284
Topic 0 (Set_Manufacturer): score_raw=0.5412 -> score_final=0.5412
Topic 0 (Set_Manufacturer): score_raw=0.5281 -> score_final=0.5281
Topic 0 (Set_Manufacturer): score_raw=0.5244 -> score_final=0.5244
Topic 0 (Set_Manufacturer): score_raw=0.5402 -> score_final=0.5402
Topic 0 (Set_Manufacturer): score_raw=0.5322 -> score_final=0.5322
Topic 0 (Set_Manufacturer): score_raw=0.5343 -> score_final=0.5343
Topic 0 (Set_Manufacturer): score_raw=0.5272 -> score_final=0.5272
Topic 0 (Set_Manufacturer): score_raw=0.5375 -> score_final=0.5375
Topic 0 (Set_Manufacturer): score_raw=0.5436 -> score_final=0.5436
Topic 0 (Set_Manufacturer): score_raw=0.5386 -> score_final=0.5386
Topic 0 (Set_Manufacturer): score_raw=0.5242 -> score_final=0.5242
Topic 0 (Set_Manufacturer): score_raw=0.5338 -> score_final=0.5338
Topic 0 (Set_Manufacturer): score_raw=0.5377 -> score_final=0.5377
Topic 0 (Set_Manufacturer): score_raw=0.5347 -> score_final=0.5347
Topic 0 (Set_Manufacturer): score_raw=0.5287 -> score_final=0.5287
Topic 0 (Set_Manufacturer): score_raw=0.5367 -> score_final=0.5367
