term,cur,prev,diff,ma7,z_like,total
xr,38,5,33,10.286,6.587,145
하이센스,26,8,18,5.571,6.079,42
삼성디스플레이,17,0,17,2.571,5.542,64
서피스,9,0,9,1.286,3.615,16
에어팟,8,1,7,1.286,3.146,9
마이크로소프트,7,0,7,1.143,2.831,13
디스플레이,15,6,9,5.857,2.673,177
애플,14,2,12,5.714,2.444,166
폴더블,10,2,8,3.429,2.304,71
아이폰,8,1,7,2.286,2.275,53
퀄컴,5,0,5,0.857,2.151,44
boe,6,2,4,1.571,1.965,36
양산,3,0,3,0.429,1.554,49
kaist,3,0,3,0.571,1.383,23
tcl,3,0,3,1.0,1.0,26
sk하이닉스,3,0,3,1.429,0.716,50
ar,3,5,-2,1.571,0.634,30
amoled,1,0,1,0.143,0.622,1
고해상도,1,0,1,0.143,0.622,5
니트,1,0,1,0.143,0.622,1
리벨리온,1,0,1,0.143,0.622,1
불량률,1,0,1,0.143,0.622,1
소니,1,0,1,0.143,0.622,10
요가,1,0,1,0.143,0.622,14
스마트폰,4,1,3,2.571,0.549,83
수율,1,0,1,0.286,0.465,13
oled,6,8,-2,4.571,0.455,292
tv,14,27,-13,12.143,0.414,268
엔비디아,5,6,-1,3.857,0.386,227
노트북,6,4,2,4.857,0.357,115
레노버,3,1,2,2.143,0.348,85
byd,1,0,1,0.429,0.345,11
sharp,1,0,1,0.429,0.345,13
메타,1,0,1,0.429,0.345,34
공급망,2,1,1,1.429,0.26,49
bmw,1,0,1,0.571,0.244,12
구글,2,1,1,1.857,0.06,111
갤럭시,2,3,-1,1.857,0.06,49
인텔,1,1,0,1.0,0.0,50
hp,1,2,-1,1.143,-0.069,46
lg전자,4,9,-5,6.0,-0.58,264
lg디스플레이,3,7,-4,5.0,-0.618,95
삼성전자,10,61,-51,22.857,-2.224,552
