term,cur,prev,diff,ma7,z_like,total
주사율,17,0,17,2.429,5.696,18
dell,2,0,2,0.429,0.95,5
선익시스템,7,0,7,1.286,2.678,23
sharp,4,0,4,1.0,1.5,21
tcl,4,0,4,1.0,1.5,32
asus,2,0,2,0.286,1.117,16
인텔,6,1,5,1.571,1.965,33
태블릿,2,0,2,0.286,1.117,9
선익시스템,10,0,10,2.714,2.752,33
lcd,2,0,2,0.286,1.117,17
tsmc,3,1,2,0.857,1.113,13
한미반도체,19,0,19,2.714,6.151,19
hp,10,2,8,2.0,3.314,37
qled,7,0,7,1.0,3.0,8
퀀텀닷,3,0,3,0.429,1.554,3
galaxy,2,0,2,0.286,1.117,3
아이패드,2,0,2,0.286,1.117,31
