term,cur,prev,diff,total,ma7,z_like
고효율,9,0,9,21,1.286,3.615
구글,7,1,6,63,1.571,2.409
태블릿,3,0,3,10,0.429,1.554
샤프,2,0,2,2,0.286,1.117
소니,2,0,2,11,0.571,0.814
아마존,1,0,1,16,0.143,0.622
모바일,1,0,1,45,0.143,0.622
csot,1,0,1,3,0.286,0.465
저전력,1,0,1,5,0.286,0.465
tsmc,1,1,0,8,0.286,0.465
수율,1,0,1,8,0.286,0.465
양산,1,0,1,29,0.286,0.465
폭스바겐,1,1,0,5,0.429,0.345
삼성전자,5,2,3,463,4.0,0.333
byd,1,0,1,15,0.571,0.244
맥북,1,0,1,20,0.571,0.244
sk하이닉스,2,2,0,55,1.714,0.124
4k,1,1,0,13,1.429,-0.195
tcl,1,1,0,78,1.429,-0.195
엔비디아,1,1,0,175,1.571,-0.254
레노버,1,1,0,124,1.714,-0.309
스마트폰,3,3,0,106,4.143,-0.377
