term,cur,prev,diff,total,ma7,z_like
삼성전자,31,76,-45,706,31.286,-0.043
hp,15,0,15,74,2.429,4.914
모니터,15,53,-38,138,10.286,1.121
tv,10,2,8,334,11.143,-0.263
lg전자,9,26,-17,257,10.714,-0.401
xr,7,3,4,112,3.714,1.122
디스플레이,7,7,0,241,9.0,-0.5
애플,6,4,2,202,4.286,0.558
엔비디아,6,9,-3,105,6.143,-0.041
노트북,4,4,0,141,4.0,0.0
스마트폰,4,6,-2,93,4.143,-0.047
구글,4,23,-19,114,9.286,-1.306
맥북,3,0,3,12,0.714,1.239
nvidia,3,0,3,11,1.571,0.634
oled,3,12,-9,345,4.714,-0.541
amd,2,1,1,18,0.714,0.697
boe,2,2,0,16,0.714,0.697
갤럭시,2,2,0,66,1.571,0.19
파나소닉,1,0,1,8,0.143,0.622
수율,1,0,1,6,0.143,0.622
패드,1,0,1,3,0.143,0.622
sharp,1,0,1,8,0.286,0.465
설비투자,1,0,1,5,0.286,0.465
vr,1,0,1,17,0.429,0.345
소니,1,0,1,16,0.429,0.345
마이크로소프트,1,1,0,13,0.429,0.345
화웨이,1,1,0,9,0.429,0.345
lg화학,1,0,1,7,0.429,0.345
현대모비스,1,0,1,7,0.571,0.244
4k,1,1,0,20,0.714,0.155
모바일,1,1,0,38,0.857,0.074
ar,1,0,1,29,0.857,0.074
기아,1,2,-1,24,1.0,0.0
양산,1,2,-1,19,1.143,-0.069
메타,1,5,-4,25,1.429,-0.195
lg디스플레이,1,1,0,116,1.571,-0.254
sk하이닉스,1,2,-1,45,1.857,-0.363
