term,cur,prev,diff,total,ma7,z_like
lg전자,20,4,16,213,8.143,3.077
레노버,15,0,15,71,2.571,4.774
lg디스플레이,13,1,12,127,3.143,3.555
oled,10,7,3,250,6.714,0.915
애플,10,12,-2,222,9.429,0.14
폴더블,9,7,2,86,3.0,2.196
kaist,8,0,8,22,1.714,2.722
스마트폰,8,6,2,84,3.0,1.83
디스플레이,6,4,2,202,6.286,-0.081
sk하이닉스,5,5,0,45,1.857,1.33
아이패드,4,1,3,16,1.0,1.5
ar,4,2,2,39,1.714,0.99
아이폰,4,8,-4,80,3.571,0.148
삼성전자,4,9,-5,477,15.571,-2.34
화웨이,3,3,0,14,1.143,0.898
hp,3,5,-2,21,1.286,0.803
구글,3,4,-1,39,2.429,0.223
엔비디아,3,3,0,221,2.714,0.108
xr,3,5,-2,93,3.0,0.0
tv,3,5,-2,207,4.714,-0.541
카카오,2,0,2,9,0.286,1.117
lcd,2,1,1,19,0.571,0.814
메타,2,0,2,15,0.857,0.593
dell,1,0,1,3,0.143,0.622
해상도,1,0,1,3,0.143,0.622
도우인시스,1,0,1,2,0.143,0.622
설비투자,1,0,1,2,0.143,0.622
폭스바겐,1,0,1,1,0.143,0.622
샤오미,1,0,1,27,0.286,0.465
선익시스템,1,0,1,4,0.286,0.465
하이센스,1,1,0,4,0.286,0.465
lg화학,1,0,1,17,0.429,0.345
asus,1,0,1,20,0.714,0.155
갤럭시,1,1,0,69,1.0,0.0
tsmc,1,0,1,11,1.0,0.0
모니터,1,0,1,94,1.429,-0.195
