term,cur,prev,diff,ma7,z_like,total
lg전자,38,4,34,9.429,7.019,262
lg디스플레이,30,1,29,7.429,6.059,147
삼성전자,31,7,24,10.714,4.747,383
oled,30,8,22,11.714,4.135,377
설비투자,2,0,2,0.286,1.117,3
양산,4,2,2,1.571,1.078,30
마이크로소프트,2,0,2,0.571,0.814,4
스마트폰,5,4,1,3.143,0.67,106
tcl,1,0,1,0.143,0.622,22
수율,1,0,1,0.143,0.622,4
프로아트,1,0,1,0.143,0.622,2
한미반도체,1,0,1,0.143,0.622,20
인텔,2,2,0,0.857,0.593,34
tv,6,6,0,4.286,0.558,128
노트북,4,6,-2,2.857,0.425,103
공급망,2,1,1,1.143,0.414,40
아이폰,3,3,0,2.0,0.414,77
올레드,1,0,1,0.429,0.345,10
애플,12,14,-2,10.857,0.266,302
byd,1,1,0,0.571,0.244,11
sk하이닉스,5,7,-2,4.286,0.233,131
아마존,1,0,1,0.714,0.155,10
hp,2,1,1,1.714,0.124,45
디스플레이,8,13,-5,7.571,0.114,322
boe,1,2,-1,0.857,0.074,20
ar,1,2,-1,1.286,-0.134,37
구글,1,0,1,1.571,-0.254,54
xr,1,1,0,1.714,-0.309,94
엔비디아,3,2,1,4.143,-0.377,100
amd,1,0,1,2.0,-0.414,29
모니터,1,5,-4,2.571,-0.604,89
폴더블,1,2,-1,5.0,-1.236,239
