--- Sentiment Scaling Log (2026-02-25) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (Panel_Manufacturer): score_raw=0.5780 -> score_final=0.5780
Topic 0 (Panel_Manufacturer): score_raw=0.5807 -> score_final=0.5807
Topic 0 (Panel_Manufacturer): score_raw=0.5559 -> score_final=0.5559
Topic 0 (Panel_Manufacturer): score_raw=0.5605 -> score_final=0.5605
Topic 0 (Panel_Manufacturer): score_raw=0.5583 -> score_final=0.5583
Topic 0 (Panel_Manufacturer): score_raw=0.5830 -> score_final=0.5830
Topic 0 (Panel_Manufacturer): score_raw=0.5798 -> score_final=0.5798
Topic 0 (Panel_Manufacturer): score_raw=0.5833 -> score_final=0.5833
Topic 0 (Panel_Manufacturer): score_raw=0.5865 -> score_final=0.5865
Topic 0 (Panel_Manufacturer): score_raw=0.5827 -> score_final=0.5827
Topic 0 (Panel_Manufacturer): score_raw=0.5636 -> score_final=0.5636
Topic 0 (Panel_Manufacturer): score_raw=0.5882 -> score_final=0.5882
Topic 0 (Panel_Manufacturer): score_raw=0.5797 -> score_final=0.5797
Topic 0 (Panel_Manufacturer): score_raw=0.5943 -> score_final=0.5943
Topic 0 (Panel_Manufacturer): score_raw=0.5951 -> score_final=0.5951
Topic 0 (Panel_Manufacturer): score_raw=0.5889 -> score_final=0.5889
Topic 0 (Panel_Manufacturer): score_raw=0.5720 -> score_final=0.5720
Topic 0 (Panel_Manufacturer): score_raw=0.5900 -> score_final=0.5900
Topic 0 (Panel_Manufacturer): score_raw=0.5922 -> score_final=0.5922
Topic 0 (Panel_Manufacturer): score_raw=0.5953 -> score_final=0.5953
Topic 0 (Panel_Manufacturer): score_raw=0.5936 -> score_final=0.5936
Topic 0 (Panel_Manufacturer): score_raw=0.5747 -> score_final=0.5747
Topic 0 (Panel_Manufacturer): score_raw=0.5764 -> score_final=0.5764
Topic 0 (Panel_Manufacturer): score_raw=0.5600 -> score_final=0.5600
Topic 0 (Panel_Manufacturer): score_raw=0.5882 -> score_final=0.5882
Topic 0 (Panel_Manufacturer): score_raw=0.5584 -> score_final=0.5584
Topic 0 (Panel_Manufacturer): score_raw=0.5826 -> score_final=0.5826
Topic 0 (Panel_Manufacturer): score_raw=0.5893 -> score_final=0.5893
Topic 0 (Panel_Manufacturer): score_raw=0.5914 -> score_final=0.5914
Topic 0 (Panel_Manufacturer): score_raw=0.5809 -> score_final=0.5809
Topic 0 (Panel_Manufacturer): score_raw=0.5900 -> score_final=0.5900
Topic 0 (Panel_Manufacturer): score_raw=0.5599 -> score_final=0.5599
Topic 0 (Panel_Manufacturer): score_raw=0.5937 -> score_final=0.5937
Topic 0 (Panel_Manufacturer): score_raw=0.5821 -> score_final=0.5821
Topic 0 (Panel_Manufacturer): score_raw=0.5907 -> score_final=0.5907
Topic 0 (Panel_Manufacturer): score_raw=0.5497 -> score_final=0.5497
Topic 0 (Panel_Manufacturer): score_raw=0.5843 -> score_final=0.5843
Topic 0 (Panel_Manufacturer): score_raw=0.5875 -> score_final=0.5875
Topic 0 (Panel_Manufacturer): score_raw=0.5978 -> score_final=0.5978
Topic 0 (Panel_Manufacturer): score_raw=0.5820 -> score_final=0.5820
Topic 0 (Panel_Manufacturer): score_raw=0.5782 -> score_final=0.5782
Topic 0 (Panel_Manufacturer): score_raw=0.5903 -> score_final=0.5903
