term,cur,prev,diff,total,ma7,z_like
갤럭시,44,18,26,147,11.857,7.234
lg전자,25,4,21,253,10.714,3.343
삼성전자,18,4,14,410,13.143,1.05
엔비디아,17,9,8,99,7.571,2.513
oled,15,6,9,284,12.714,0.501
디스플레이,12,9,3,254,14.143,-0.45
선익시스템,11,0,11,43,3.0,2.928
tv,9,19,-10,306,15.429,-1.305
모니터,7,3,4,93,5.143,0.568
hp,6,10,-4,46,3.0,1.098
lg디스플레이,6,0,6,131,3.857,0.723
xr,5,6,-1,72,2.857,0.797
애플,4,7,-3,170,5.571,-0.468
노트북,4,9,-5,109,5.714,-0.506
모바일,3,5,-2,33,1.857,0.484
스마트폰,3,3,0,69,2.714,0.108
boe,3,2,1,41,3.143,-0.052
에릭슨,2,0,2,2,0.286,1.117
ar,2,0,2,42,0.714,0.697
amd,2,1,1,14,0.857,0.593
파나소닉,2,9,-7,11,1.571,0.19
양산,2,0,2,65,1.714,0.124
하이센스,1,0,1,13,0.143,0.622
올레드,1,0,1,7,0.143,0.622
galaxy,1,0,1,2,0.143,0.622
현대모비스,1,1,0,41,0.286,0.465
기아,1,1,0,12,0.286,0.465
nvidia,1,0,1,5,0.286,0.465
4k,1,0,1,2,0.286,0.465
asus,1,0,1,10,0.429,0.345
퀄컴,1,1,0,12,0.571,0.244
맥북,1,0,1,23,0.714,0.155
수율,1,0,1,6,0.714,0.155
sk온,1,0,1,7,0.857,0.074
인텔,1,1,0,68,1.0,0.0
lcd,1,1,0,61,1.0,0.0
레노버,1,4,-3,15,1.286,-0.134
아이폰,1,3,-2,59,1.571,-0.254
삼성디스플레이,1,1,0,47,3.429,-0.852
