term,cur,prev,diff,ma7,z_like,total,date
lg전자,3,2,1,8.286,-1.363,305,2026-01-04
lg디스플레이,1,6,-5,6.429,-1.535,140,2026-01-04
디스플레이,1,14,-13,7.429,-1.726,208,2026-01-04
oled,2,17,-15,17.714,-3.017,329,2026-01-04
삼성디스플레이,31,0,31,9.286,5.365,129,2026-01-05
oled,44,2,42,19.857,4.425,367,2026-01-05
엔비디아,4,0,4,1.0,1.5,60,2026-01-05
레노버,4,0,4,1.143,1.381,66,2026-01-05
공급망,2,0,2,0.571,0.814,13,2026-01-05
amd,2,1,1,0.571,0.814,18,2026-01-05
kaist,1,0,1,0.143,0.622,17,2026-01-05
올레드tv,1,0,1,0.143,0.622,1,2026-01-05
인텔,1,0,1,0.143,0.622,21,2026-01-05
카카오,1,0,1,0.143,0.622,13,2026-01-05
ar,2,0,2,0.857,0.593,37,2026-01-05
sharp,1,0,1,0.286,0.465,5,2026-01-05
태블릿,1,0,1,0.286,0.465,8,2026-01-05
노트북,4,0,4,3.0,0.366,77,2026-01-05
hp,1,0,1,0.429,0.345,37,2026-01-05
lg전자,7,3,4,6.143,0.246,297,2026-01-05
tsmc,1,0,1,0.571,0.244,18,2026-01-05
올레드,1,0,1,0.571,0.244,18,2026-01-05
갤럭시,2,2,0,2.0,0.0,83,2026-01-05
현대모비스,1,1,0,1.0,0.0,65,2026-01-05
sk하이닉스,1,3,-2,1.0,0.0,42,2026-01-05
그램,3,2,1,3.571,-0.198,26,2026-01-05
스마트폰,2,3,-1,2.571,-0.219,110,2026-01-05
양산,1,0,1,1.714,-0.309,22,2026-01-05
모바일,1,1,0,2.429,-0.558,69,2026-01-05
디스플레이,5,1,4,7.714,-0.719,207,2026-01-05
lg디스플레이,1,1,0,3.0,-0.732,140,2026-01-05
삼성전자,9,8,1,12.857,-0.841,457,2026-01-05
tv,5,4,1,8.571,-0.909,302,2026-01-05
애플,1,8,-7,4.0,-1.0,153,2026-01-05
모니터,1,2,-1,4.143,-1.035,191,2026-01-05
lg전자,44,7,37,10.143,8.091,328,2026-01-06
tv,41,5,36,12.714,6.195,342,2026-01-06
삼성전자,36,9,27,16.714,3.79,487,2026-01-06
디스플레이,25,5,20,10.571,3.394,231,2026-01-06
oled,34,44,-10,22.714,1.957,401,2026-01-06
퀄컴,4,0,4,0.571,1.953,23,2026-01-06
공급망,4,2,2,1.0,1.5,17,2026-01-06
lcd,3,0,3,0.571,1.383,44,2026-01-06
카카오,3,1,2,0.571,1.383,16,2026-01-06
하이센스,2,0,2,0.286,1.117,7,2026-01-06
구글,2,0,2,0.571,0.814,60,2026-01-06
폴더블,3,0,3,1.286,0.803,77,2026-01-06
etri,1,0,1,0.143,0.622,1,2026-01-06
hud,1,0,1,0.143,0.622,2,2026-01-06
merck,1,0,1,0.143,0.622,1,2026-01-06
비보,1,0,1,0.143,0.622,1,2026-01-06
샤오미,1,0,1,0.143,0.622,10,2026-01-06
잉크젯,1,0,1,0.143,0.622,1,2026-01-06
한미반도체,1,0,1,0.143,0.622,5,2026-01-06
amd,2,2,0,0.857,0.593,20,2026-01-06
lg디스플레이,4,1,3,2.571,0.549,143,2026-01-06
fmm,1,0,1,0.286,0.465,3,2026-01-06
고성능,1,0,1,0.286,0.465,15,2026-01-06
메타,1,0,1,0.286,0.465,14,2026-01-06
선익시스템,1,0,1,0.286,0.465,14,2026-01-06
kaist,1,1,0,0.286,0.465,18,2026-01-06
인텔,1,1,0,0.286,0.465,21,2026-01-06
ar,2,2,0,1.143,0.414,38,2026-01-06
엔비디아,2,4,-2,1.143,0.414,60,2026-01-06
모니터,4,1,3,3.143,0.309,193,2026-01-06
레노버,2,4,-2,1.429,0.26,68,2026-01-06
hp,1,1,0,0.571,0.244,38,2026-01-06
갤럭시,3,2,1,2.429,0.223,83,2026-01-06
아이폰,2,0,2,1.571,0.19,79,2026-01-06
asus,1,0,1,0.714,0.155,10,2026-01-06
올레드,1,1,0,0.714,0.155,19,2026-01-06
애플,4,1,3,3.857,0.048,155,2026-01-06
xr,1,0,1,1.0,0.0,73,2026-01-06
스마트폰,2,2,0,2.714,-0.27,112,2026-01-06
노트북,2,4,-2,2.714,-0.27,78,2026-01-06
모바일,1,1,0,2.286,-0.512,69,2026-01-06
tcl,1,0,1,3.0,-0.732,34,2026-01-06
삼성디스플레이,7,31,-24,10.143,-0.751,136,2026-01-06
그램,1,3,-2,3.714,-0.927,27,2026-01-06
엔비디아,16,2,14,3.429,4.408,74,2026-01-07
노트북,17,2,15,5.0,3.708,92,2026-01-07
삼성전자,36,36,0,17.286,3.628,499,2026-01-07
oled,51,34,17,28.286,3.595,452,2026-01-07
디스플레이,28,25,3,12.857,3.302,258,2026-01-07
퀄컴,9,4,5,1.857,3.023,29,2026-01-07
인텔,8,1,7,1.429,2.994,28,2026-01-07
lg디스플레이,12,4,8,4.143,2.589,155,2026-01-07
하이센스,6,2,4,1.143,2.348,13,2026-01-07
amd,7,2,5,1.857,2.177,27,2026-01-07
삼성디스플레이,23,7,16,13.429,2.052,159,2026-01-07
샤오미,4,1,3,0.714,1.781,14,2026-01-07
올레드,5,1,4,1.286,1.741,24,2026-01-07
메타,4,1,3,0.857,1.632,16,2026-01-07
소니,3,0,3,0.429,1.554,11,2026-01-07
폴더블,5,3,2,1.571,1.521,81,2026-01-07
보쉬,2,0,2,0.286,1.117,2,2026-01-07
bmw,3,0,3,1.0,1.0,22,2026-01-07
xr,3,1,2,1.0,1.0,71,2026-01-07
고성능,2,1,1,0.571,0.814,17,2026-01-07
boe,2,0,2,0.714,0.697,59,2026-01-07
byd,1,0,1,0.143,0.622,3,2026-01-07
dell,1,0,1,0.143,0.622,1,2026-01-07
fhd,1,0,1,0.143,0.622,14,2026-01-07
galaxy,1,0,1,0.143,0.622,2,2026-01-07
miniled,1,0,1,0.143,0.622,1,2026-01-07
고휘도,1,0,1,0.143,0.622,2,2026-01-07
기아,1,0,1,0.143,0.622,28,2026-01-07
한화시스템,1,0,1,0.143,0.622,3,2026-01-07
hp,2,1,1,0.857,0.593,40,2026-01-07
태블릿,1,0,1,0.286,0.465,9,2026-01-07
한미반도체,1,1,0,0.286,0.465,6,2026-01-07
sk하이닉스,2,0,2,1.143,0.414,44,2026-01-07
모바일,2,1,1,1.143,0.414,70,2026-01-07
양산,3,0,3,2.143,0.348,25,2026-01-07
아마존,1,0,1,0.429,0.345,8,2026-01-07
선익시스템,1,1,0,0.429,0.345,15,2026-01-07
모니터,4,4,0,3.143,0.309,197,2026-01-07
ar,2,2,0,1.429,0.26,40,2026-01-07
tsmc,1,0,1,0.571,0.244,18,2026-01-07
tv,15,41,-26,13.857,0.242,346,2026-01-07
구글,1,2,-1,0.714,0.155,57,2026-01-07
레노버,1,2,-1,1.429,-0.195,69,2026-01-07
애플,3,4,-1,3.571,-0.198,153,2026-01-07
갤럭시,1,3,-2,2.429,-0.558,81,2026-01-07
그램,1,1,0,3.857,-0.964,28,2026-01-07
lg전자,6,44,-38,10.714,-1.103,331,2026-01-07
레노버,15,1,14,3.286,4.165,66,2026-01-08
울트라샤프,10,0,10,1.429,3.905,10,2026-01-08
모니터,15,4,11,5.143,3.016,194,2026-01-08
모바일,10,2,8,2.429,2.959,79,2026-01-08
hdr,6,0,6,0.857,2.67,7,2026-01-08
저전력,6,0,6,0.857,2.67,7,2026-01-08
폴더블,9,5,4,2.714,2.374,87,2026-01-08
삼성전자,32,36,-4,19.857,2.226,519,2026-01-08
하이센스,6,6,0,2.0,1.657,19,2026-01-08
퀄컴,7,9,-2,2.857,1.54,36,2026-01-08
인텔,6,8,-2,2.286,1.479,34,2026-01-08
tcl,8,0,8,3.714,1.464,42,2026-01-08
노트북,9,17,-8,5.143,1.18,99,2026-01-08
hp,4,2,2,1.429,1.171,43,2026-01-08
딥엑스,2,0,2,0.286,1.117,2,2026-01-08
tv,21,15,6,15.714,1.065,357,2026-01-08
lcd,3,0,3,1.0,1.0,47,2026-01-08
고성능,3,2,1,1.0,1.0,18,2026-01-08
boe,3,2,1,1.143,0.898,60,2026-01-08
intel,1,0,1,0.143,0.622,5,2026-01-08
lg화학,1,0,1,0.143,0.622,2,2026-01-08
게이밍모니터,1,0,1,0.143,0.622,2,2026-01-08
롤러블,1,0,1,0.143,0.622,3,2026-01-08
샤프,1,0,1,0.143,0.622,2,2026-01-08
애플,6,3,3,4.143,0.612,150,2026-01-08
엔비디아,6,16,-10,4.286,0.558,77,2026-01-08
픽셀,1,0,1,0.429,0.345,4,2026-01-08
ar,2,2,0,1.286,0.335,42,2026-01-08
아마존,1,1,0,0.571,0.244,9,2026-01-08
소니,1,3,-2,0.571,0.244,12,2026-01-08
아이폰,2,0,2,1.571,0.19,79,2026-01-08
현대모비스,1,0,1,0.714,0.155,53,2026-01-08
구글,1,1,0,0.714,0.155,55,2026-01-08
메타,1,4,-3,1.0,0.0,13,2026-01-08
공급망,1,0,1,1.143,-0.069,18,2026-01-08
올레드,1,5,-4,1.429,-0.195,25,2026-01-08
갤럭시,2,1,1,2.571,-0.219,83,2026-01-08
스마트폰,1,0,1,1.714,-0.309,108,2026-01-08
amd,1,7,-6,2.0,-0.414,27,2026-01-08
lg디스플레이,2,12,-10,3.857,-0.627,141,2026-01-08
삼성디스플레이,12,23,-11,15.143,-0.643,170,2026-01-08
lg전자,7,6,1,10.857,-0.898,336,2026-01-08
그램,1,1,0,4.0,-1.0,29,2026-01-08
디스플레이,6,28,-22,11.429,-1.239,256,2026-01-08
oled,15,51,-36,29.429,-2.246,454,2026-01-08
