term,cur,prev,diff,ma7,z_like,total
디스플레이,55,2,53,12.714,9.262,288
현대모비스,17,2,15,3.714,4.539,51
lg전자,25,3,22,13.0,2.606,374
폴더블,5,0,5,1.286,1.741,60
고효율,5,0,5,1.429,1.627,13
hp,4,0,4,1.0,1.5,74
아이폰,6,3,3,2.571,1.317,62
xr,4,0,4,1.286,1.272,48
엔비디아,4,1,3,1.714,0.99,85
사이니지,2,0,2,0.429,0.95,19
선익시스템,2,0,2,0.429,0.95,11
알파벳,2,0,2,0.429,0.95,17
카카오,2,0,2,0.429,0.95,10
boe,1,0,1,0.143,0.622,18
sharp,1,0,1,0.143,0.622,3
signage,1,0,1,0.143,0.622,1
샤오미,1,0,1,0.143,0.622,13
아이패드,1,0,1,0.143,0.622,5
노트북,6,4,2,4.143,0.612,152
tv,14,9,5,11.429,0.587,461
인텔,9,0,9,7.143,0.506,103
삼성전자,23,10,13,20.429,0.466,469
증착기,1,0,1,0.286,0.465,3
태블릿,1,0,1,0.286,0.465,14
모니터,4,1,3,2.857,0.425,121
갤럭시,4,3,1,2.857,0.425,89
공급망,1,0,1,0.429,0.345,17
asus,1,0,1,0.571,0.244,17
lcd,1,0,1,0.571,0.244,30
아마존,1,0,1,0.714,0.155,10
ar,2,1,1,1.714,0.124,38
sk하이닉스,2,1,1,1.714,0.124,54
기아,1,0,1,0.857,0.074,68
vr,1,0,1,1.0,0.0,22
소니,1,0,1,1.0,0.0,87
모바일,1,1,0,1.143,-0.069,43
구글,1,1,0,1.429,-0.195,64
애플,4,3,1,5.0,-0.309,169
oled,11,11,0,12.429,-0.316,412
고성능,1,1,0,1.857,-0.363,33
양산,3,0,3,4.286,-0.419,53
tcl,1,13,-12,3.429,-0.852,116
lg디스플레이,2,12,-10,9.0,-1.75,126
