--- Sentiment Scaling Log (2026-05-22) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (Foldable_Display_Topic): score_raw=0.4911 -> score_final=0.4911
Topic 0 (Foldable_Display_Topic): score_raw=0.4909 -> score_final=0.4909
Topic 0 (Foldable_Display_Topic): score_raw=0.4861 -> score_final=0.4861
Topic 0 (Foldable_Display_Topic): score_raw=0.4855 -> score_final=0.4855
Topic 0 (Foldable_Display_Topic): score_raw=0.5008 -> score_final=0.5008
Topic 0 (Foldable_Display_Topic): score_raw=0.4940 -> score_final=0.4940
Topic 0 (Foldable_Display_Topic): score_raw=0.5136 -> score_final=0.5136
Topic 0 (Foldable_Display_Topic): score_raw=0.4839 -> score_final=0.4839
Topic 0 (Foldable_Display_Topic): score_raw=0.4995 -> score_final=0.4995
Topic 0 (Foldable_Display_Topic): score_raw=0.4858 -> score_final=0.4858
Topic 0 (Foldable_Display_Topic): score_raw=0.5009 -> score_final=0.5009
Topic 0 (Foldable_Display_Topic): score_raw=0.4894 -> score_final=0.4894
Topic 0 (Foldable_Display_Topic): score_raw=0.4918 -> score_final=0.4918
Topic 0 (Foldable_Display_Topic): score_raw=0.4894 -> score_final=0.4894
Topic 0 (Foldable_Display_Topic): score_raw=0.4909 -> score_final=0.4909
Topic 0 (Foldable_Display_Topic): score_raw=0.4970 -> score_final=0.4970
Topic 0 (Foldable_Display_Topic): score_raw=0.4807 -> score_final=0.4807
Topic 0 (Foldable_Display_Topic): score_raw=0.4955 -> score_final=0.4955
Topic 0 (Foldable_Display_Topic): score_raw=0.4848 -> score_final=0.4848
Topic 0 (Foldable_Display_Topic): score_raw=0.4875 -> score_final=0.4875
Topic 0 (Foldable_Display_Topic): score_raw=0.4916 -> score_final=0.4916
Topic 0 (Foldable_Display_Topic): score_raw=0.4916 -> score_final=0.4916
Topic 0 (Foldable_Display_Topic): score_raw=0.5034 -> score_final=0.5034
Topic 0 (Foldable_Display_Topic): score_raw=0.4951 -> score_final=0.4951
Topic 0 (Foldable_Display_Topic): score_raw=0.4837 -> score_final=0.4837
Topic 0 (Foldable_Display_Topic): score_raw=0.5063 -> score_final=0.5063
Topic 0 (Foldable_Display_Topic): score_raw=0.4985 -> score_final=0.4985
Topic 0 (Foldable_Display_Topic): score_raw=0.4918 -> score_final=0.4918
Topic 0 (Foldable_Display_Topic): score_raw=0.4993 -> score_final=0.4993
Topic 0 (Foldable_Display_Topic): score_raw=0.4900 -> score_final=0.4900
Topic 0 (Foldable_Display_Topic): score_raw=0.4841 -> score_final=0.4841
Topic 0 (Foldable_Display_Topic): score_raw=0.5037 -> score_final=0.5037
Topic 0 (Foldable_Display_Topic): score_raw=0.4875 -> score_final=0.4875
Topic 0 (Foldable_Display_Topic): score_raw=0.5060 -> score_final=0.5060
Topic 0 (Foldable_Display_Topic): score_raw=0.4923 -> score_final=0.4923
Topic 0 (Foldable_Display_Topic): score_raw=0.4931 -> score_final=0.4931
Topic 0 (Foldable_Display_Topic): score_raw=0.4899 -> score_final=0.4899
Topic 0 (Foldable_Display_Topic): score_raw=0.4924 -> score_final=0.4924
Topic 0 (Foldable_Display_Topic): score_raw=0.5003 -> score_final=0.5003
Topic 0 (Foldable_Display_Topic): score_raw=0.4931 -> score_final=0.4931
