term,cur,prev,diff,total,ma7,z_like
삼성전자,17,31,-14,690,29.0,-1.879
애플,14,6,8,204,5.714,2.444
hp,11,15,-4,85,3.857,2.41
oled,7,3,4,289,5.143,0.568
레노버,5,0,5,36,2.0,1.243
갤럭시,5,2,3,66,2.143,1.16
tv,5,10,-5,329,8.714,-0.94
엔비디아,4,6,-2,107,4.857,-0.268
모니터,4,15,-11,140,10.857,-1.597
boe,3,2,1,19,1.143,0.898
맥북,3,3,0,15,1.143,0.898
모바일,3,1,2,35,1.286,0.803
기아,3,1,2,27,1.429,0.716
폴더블,3,0,3,66,2.429,0.223
xr,3,7,-4,111,3.857,-0.289
스마트폰,3,4,-1,88,4.143,-0.377
lg전자,3,9,-6,239,9.143,-1.527
퀄컴,2,0,2,20,0.429,0.95
수율,2,1,1,8,0.429,0.95
vr,2,1,1,19,0.571,0.814
lg디스플레이,2,1,1,104,1.429,0.26
양산,2,1,1,20,1.429,0.26
메타,2,1,1,27,1.571,0.19
디스플레이,2,7,-5,224,5.143,-0.962
byd,1,0,1,10,0.143,0.622
노키아,1,0,1,2,0.143,0.622
씽크패드,1,0,1,2,0.143,0.622
오포,1,0,1,2,0.143,0.622
원익ips,1,0,1,1,0.143,0.622
삼성디스플레이,1,0,1,38,0.286,0.465
샤오미,1,0,1,9,0.286,0.465
사이니지,1,0,1,17,0.429,0.345
dell,1,0,1,9,0.571,0.244
amd,1,2,-1,18,0.714,0.155
현대모비스,1,1,0,8,0.714,0.155
ar,1,1,0,30,0.857,0.074
게이밍모니터,1,0,1,6,0.857,0.074
아이폰,1,0,1,49,1.0,0.0
sk하이닉스,1,1,0,39,1.429,-0.195
공급망,1,0,1,54,2.571,-0.604
노트북,1,4,-3,140,3.857,-0.964
구글,1,4,-3,114,9.0,-2.0
