--- Sentiment Scaling Log (2026-07-30) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (Foldable_Display_Topic): score_raw=0.4747 -> score_final=0.4747
Topic 0 (Foldable_Display_Topic): score_raw=0.4972 -> score_final=0.4972
Topic 0 (Foldable_Display_Topic): score_raw=0.4844 -> score_final=0.4844
Topic 0 (Foldable_Display_Topic): score_raw=0.4707 -> score_final=0.4707
Topic 0 (Foldable_Display_Topic): score_raw=0.4918 -> score_final=0.4918
Topic 0 (Foldable_Display_Topic): score_raw=0.4798 -> score_final=0.4798
Topic 0 (Foldable_Display_Topic): score_raw=0.4707 -> score_final=0.4707
Topic 0 (Foldable_Display_Topic): score_raw=0.4924 -> score_final=0.4924
Topic 0 (Foldable_Display_Topic): score_raw=0.4828 -> score_final=0.4828
Topic 0 (Foldable_Display_Topic): score_raw=0.4946 -> score_final=0.4946
Topic 0 (Foldable_Display_Topic): score_raw=0.4812 -> score_final=0.4812
Topic 0 (Foldable_Display_Topic): score_raw=0.4956 -> score_final=0.4956
Topic 0 (Foldable_Display_Topic): score_raw=0.4970 -> score_final=0.4970
Topic 0 (Foldable_Display_Topic): score_raw=0.4936 -> score_final=0.4936
Topic 0 (Foldable_Display_Topic): score_raw=0.4750 -> score_final=0.4750
Topic 0 (Foldable_Display_Topic): score_raw=0.4746 -> score_final=0.4746
Topic 0 (Foldable_Display_Topic): score_raw=0.4893 -> score_final=0.4893
Topic 0 (Foldable_Display_Topic): score_raw=0.4856 -> score_final=0.4856
Topic 0 (Foldable_Display_Topic): score_raw=0.4832 -> score_final=0.4832
Topic 0 (Foldable_Display_Topic): score_raw=0.4801 -> score_final=0.4801
Topic 0 (Foldable_Display_Topic): score_raw=0.4814 -> score_final=0.4814
Topic 0 (Foldable_Display_Topic): score_raw=0.4950 -> score_final=0.4950
Topic 0 (Foldable_Display_Topic): score_raw=0.4678 -> score_final=0.4678
Topic 0 (Foldable_Display_Topic): score_raw=0.4869 -> score_final=0.4869
Topic 0 (Foldable_Display_Topic): score_raw=0.4898 -> score_final=0.4898
Topic 0 (Foldable_Display_Topic): score_raw=0.4846 -> score_final=0.4846
Topic 0 (Foldable_Display_Topic): score_raw=0.4806 -> score_final=0.4806
Topic 0 (Foldable_Display_Topic): score_raw=0.4832 -> score_final=0.4832
Topic 0 (Foldable_Display_Topic): score_raw=0.4835 -> score_final=0.4835
Topic 0 (Foldable_Display_Topic): score_raw=0.4779 -> score_final=0.4779
Topic 0 (Foldable_Display_Topic): score_raw=0.4787 -> score_final=0.4787
Topic 0 (Foldable_Display_Topic): score_raw=0.4910 -> score_final=0.4910
Topic 0 (Foldable_Display_Topic): score_raw=0.4974 -> score_final=0.4974
Topic 0 (Foldable_Display_Topic): score_raw=0.4898 -> score_final=0.4898
Topic 0 (Foldable_Display_Topic): score_raw=0.4826 -> score_final=0.4826
Topic 0 (Foldable_Display_Topic): score_raw=0.4825 -> score_final=0.4825
Topic 0 (Foldable_Display_Topic): score_raw=0.4854 -> score_final=0.4854
Topic 0 (Foldable_Display_Topic): score_raw=0.4807 -> score_final=0.4807
Topic 0 (Foldable_Display_Topic): score_raw=0.4838 -> score_final=0.4838
Topic 0 (Foldable_Display_Topic): score_raw=0.4808 -> score_final=0.4808
