topic_id,topic_name,momentum_score
5,천안 아산 신규 분양,0.0
4,현대차 신형 모델,0.0
3,"퀴즈, 힌트, 정답",0.0
10,Topic #10,0.0
9,스마트폰 눈 건강,-0.27
2,반도체 가격 상승,-0.894
6,삼성 성과급 논란,-1.631
7,한-이탈리아 비즈니스,-1.631
8,삼성 아트 바젤,-1.647
1,AI 디스플레이 경쟁,-1.763
0,AI 반도체 기술 경쟁,-1.887
