date,types,title,url,org
2026-05-18,"LAUNCH,REGUL",AI 가전의 다음 격전지는 '워치·안경'… 포스트 스마트폰 주도권 다툼...,https://www.betanews.net/article/view/beta202605180097,"LG디스플레이, 구글, 네이버, 메타, 삼성디스플레이, 삼성전자, 애플"
2026-05-19,LAUNCH,"""AI·로봇 품은 디스플레이""…韓, SID서 '초격차' 사수 총력",https://www.ebn.co.kr/news/articleView.html?idxno=1709394,"BOE, CSOT, TCL, Visionox, 삼성디스플레이"
2026-05-19,ORDER,"박형세 LG전자 TV사업부장, 중국서 '경쟁사' 하이센스 만났다",https://zdnet.co.kr/view/?no=20260519165105,"LG전자, 삼성전자, 소니, 하이센스"
2026-05-19,LAUNCH,칩플레이션 충격에 스마트폰 시장 양극화...삼성·애플 버티고 中 흔들,http://www.metroseoul.co.kr/article/20260519500350,애플
2026-05-18,"CERT,LAUNCH,PARTNERSHIP,REGUL","[Tech & Now] 삼성전자 마이크로 RGB TV, 해외 주요 매체서 잇단 호평 등",https://www.ebn.co.kr/news/articleView.html?idxno=1709103,"AMD, TCL, 구글, 네이버, 삼성전자"
2026-05-18,"CERT,INVEST","[리뷰] '상식 파괴' 2화면 만능 노트북, 에이수스 ROG 제피러스 듀오(GX6...",https://it.donga.com/108899/,"ASUS, 엔비디아, 인텔"
2026-05-18,"CERT,INVEST,LAUNCH","인도 반도체, 어디까지 왔나",http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=80&CONTENTS_NO=2&bbsGbn=242&bbsSn=242&pNttSn=241356,Unknown
2026-05-19,"CERT,INVEST,LAUNCH",가격은 올랐는데 용량은 반토막…IT 기기 '슈링크플레이션' 본격화,https://www.digitaltoday.co.kr/news/articleView.html?idxno=666848,"SK하이닉스, 구글, 삼성전자, 소니, 애플, 엔비디아, 인텔, 퀄컴"
2026-05-18,LAUNCH,"""갤럭시Z플립8이 마지막?""…갤Z플립 단종설 솔솔",https://zdnet.co.kr/view/?no=20260518090825,"BOE, 삼성전자"
2026-05-18,"INVEST,LAUNCH,ORDER,PARTNERSHIP",[구광모 시대①]'종합 솔루션' 큰그림 그리는  LG …ABC 올인,https://www.m-i.kr/news/articleView.html?idxno=1373862,"LG화학, 폭스바겐"
2026-05-19,LAUNCH,"개막 앞둔 컴퓨텍스 2026, 전 세계 컴퓨팅 핵심 기업들 모인다",https://it.chosun.com/news/articleView.html?idxno=2023092162324,"AMD, ASUS, Dell, 구글, 딥엑스, 마이크로소프트, 미디어텍, 인텔, 퀄컴"
2026-05-18,"CERT,LAUNCH,REGUL",구글 I/O 2026 — 갤럭시·국내 개발자가 봐야 할 5가지 포인트,https://www.betanews.net/article/view/beta202605180053,"ASUS, Acer, Dell, HP, 구글, 네이버, 삼성전자, 카카오"
2026-05-19,"LAUNCH,PARTNERSHIP","AI 가전부터  게이밍  기기까지…삼성·LG·에이수스·로지텍, 프리미엄 경...",http://www.popcornnews.net/news/articleView.html?idxno=121754,"AMD, LG전자, 구글, 삼성전자, 엔비디아, 인텔"
