term,cur,prev,diff,ma7,z_like,total
노트북,18,4,14,6.0,3.479,115
갤럭시,17,4,13,5.429,3.475,151
비보북,8,0,8,1.143,3.314,8
애플,28,5,23,14.0,2.953,332
lg전자,23,10,13,13.0,2.171,309
boe,5,0,5,1.0,2.0,14
디스플레이,8,2,6,5.571,0.723,160
화웨이,3,1,2,1.429,0.716,20
xr,4,1,3,2.286,0.682,71
삼성전자,26,12,14,22.143,0.676,435
sk온,1,0,1,0.286,0.465,2
설비투자,1,0,1,0.286,0.465,10
시스코,1,0,1,0.286,0.465,3
퀄컴,1,0,1,0.286,0.465,29
갤럭시z폴드,1,1,0,0.286,0.465,2
아이패드,1,1,0,0.429,0.345,5
tcl,2,1,1,1.286,0.335,29
샤오미,2,2,0,1.429,0.26,27
sharp,1,1,0,0.571,0.244,11
기아,1,0,1,0.714,0.155,24
구글,2,3,-1,1.714,0.124,99
아이폰,7,3,4,6.571,0.12,119
레노버,3,0,3,2.714,0.108,66
asus,1,1,0,1.0,0.0,23
tv,4,1,3,4.143,-0.047,205
hp,1,1,0,1.143,-0.069,39
공급망,1,1,0,1.429,-0.195,39
양산,1,2,-1,1.429,-0.195,67
sk하이닉스,1,1,0,1.714,-0.309,71
스마트폰,2,1,1,2.857,-0.319,95
모바일,2,3,-1,2.857,-0.319,39
삼성디스플레이,1,0,1,2.714,-0.648,58
카카오,1,2,-1,2.714,-0.648,43
폴더블,6,4,2,9.143,-0.781,236
oled,8,3,5,13.286,-1.138,313
모니터,5,4,1,11.429,-1.468,160
엔비디아,3,3,0,9.0,-1.5,162
