term,cur,prev,diff,total,ma7,z_like
삼성,42,6,36,389,11.0,7.182
삼성전자,33,11,22,167,12.0,4.704
lg,25,0,25,278,5.571,5.782
lg전자,24,1,23,67,5.714,5.393
oled,15,5,10,149,4.286,3.49
애플,13,1,12,94,3.143,3.555
맥북,6,0,6,15,1.0,2.5
현대차,5,0,5,28,0.857,2.151
아이폰,4,2,2,27,0.857,1.632
공급망,4,0,4,12,1.0,1.5
qled,4,11,-7,15,2.143,0.754
갤럭시,3,0,3,25,0.714,1.239
삼성디스플레이,2,0,2,33,0.286,1.117
tsmc,2,0,2,14,0.286,1.117
화웨이,2,0,2,5,0.286,1.117
ltpo,2,0,2,4,0.286,1.117
그램,2,0,2,2,0.286,1.117
패널,2,1,1,11,0.429,0.95
아이패드,2,0,2,9,0.429,0.95
고효율,2,0,2,3,0.429,0.95
게이밍,2,0,2,12,0.571,0.814
고해상도,1,0,1,1,0.143,0.622
ar,1,0,1,29,0.286,0.465
기아,1,1,0,4,0.286,0.465
수율,1,0,1,3,0.286,0.465
sk하이닉스,1,0,1,25,0.571,0.244
4k,1,0,1,4,0.571,0.244
폴더블,1,1,0,29,0.714,0.155
엔비디아,1,0,1,10,0.714,0.155
한화,1,0,1,39,1.429,-0.195
차세대,1,1,0,41,1.571,-0.254
