term,cur,prev,diff,total,ma7,z_like
삼성전자,10,5,5,430,19.571,-1.765
애플,8,2,6,174,8.571,-0.145
lg전자,8,7,1,271,10.0,-0.481
폴더블,7,0,7,73,4.286,0.884
엔비디아,6,1,5,215,4.0,0.667
스마트폰,4,2,2,78,2.857,0.425
노트북,3,1,2,111,3.429,-0.15
oled,3,0,3,283,4.857,-0.58
디스플레이,3,0,3,167,5.714,-0.801
공급망,2,0,2,42,1.714,0.124
sk하이닉스,2,2,0,60,2.714,-0.27
lg디스플레이,2,0,2,92,3.714,-0.586
맥북,1,0,1,20,0.143,0.622
잉크젯,1,0,1,4,0.143,0.622
아이패드,1,0,1,3,0.143,0.622
csot,1,0,1,3,0.429,0.345
hp,1,0,1,21,0.571,0.244
양산,1,0,1,47,1.286,-0.134
구글,1,0,1,57,1.429,-0.195
모바일,1,0,1,25,1.429,-0.195
모니터,1,0,1,92,1.714,-0.309
인텔,1,0,1,55,1.714,-0.309
ar,1,0,1,33,2.429,-0.558
하이센스,1,0,1,42,5.714,-1.39
tv,1,2,-1,268,11.571,-2.402
