org,topic,base_score,topic_share,company_focus,hybrid_score
CSOT,7,87.8579,0.0305,0.1309,87.8579
CSOT,4,58.9175,0.0101,0.0877,58.9175
CSOT,5,29.5062,0.0089,0.0439,29.5062
CSOT,6,27.0838,0.0107,0.0403,27.0838
CSOT,8,25.9401,0.0089,0.0386,25.9401
CSOT,10,7.8682,0.0114,0.0117,7.8682
CSOT,9,2.2114,0.0031,0.0033,2.2114
Corning,0,6.1913,0.0003,0.7187,6.1913
Corning,1,4.8155,0.0003,0.5590,4.8155
Corning,3,2.0794,0.0002,0.2414,2.0794
Corning,4,2.0794,0.0004,0.2414,2.0794
Corning,7,1.4643,0.0005,0.1700,1.4643
Corning,2,1.3759,0.0002,0.1597,1.3759
Counterpoint,1,6.8793,0.0004,0.5944,6.8793
Counterpoint,0,6.1913,0.0003,0.5350,6.1913
Counterpoint,2,4.8155,0.0006,0.4161,4.8155
Counterpoint,4,3.4657,0.0006,0.2995,3.4657
Counterpoint,6,2.3897,0.0009,0.2065,2.3897
Counterpoint,3,2.0794,0.0002,0.1797,2.0794
Counterpoint,5,1.5131,0.0005,0.1307,1.5131
Counterpoint,10,0.8742,0.0013,0.0755,0.8742
DELL,3,1.3863,0.0001,0.5363,1.3863
DELL,4,1.3863,0.0002,0.5363,1.3863
DELL,0,1.3759,0.0001,0.5322,1.3759
DELL,1,0.6879,0.0000,0.2661,0.6879
DELL,2,0.6879,0.0001,0.2661,0.6879
DSCC,1,4.8155,0.0003,0.7290,4.8155
DSCC,0,4.1276,0.0002,0.6248,4.1276
DSCC,3,1.3863,0.0001,0.2099,1.3863
DSCC,7,0.7321,0.0003,0.1108,0.7321
DSCC,4,0.6931,0.0001,0.1049,0.6931
DSCC,2,0.6879,0.0001,0.1041,0.6879
Dell,0,69.4804,0.0034,0.6680,69.4804
Dell,1,59.8495,0.0036,0.5754,59.8495
Dell,2,37.8359,0.0045,0.3638,37.8359
Dell,4,20.7944,0.0036,0.1999,20.7944
Dell,3,18.7150,0.0020,0.1799,18.7150
Dell,7,10.9822,0.0038,0.1056,10.9822
Dell,5,6.8091,0.0021,0.0655,6.8091
Dell,6,3.9829,0.0016,0.0383,3.9829
Dell,10,2.6227,0.0038,0.0252,2.6227
Dell,8,2.2888,0.0008,0.0220,2.2888
ETRI,0,46.7789,0.0023,0.7504,46.7789
ETRI,1,31.6446,0.0019,0.5076,31.6446
ETRI,7,17.5716,0.0061,0.2819,17.5716
ETRI,2,13.7585,0.0016,0.2207,13.7585
ETRI,3,9.7041,0.0010,0.1557,9.7041
ETRI,8,8.3924,0.0029,0.1346,8.3924
ETRI,4,4.1589,0.0007,0.0667,4.1589
ETRI,5,3.7828,0.0011,0.0607,3.7828
ETRI,9,1.1057,0.0016,0.0177,1.1057
ETRI,10,0.8742,0.0013,0.0140,0.8742
ETRI,6,0.7966,0.0003,0.0128,0.7966
HMI,0,8.9430,0.0004,0.7882,8.9430
HMI,1,4.8155,0.0003,0.4244,4.8155
HMI,3,3.4657,0.0004,0.3055,3.4657
HMI,2,2.7517,0.0003,0.2425,2.7517
HMI,7,1.4643,0.0005,0.1291,1.4643
HMI,4,1.3863,0.0002,0.1222,1.3863
HMI,10,0.8742,0.0013,0.0771,0.8742
HMI,8,0.7629,0.0003,0.0672,0.7629
HMI,5,0.7566,0.0002,0.0667,0.7566
HP,0,136.2092,0.0066,0.6776,136.2092
HP,1,126.5782,0.0075,0.6296,126.5782
HP,2,59.8495,0.0071,0.2977,59.8495
HP,7,26.3574,0.0092,0.1311,26.3574
HP,3,26.3396,0.0028,0.1310,26.3396
HP,4,24.2602,0.0042,0.1207,24.2602
HP,6,13.5419,0.0053,0.0674,13.5419
HP,8,6.8665,0.0024,0.0342,6.8665
HP,5,5.2960,0.0016,0.0263,5.2960
HP,10,4.3712,0.0063,0.0217,4.3712
HP,9,1.1057,0.0016,0.0055,1.1057
Harman,0,30.9566,0.0015,0.6487,30.9566
Harman,1,22.7015,0.0014,0.4757,22.7015
Harman,3,18.7150,0.0020,0.3922,18.7150
Harman,2,12.3827,0.0015,0.2595,12.3827
Harman,4,11.0904,0.0019,0.2324,11.0904
Harman,7,10.2501,0.0036,0.2148,10.2501
Harman,5,8.3223,0.0025,0.1744,8.3223
Harman,8,1.5259,0.0005,0.0320,1.5259
Harman,6,0.7966,0.0003,0.0167,0.7966
IEC,0,43.3393,0.0021,0.5672,43.3393
IEC,1,43.3393,0.0026,0.5672,43.3393
IEC,4,29.8053,0.0051,0.3901,29.8053
IEC,2,25.4532,0.0030,0.3331,25.4532
IEC,3,17.3287,0.0018,0.2268,17.3287
IEC,10,9.6167,0.0139,0.1259,9.6167
IEC,6,7.1692,0.0028,0.0938,7.1692
IEC,5,6.0526,0.0018,0.0792,6.0526
IEC,7,5.8572,0.0020,0.0767,5.8572
IEC,8,5.3406,0.0018,0.0699,5.3406
IEC,9,1.1057,0.0016,0.0145,1.1057
IEEE,0,9.6310,0.0005,0.5844,9.6310
IEEE,1,7.5672,0.0005,0.4591,7.5672
IEEE,2,7.5672,0.0009,0.4591,7.5672
IEEE,3,6.2383,0.0007,0.3785,6.2383
IEEE,4,4.1589,0.0007,0.2523,4.1589
IEEE,10,1.7485,0.0025,0.1061,1.7485
IEEE,5,1.5131,0.0005,0.0918,1.5131
IEEE,7,1.4643,0.0005,0.0888,1.4643
IEEE,6,0.7966,0.0003,0.0483,0.7966
IMID,0,55.0340,0.0027,0.6747,55.0340
IMID,1,48.1548,0.0029,0.5904,48.1548
IMID,7,27.0895,0.0094,0.3321,27.0895
IMID,2,20.6378,0.0024,0.2530,20.6378
IMID,3,9.0109,0.0010,0.1105,9.0109
IMID,8,6.1035,0.0021,0.0748,6.1035
IMID,4,4.8520,0.0008,0.0595,4.8520
IMID,5,1.5131,0.0005,0.0186,1.5131
IMID,10,0.8742,0.0013,0.0107,0.8742
ITU,1,55.0340,0.0033,0.6574,55.0340
ITU,0,52.2823,0.0025,0.6245,52.2823
ITU,2,27.5170,0.0032,0.3287,27.5170
ITU,3,16.6355,0.0018,0.1987,16.6355
ITU,4,11.0904,0.0019,0.1325,11.0904
ITU,7,8.7858,0.0031,0.1050,8.7858
ITU,10,1.7485,0.0025,0.0209,1.7485
ITU,6,1.5932,0.0006,0.0190,1.5932
ITU,8,1.5259,0.0005,0.0182,1.5259
ITU,5,1.5131,0.0005,0.0181,1.5131
ITU,9,1.1057,0.0016,0.0132,1.1057
Innolux,0,41.2755,0.0020,0.6899,41.2755
Innolux,1,32.3325,0.0019,0.5405,32.3325
Innolux,2,20.6378,0.0024,0.3450,20.6378
Innolux,5,10.5920,0.0032,0.1771,10.5920
Innolux,3,10.3972,0.0011,0.1738,10.3972
Innolux,7,9.5179,0.0033,0.1591,9.5179
Innolux,4,7.6246,0.0013,0.1274,7.6246
Innolux,8,5.3406,0.0018,0.0893,5.3406
Innolux,6,2.3897,0.0009,0.0399,2.3897
Innolux,10,0.8742,0.0013,0.0146,0.8742
IoT,0,290.9924,0.0141,0.5914,290.9924
IoT,1,254.5323,0.0152,0.5173,254.5323
IoT,3,193.3881,0.0206,0.3931,193.3881
IoT,2,158.2228,0.0187,0.3216,158.2228
IoT,4,146.9472,0.0252,0.2987,146.9472
IoT,5,52.9598,0.0160,0.1076,52.9598
IoT,8,49.5913,0.0171,0.1008,49.5913
IoT,6,42.2189,0.0166,0.0858,42.2189
IoT,7,35.1432,0.0122,0.0714,35.1432
IoT,10,16.6106,0.0240,0.0338,16.6106
IoT,9,4.4227,0.0062,0.0090,4.4227
JDI,0,42.6514,0.0021,0.7220,42.6514
JDI,1,37.1480,0.0022,0.6289,37.1480
JDI,3,11.0904,0.0012,0.1877,11.0904
JDI,7,8.0536,0.0028,0.1363,8.0536
JDI,2,7.5672,0.0009,0.1281,7.5672
JDI,4,6.2383,0.0011,0.1056,6.2383
JDI,6,1.5932,0.0006,0.0270,1.5932
JDI,8,1.5259,0.0005,0.0258,1.5259
JDI,10,0.8742,0.0013,0.0148,0.8742
JDI,5,0.7566,0.0002,0.0128,0.7566
KAIST,0,66.0408,0.0032,0.6364,66.0408
KAIST,1,49.5306,0.0030,0.4773,49.5306
KAIST,3,36.7368,0.0039,0.3540,36.7368
KAIST,2,35.7721,0.0042,0.3447,35.7721
KAIST,4,22.8739,0.0039,0.2204,22.8739
KAIST,7,21.2323,0.0074,0.2046,21.2323
KAIST,5,16.6445,0.0050,0.1604,16.6445
KAIST,8,5.3406,0.0018,0.0515,5.3406
KAIST,9,4.4227,0.0062,0.0426,4.4227
KAIST,10,4.3712,0.0063,0.0421,4.3712
KAIST,6,2.3897,0.0009,0.0230,2.3897
LG디스플레이,0,1439.8275,0.0697,0.7276,1439.8275
LG디스플레이,1,1215.5639,0.0725,0.6142,1215.5639
LG디스플레이,3,361.1297,0.0384,0.1825,361.1297
LG디스플레이,2,283.4252,0.0334,0.1432,283.4252
LG디스플레이,7,271.6274,0.0944,0.1373,271.6274
LG디스플레이,4,221.1140,0.0380,0.1117,221.1140
LG디스플레이,5,136.1824,0.0411,0.0688,136.1824
LG디스플레이,8,91.5532,0.0315,0.0463,91.5532
LG디스플레이,6,64.5232,0.0254,0.0326,64.5232
LG디스플레이,9,28.7477,0.0404,0.0145,28.7477
LG디스플레이,10,19.2333,0.0278,0.0097,19.2333
LG전자,0,1419.1898,0.0687,0.6091,1419.1898
LG전자,1,1312.5614,0.0783,0.5634,1312.5614
LG전자,2,771.1642,0.0909,0.3310,771.1642
LG전자,3,684.8294,0.0728,0.2939,684.8294
LG전자,4,495.6002,0.0851,0.2127,495.6002
LG전자,6,412.6299,0.1625,0.1771,412.6299
LG전자,8,369.2644,0.1271,0.1585,369.2644
LG전자,5,220.1616,0.0664,0.0945,220.1616
LG전자,7,143.5013,0.0499,0.0616,143.5013
LG전자,10,64.6939,0.0936,0.0278,64.6939
LG전자,9,43.1215,0.0607,0.0185,43.1215
LG화학,0,301.3113,0.0146,0.6621,301.3113
LG화학,3,206.5579,0.0220,0.4539,206.5579
LG화학,1,205.0017,0.0122,0.4504,205.0017
LG화학,2,124.5145,0.0147,0.2736,124.5145
LG화학,4,86.6434,0.0149,0.1904,86.6434
LG화학,5,57.4992,0.0173,0.1263,57.4992
LG화학,9,53.0726,0.0747,0.1166,53.0726
LG화학,8,34.3324,0.0118,0.0754,34.3324
LG화학,7,31.4824,0.0109,0.0692,31.4824
LG화학,6,18.3214,0.0072,0.0403,18.3214
LG화학,10,3.4970,0.0051,0.0077,3.4970
MOTIE,2,2.0638,0.0002,0.8311,2.0638
MOTIE,3,0.6931,0.0001,0.2791,0.6931
MOTIE,4,0.6931,0.0001,0.2791,0.6931
MOTIE,0,0.6879,0.0000,0.2770,0.6879
MOTIE,1,0.6879,0.0000,0.2770,0.6879
MWC,0,15.1344,0.0007,0.6769,15.1344
MWC,1,12.3827,0.0007,0.5538,12.3827
MWC,2,8.2551,0.0010,0.3692,8.2551
MWC,3,4.8520,0.0005,0.2170,4.8520
MWC,4,3.4657,0.0006,0.1550,3.4657
MWC,6,3.1863,0.0013,0.1425,3.1863
MWC,8,1.5259,0.0005,0.0682,1.5259
MWC,10,0.8742,0.0013,0.0391,0.8742
MWC,7,0.7321,0.0003,0.0327,0.7321
Merck,0,3.4396,0.0002,0.5509,3.4396
Merck,1,3.4396,0.0002,0.5509,3.4396
Merck,2,3.4396,0.0004,0.5509,3.4396
Merck,7,1.4643,0.0005,0.2345,1.4643
Merck,10,0.8742,0.0013,0.1400,0.8742
Merck,8,0.7629,0.0003,0.1222,0.7629
SEMI,0,2.7517,0.0001,0.7167,2.7517
SEMI,3,2.0794,0.0002,0.5416,2.0794
SEMI,1,1.3759,0.0001,0.3583,1.3759
SEMI,4,0.6931,0.0001,0.1805,0.6931
SEMI,2,0.6879,0.0001,0.1792,0.6879
SID,0,132.7696,0.0064,0.7568,132.7696
SID,1,102.5009,0.0061,0.5843,102.5009
SID,7,42.4647,0.0148,0.2421,42.4647
SID,4,24.9533,0.0043,0.1422,24.9533
SID,2,12.3827,0.0015,0.0706,12.3827
SID,3,6.9315,0.0007,0.0395,6.9315
SID,6,3.1863,0.0013,0.0182,3.1863
SID,8,1.5259,0.0005,0.0087,1.5259
SID,5,0.7566,0.0002,0.0043,0.7566
SK하이닉스,0,571.6659,0.0277,0.6750,571.6659
SK하이닉스,3,413.8089,0.0440,0.4886,413.8089
SK하이닉스,1,372.1676,0.0222,0.4394,372.1676
SK하이닉스,2,202.2500,0.0238,0.2388,202.2500
SK하이닉스,4,148.3335,0.0255,0.1751,148.3335
SK하이닉스,6,63.7266,0.0251,0.0752,63.7266
SK하이닉스,8,61.7984,0.0213,0.0730,61.7984
SK하이닉스,7,61.5005,0.0214,0.0726,61.5005
SK하이닉스,5,60.5255,0.0183,0.0715,60.5255
SK하이닉스,9,49.7556,0.0700,0.0587,49.7556
SK하이닉스,10,6.1197,0.0088,0.0072,6.1197
Semiconductor,0,40.5876,0.0020,0.6755,40.5876
Semiconductor,1,28.2049,0.0017,0.4694,28.2049
Semiconductor,3,24.2602,0.0026,0.4037,24.2602
Semiconductor,2,16.5102,0.0019,0.2748,16.5102
Semiconductor,7,12.4465,0.0043,0.2071,12.4465
Semiconductor,5,9.0788,0.0027,0.1511,9.0788
Semiconductor,4,6.9315,0.0012,0.1154,6.9315
Semiconductor,6,3.9829,0.0016,0.0663,3.9829
Semiconductor,8,2.2888,0.0008,0.0381,2.2888
TCL,0,584.0485,0.0283,0.6779,584.0485
TCL,1,543.4609,0.0324,0.6308,543.4609
TCL,2,227.0153,0.0268,0.2635,227.0153
TCL,3,164.9690,0.0175,0.1915,164.9690
TCL,4,118.5282,0.0204,0.1376,118.5282
TCL,6,75.6754,0.0298,0.0878,75.6754
TCL,7,55.6433,0.0193,0.0646,55.6433
TCL,8,46.5395,0.0160,0.0540,46.5395
TCL,5,42.3679,0.0128,0.0492,42.3679
TCL,10,15.7364,0.0228,0.0183,15.7364
TCL,9,3.3170,0.0047,0.0038,3.3170
TSMC,0,165.7900,0.0080,0.6551,165.7900
TSMC,3,131.6980,0.0140,0.5204,131.6980
TSMC,1,99.0612,0.0059,0.3914,99.0612
TSMC,2,75.6718,0.0089,0.2990,75.6718
TSMC,4,47.1340,0.0081,0.1862,47.1340
TSMC,5,24.9668,0.0075,0.0986,24.9668
TSMC,6,20.7112,0.0082,0.0818,20.7112
TSMC,8,14.4959,0.0050,0.0573,14.4959
TSMC,7,12.4465,0.0043,0.0492,12.4465
TSMC,10,5.2455,0.0076,0.0207,5.2455
TSMC,9,4.4227,0.0062,0.0175,4.4227
Tianma,0,65.3529,0.0032,0.7505,65.3529
Tianma,1,52.9702,0.0032,0.6083,52.9702
Tianma,2,13.0706,0.0015,0.1501,13.0706
Tianma,3,11.0904,0.0012,0.1274,11.0904
Tianma,7,9.5179,0.0033,0.1093,9.5179
Tianma,5,6.8091,0.0021,0.0782,6.8091
Tianma,8,6.1035,0.0021,0.0701,6.1035
Tianma,4,5.5452,0.0010,0.0637,5.5452
Tianma,6,2.3897,0.0009,0.0274,2.3897
Tianma,10,0.8742,0.0013,0.0100,0.8742
Toray,0,9.6310,0.0005,0.6603,9.6310
Toray,1,6.1913,0.0004,0.4245,6.1913
Toray,2,5.5034,0.0006,0.3773,5.5034
Toray,3,4.8520,0.0005,0.3327,4.8520
Toray,4,3.4657,0.0006,0.2376,3.4657
Toray,5,3.0263,0.0009,0.2075,3.0263
Toray,6,1.5932,0.0006,0.1092,1.5932
Toray,8,1.5259,0.0005,0.1046,1.5259
Toray,9,1.1057,0.0016,0.0758,1.1057
Toray,7,0.7321,0.0003,0.0502,0.7321
UDC,0,28.2049,0.0014,0.7274,28.2049
UDC,1,23.3895,0.0014,0.6032,23.3895
UDC,7,8.7858,0.0031,0.2266,8.7858
UDC,2,6.1913,0.0007,0.1597,6.1913
UDC,3,4.8520,0.0005,0.1251,4.8520
UDC,6,3.1863,0.0013,0.0822,3.1863
UDC,5,2.2697,0.0007,0.0585,2.2697
UDC,4,2.0794,0.0004,0.0536,2.0794
UDC,8,1.5259,0.0005,0.0394,1.5259
UL,0,76.3597,0.0037,0.6401,76.3597
UL,1,73.6080,0.0044,0.6170,73.6080
UL,2,34.3963,0.0041,0.2883,34.3963
UL,3,33.9642,0.0036,0.2847,33.9642
UL,4,19.4081,0.0033,0.1627,19.4081
UL,7,13.9108,0.0048,0.1166,13.9108
UL,5,7.5657,0.0023,0.0634,7.5657
UL,6,3.1863,0.0013,0.0267,3.1863
UL,8,2.2888,0.0008,0.0192,2.2888
UL,10,1.7485,0.0025,0.0147,1.7485
UL,9,1.1057,0.0016,0.0093,1.1057
V2X,0,88.0544,0.0043,0.7202,88.0544
V2X,1,62.6012,0.0037,0.5120,62.6012
V2X,3,47.1340,0.0050,0.3855,47.1340
V2X,2,25.4532,0.0030,0.2082,25.4532
V2X,4,13.8629,0.0024,0.1134,13.8629
V2X,7,10.9822,0.0038,0.0898,10.9822
V2X,6,7.1692,0.0028,0.0586,7.1692
V2X,5,6.0526,0.0018,0.0495,6.0526
V2X,8,1.5259,0.0005,0.0125,1.5259
V2X,9,1.1057,0.0016,0.0090,1.1057
V2X,10,0.8742,0.0013,0.0072,0.8742
Visionox,0,93.5578,0.0045,0.7386,93.5578
Visionox,1,78.4235,0.0047,0.6191,78.4235
Visionox,3,22.1807,0.0024,0.1751,22.1807
Visionox,7,17.5716,0.0061,0.1387,17.5716
Visionox,2,12.3827,0.0015,0.0978,12.3827
Visionox,4,10.3972,0.0018,0.0821,10.3972
Visionox,8,6.8665,0.0024,0.0542,6.8665
Visionox,5,4.5394,0.0014,0.0358,4.5394
Visionox,6,3.1863,0.0013,0.0252,3.1863
Visionox,10,0.8742,0.0013,0.0069,0.8742
구글,0,513.8802,0.0249,0.5914,539.5742
구글,1,403.8121,0.0241,0.4647,424.0027
구글,2,385.9261,0.0455,0.4441,405.2224
구글,3,276.5657,0.0294,0.3183,290.3940
구글,4,266.1685,0.0457,0.3063,279.4769
구글,8,109.8638,0.0378,0.1264,115.3570
구글,5,80.9529,0.0244,0.0932,85.0005
구글,6,80.4549,0.0317,0.0926,84.4776
구글,10,56.8258,0.0822,0.0654,59.6671
구글,7,55.6433,0.0193,0.0640,58.4255
구글,9,13.2682,0.0187,0.0153,13.9316
기아,0,224.9516,0.0109,0.5495,224.9516
기아,3,176.7525,0.0188,0.4318,176.7525
기아,5,161.9058,0.0488,0.3955,161.9058
기아,1,158.9107,0.0095,0.3882,158.9107
기아,4,114.3693,0.0196,0.2794,114.3693
기아,2,114.1956,0.0135,0.2789,114.1956
기아,8,70.1908,0.0242,0.1715,70.1908
기아,7,41.0004,0.0142,0.1002,41.0004
기아,6,35.8462,0.0141,0.0876,35.8462
기아,10,13.1136,0.0190,0.0320,13.1136
기아,9,9.9511,0.0140,0.0243,9.9511
기아자동차,0,21.3257,0.0010,0.5654,21.3257
기아자동차,5,18.1577,0.0055,0.4814,18.1577
기아자동차,3,15.2492,0.0016,0.4043,15.2492
기아자동차,1,15.1344,0.0009,0.4012,15.1344
기아자동차,2,9.6310,0.0011,0.2553,9.6310
기아자동차,4,7.6246,0.0013,0.2021,7.6246
기아자동차,6,3.9829,0.0016,0.1056,3.9829
기아자동차,7,2.9286,0.0010,0.0776,2.9286
기아자동차,10,0.8742,0.0013,0.0232,0.8742
기아자동차,8,0.7629,0.0003,0.0202,0.7629
기아차,5,3.7828,0.0011,0.6325,3.7828
기아차,0,2.7517,0.0001,0.4601,2.7517
기아차,2,2.7517,0.0003,0.4601,2.7517
기아차,3,1.3863,0.0001,0.2318,1.3863
기아차,4,1.3863,0.0002,0.2318,1.3863
기아차,1,1.3759,0.0001,0.2300,1.3759
기아차,8,0.7629,0.0003,0.1276,0.7629
네이버,0,308.1905,0.0149,0.5861,308.1905
네이버,1,242.8376,0.0145,0.4618,242.8376
네이버,2,209.8172,0.0247,0.3990,209.8172
네이버,3,160.8101,0.0171,0.3058,160.8101
네이버,4,159.4239,0.0274,0.3032,159.4239
네이버,8,117.4932,0.0404,0.2234,117.4932
네이버,5,96.8408,0.0292,0.1842,96.8408
네이버,6,46.9984,0.0185,0.0894,46.9984
네이버,7,36.6075,0.0127,0.0696,36.6075
네이버,10,21.8561,0.0316,0.0416,21.8561
네이버,9,5.5284,0.0078,0.0105,5.5284
니오,0,4.1276,0.0002,0.5785,4.1276
니오,2,3.4396,0.0004,0.4821,3.4396
니오,5,3.0263,0.0009,0.4241,3.0263
니오,1,2.7517,0.0002,0.3857,2.7517
니오,7,1.4643,0.0005,0.2052,1.4643
니오,3,1.3863,0.0001,0.1943,1.3863
니오,10,0.8742,0.0013,0.1225,0.8742
니오,4,0.6931,0.0001,0.0971,0.6931
도우인시스,0,2.7517,0.0001,0.7048,2.7517
도우인시스,1,2.0638,0.0001,0.5286,2.0638
도우인시스,3,1.3863,0.0001,0.3551,1.3863
도우인시스,7,0.7321,0.0003,0.1875,0.7321
도우인시스,4,0.6931,0.0001,0.1775,0.6931
도우인시스,2,0.6879,0.0001,0.1762,0.6879
두산로보틱스,0,47.4668,0.0023,0.6021,47.4668
두산로보틱스,3,46.4409,0.0049,0.5891,46.4409
두산로보틱스,1,33.0204,0.0020,0.4188,33.0204
두산로보틱스,2,17.1981,0.0020,0.2181,17.1981
두산로보틱스,5,13.6182,0.0041,0.1727,13.6182
두산로보틱스,4,11.7835,0.0020,0.1495,11.7835
두산로보틱스,9,6.6341,0.0093,0.0841,6.6341
두산로보틱스,7,6.5893,0.0023,0.0836,6.5893
두산로보틱스,8,2.2888,0.0008,0.0290,2.2888
두산로보틱스,6,1.5932,0.0006,0.0202,1.5932
디지타임스,0,13.7585,0.0007,0.7280,13.7585
디지타임스,1,9.6310,0.0006,0.5096,9.6310
디지타임스,3,6.2383,0.0007,0.3301,6.2383
디지타임스,2,4.1276,0.0005,0.2184,4.1276
디지타임스,4,3.4657,0.0006,0.1834,3.4657
디지타임스,7,2.1964,0.0008,0.1162,2.1964
디지타임스,8,1.5259,0.0005,0.0807,1.5259
딥엑스,0,2.0638,0.0001,0.6639,2.0638
딥엑스,3,1.3863,0.0001,0.4460,1.3863
딥엑스,1,1.3759,0.0001,0.4426,1.3759
딥엑스,6,0.7966,0.0003,0.2563,0.7966
딥엑스,4,0.6931,0.0001,0.2230,0.6931
딥엑스,2,0.6879,0.0001,0.2213,0.6879
레노버,0,31.6446,0.0015,0.7058,31.6446
레노버,1,28.2049,0.0017,0.6291,28.2049
레노버,2,10.3189,0.0012,0.2301,10.3189
레노버,3,6.2383,0.0007,0.1391,6.2383
레노버,7,5.1250,0.0018,0.1143,5.1250
레노버,5,4.5394,0.0014,0.1012,4.5394
레노버,4,4.1589,0.0007,0.0928,4.1589
레노버,6,1.5932,0.0006,0.0355,1.5932
레노버,10,0.8742,0.0013,0.0195,0.8742
레노버,8,0.7629,0.0003,0.0170,0.7629
리벨리온,0,19.9498,0.0010,0.6741,19.9498
