term,cur,prev,diff,ma7,z_like,total
삼성디스플레이,20,2,18,3.571,5.685,61
sk하이닉스,23,14,9,6.714,4.535,123
oled,24,13,11,9.286,3.636,256
선익시스템,7,0,7,1.286,2.678,23
sharp,4,0,4,1.0,1.5,21
tcl,4,0,4,1.0,1.5,32
엔비디아,7,4,3,3.714,1.122,101
asus,2,0,2,0.286,1.117,16
tv,8,2,6,4.714,1.036,242
dell,2,2,0,0.714,0.697,6
주사율,5,17,-12,3.143,0.67,23
딥엑스,1,0,1,0.143,0.622,3
벤큐,1,0,1,0.143,0.622,7
비보,1,0,1,0.143,0.622,7
샤프,1,0,1,0.143,0.622,2
원익ips,1,0,1,0.143,0.622,3
텐센트,1,0,1,0.143,0.622,1
양산,2,1,1,1.0,0.5,39
4k,1,0,1,0.286,0.465,14
소니,1,0,1,0.286,0.465,4
bmw,1,0,1,0.429,0.345,17
byd,1,0,1,0.429,0.345,15
lg디스플레이,4,14,-10,3.143,0.309,124
퀄컴,1,0,1,0.571,0.244,28
모바일,1,0,1,0.714,0.155,29
인텔,1,0,1,0.714,0.155,29
boe,1,2,-1,0.714,0.155,36
공급망,2,3,-1,1.714,0.124,52
hp,1,1,0,0.857,0.074,30
구글,1,1,0,0.857,0.074,38
레노버,1,1,0,1.0,0.0,49
메타,1,1,0,1.0,0.0,29
갤럭시,5,10,-5,5.286,-0.087,85
아이폰,3,3,0,3.286,-0.102,88
모니터,2,12,-10,3.571,-0.544,99
lg전자,8,14,-6,10.429,-0.574,296
스마트폰,2,7,-5,4.0,-0.667,92
노트북,2,4,-2,4.429,-0.782,113
폴더블,5,10,-5,8.143,-0.816,155
애플,5,11,-6,9.0,-1.0,306
xr,1,9,-8,4.286,-1.07,147
삼성전자,12,14,-2,18.143,-1.168,421
디스플레이,4,12,-8,8.714,-1.193,234
