term,cur,prev,diff,ma7,z_like,total
노트북,22,5,17,5.143,5.159,107
삼성디스플레이,21,2,19,7.286,3.707,143
메타,7,0,7,1.0,3.0,18
oled,19,7,12,10.286,2.071,261
인텔,9,1,8,3.429,1.954,59
xr,9,0,9,3.571,1.879,101
디스플레이,6,0,6,2.714,1.241,187
레노버,7,15,-8,3.571,1.186,94
8k,1,0,1,0.143,0.622,3
csot,1,0,1,0.143,0.622,2
host,1,0,1,0.143,0.622,1
lenovo,1,0,1,0.143,0.622,1
nvidia,1,0,1,0.143,0.622,9
그램,1,0,1,0.143,0.622,1
저전력,1,0,1,0.143,0.622,9
퀀텀닷,1,0,1,0.143,0.622,3
화웨이,1,0,1,0.143,0.622,11
ar,3,4,-1,2.0,0.414,43
고성능,1,0,1,0.429,0.345,15
아이패드,1,1,0,0.429,0.345,11
선익시스템,2,1,1,1.286,0.335,13
애플,10,9,1,8.714,0.325,238
엔비디아,2,3,-1,1.429,0.26,138
vr,1,0,1,0.571,0.244,13
lg디스플레이,3,3,0,2.571,0.165,93
카카오,1,0,1,0.714,0.155,9
lg전자,11,12,-1,10.429,0.135,233
아이폰,2,4,-2,1.714,0.124,79
스마트워치,1,0,1,0.857,0.074,8
양산,1,0,1,0.857,0.074,24
bmw,1,1,0,0.857,0.074,20
tsmc,1,3,-2,0.857,0.074,16
boe,1,1,0,1.0,0.0,41
asus,1,0,1,1.143,-0.069,24
올레드,1,1,0,1.143,-0.069,40
모바일,1,0,1,1.286,-0.134,48
벤츠,1,0,1,1.286,-0.134,161
스마트폰,2,3,-1,2.429,-0.168,86
공급망,1,2,-1,1.429,-0.195,30
모니터,3,3,0,3.857,-0.289,87
태블릿,1,3,-2,2.143,-0.464,22
폴더블,2,6,-4,3.429,-0.501,104
갤럭시,1,5,-4,3.286,-0.813,79
tv,6,7,-1,10.0,-0.961,228
삼성전자,3,15,-12,9.429,-1.579,408
