term,cur,prev,diff,ma7,z_like,total,date
엔비디아,8,18,-10,10.143,-0.512,158,2026-08-30
tv,3,6,-3,5.286,-0.693,206,2026-08-30
삼성전자,14,42,-28,18.857,-0.909,411,2026-08-30
디스플레이,1,5,-4,5.143,-1.268,155,2026-08-30
애플,7,15,-8,12.857,-1.277,307,2026-08-30
oled,6,18,-12,13.286,-1.569,311,2026-08-30
폴더블,3,16,-13,10.0,-1.682,229,2026-08-30
모니터,3,19,-16,10.714,-1.805,151,2026-08-30
갤럭시z폴드,1,0,1,0.143,0.622,1,2026-08-31
바이두,1,0,1,0.143,0.622,2,2026-08-31
byd,2,4,-2,1.0,0.5,14,2026-08-31
아이패드,1,0,1,0.286,0.465,5,2026-08-31
고해상도,1,1,0,0.286,0.465,4,2026-08-31
미디어텍,1,1,0,0.286,0.465,4,2026-08-31
소니,1,1,0,0.286,0.465,11,2026-08-31
해상도,1,1,0,0.286,0.465,2,2026-08-31
구글,3,4,-1,2.0,0.414,99,2026-08-31
sharp,1,1,0,0.429,0.345,10,2026-08-31
ar,3,0,3,2.286,0.284,65,2026-08-31
샤오미,2,1,1,1.429,0.26,25,2026-08-31
양산,2,2,0,1.429,0.26,67,2026-08-31
모바일,3,2,1,2.571,0.165,37,2026-08-31
수율,1,0,1,0.714,0.155,17,2026-08-31
메타,1,2,-1,0.714,0.155,20,2026-08-31
갤럭시,4,0,4,3.857,0.048,135,2026-08-31
hp,1,0,1,1.0,0.0,38,2026-08-31
tcl,1,0,1,1.0,0.0,27,2026-08-31
vr,1,0,1,1.0,0.0,17,2026-08-31
화웨이,1,1,0,1.0,0.0,17,2026-08-31
노트북,4,7,-3,4.143,-0.047,100,2026-08-31
공급망,1,2,-1,1.286,-0.134,51,2026-08-31
카카오,2,3,-1,2.571,-0.219,42,2026-08-31
asus,1,0,1,1.571,-0.254,22,2026-08-31
sk하이닉스,1,4,-3,1.571,-0.254,71,2026-08-31
lg전자,10,13,-3,11.143,-0.263,288,2026-08-31
xr,1,1,0,2.143,-0.464,67,2026-08-31
스마트폰,1,7,-6,3.286,-0.813,95,2026-08-31
디스플레이,2,1,1,5.0,-0.927,154,2026-08-31
아이폰,3,6,-3,7.286,-1.159,115,2026-08-31
tv,1,3,-2,4.714,-1.171,202,2026-08-31
폴더블,4,3,1,9.714,-1.388,230,2026-08-31
삼성전자,12,14,-2,20.0,-1.462,412,2026-08-31
엔비디아,3,8,-5,9.429,-1.579,161,2026-08-31
모니터,4,3,1,10.857,-1.597,155,2026-08-31
애플,5,7,-2,12.857,-1.713,307,2026-08-31
oled,3,6,-3,13.429,-2.236,307,2026-08-31
노트북,18,4,14,6.0,3.479,115,2026-09-01
갤럭시,17,4,13,5.429,3.475,151,2026-09-01
비보북,8,0,8,1.143,3.314,8,2026-09-01
애플,28,5,23,14.0,2.953,332,2026-09-01
lg전자,23,10,13,13.0,2.171,309,2026-09-01
boe,5,0,5,1.0,2.0,14,2026-09-01
디스플레이,8,2,6,5.571,0.723,160,2026-09-01
화웨이,3,1,2,1.429,0.716,20,2026-09-01
xr,4,1,3,2.286,0.682,71,2026-09-01
삼성전자,26,12,14,22.143,0.676,435,2026-09-01
sk온,1,0,1,0.286,0.465,2,2026-09-01
설비투자,1,0,1,0.286,0.465,10,2026-09-01
시스코,1,0,1,0.286,0.465,3,2026-09-01
퀄컴,1,0,1,0.286,0.465,29,2026-09-01
갤럭시z폴드,1,1,0,0.286,0.465,2,2026-09-01
아이패드,1,1,0,0.429,0.345,5,2026-09-01
tcl,2,1,1,1.286,0.335,29,2026-09-01
샤오미,2,2,0,1.429,0.26,27,2026-09-01
sharp,1,1,0,0.571,0.244,11,2026-09-01
기아,1,0,1,0.714,0.155,24,2026-09-01
구글,2,3,-1,1.714,0.124,99,2026-09-01
아이폰,7,3,4,6.571,0.12,119,2026-09-01
레노버,3,0,3,2.714,0.108,66,2026-09-01
asus,1,1,0,1.0,0.0,23,2026-09-01
tv,4,1,3,4.143,-0.047,205,2026-09-01
hp,1,1,0,1.143,-0.069,39,2026-09-01
공급망,1,1,0,1.429,-0.195,39,2026-09-01
양산,1,2,-1,1.429,-0.195,67,2026-09-01
sk하이닉스,1,1,0,1.714,-0.309,71,2026-09-01
스마트폰,2,1,1,2.857,-0.319,95,2026-09-01
모바일,2,3,-1,2.857,-0.319,39,2026-09-01
삼성디스플레이,1,0,1,2.714,-0.648,58,2026-09-01
카카오,1,2,-1,2.714,-0.648,43,2026-09-01
폴더블,6,4,2,9.143,-0.781,236,2026-09-01
oled,8,3,5,13.286,-1.138,313,2026-09-01
모니터,5,4,1,11.429,-1.468,160,2026-09-01
엔비디아,3,3,0,9.0,-1.5,162,2026-09-01
레노버,22,3,19,4.429,5.66,87,2026-09-02
디스플레이,26,8,18,8.714,4.374,185,2026-09-02
벤츠,11,0,11,1.571,4.184,37,2026-09-02
amd,10,0,10,1.429,3.905,14,2026-09-02
tcl,9,2,7,1.714,3.155,38,2026-09-02
삼성디스플레이,10,1,9,3.857,2.073,68,2026-09-02
벤큐,4,0,4,0.571,1.953,12,2026-09-02
tv,9,4,5,4.0,1.667,209,2026-09-02
노트북,12,18,-6,6.714,1.472,122,2026-09-02
그램,2,0,2,0.286,1.117,3,2026-09-02
xr,5,4,1,2.571,0.933,75,2026-09-02
boe,3,5,-2,1.429,0.716,17,2026-09-02
고성능,1,0,1,0.143,0.622,7,2026-09-02
봉지,1,0,1,0.143,0.622,1,2026-09-02
비보,1,0,1,0.143,0.622,2,2026-09-02
지멘스,1,0,1,0.143,0.622,1,2026-09-02
asus,2,1,1,1.0,0.5,25,2026-09-02
dell,1,0,1,0.286,0.465,6,2026-09-02
맥북,1,0,1,0.286,0.465,15,2026-09-02
ar,2,0,2,1.143,0.414,66,2026-09-02
kaist,2,0,2,1.143,0.414,30,2026-09-02
sk하이닉스,3,1,2,2.143,0.348,72,2026-09-02
vr,1,0,1,0.429,0.345,17,2026-09-02
고해상도,1,0,1,0.429,0.345,5,2026-09-02
아이패드,1,1,0,0.429,0.345,6,2026-09-02
퀄컴,1,1,0,0.429,0.345,29,2026-09-02
lg디스플레이,2,0,2,1.286,0.335,64,2026-09-02
샤오미,2,2,0,1.429,0.26,29,2026-09-02
비보북,2,8,-6,1.429,0.26,10,2026-09-02
태블릿,1,0,1,0.571,0.244,12,2026-09-02
화웨이,2,3,-1,1.571,0.19,22,2026-09-02
폴더블,9,6,3,9.0,0.0,245,2026-09-02
양산,1,1,0,1.286,-0.134,67,2026-09-02
모바일,2,2,0,2.429,-0.168,41,2026-09-02
공급망,1,1,0,1.429,-0.195,40,2026-09-02
애플,12,28,-16,13.286,-0.277,343,2026-09-02
모니터,9,5,4,10.286,-0.306,168,2026-09-02
fhd,1,0,1,1.714,-0.309,15,2026-09-02
삼성전자,18,26,-8,20.143,-0.39,452,2026-09-02
lg전자,11,23,-12,13.571,-0.549,308,2026-09-02
카카오,1,1,0,2.714,-0.648,44,2026-09-02
엔비디아,6,3,3,8.714,-0.687,167,2026-09-02
갤럭시,3,17,-14,5.714,-0.801,151,2026-09-02
oled,10,8,2,14.0,-0.844,318,2026-09-02
아이폰,3,7,-4,6.0,-0.87,121,2026-09-02
tcl,19,9,10,4.429,4.694,57,2026-09-03
tv,23,9,14,6.714,4.535,226,2026-09-03
삼성전자,49,18,31,25.429,3.901,498,2026-09-03
모바일,9,2,7,3.571,1.879,50,2026-09-03
dell,4,1,3,0.714,1.781,10,2026-09-03
삼성디스플레이,7,10,-3,3.857,1.06,75,2026-09-03
고효율,2,0,2,0.429,0.95,5,2026-09-03
현대모비스,2,0,2,0.429,0.95,4,2026-09-03
퀄컴,2,1,1,0.571,0.814,22,2026-09-03
ar,3,2,1,1.286,0.803,65,2026-09-03
디스플레이,11,26,-15,8.143,0.741,194,2026-09-03
메타,2,0,2,0.714,0.697,21,2026-09-03
양산,3,1,2,1.571,0.634,60,2026-09-03
kaist,3,2,1,1.571,0.634,33,2026-09-03
lg화학,1,0,1,0.143,0.622,3,2026-09-03
인텔,1,0,1,0.143,0.622,32,2026-09-03
한미반도체,1,0,1,0.143,0.622,12,2026-09-03
맥북,1,1,0,0.286,0.465,15,2026-09-03
미디어텍,1,0,1,0.429,0.345,5,2026-09-03
소니,1,0,1,0.429,0.345,10,2026-09-03
아마존,1,0,1,0.429,0.345,18,2026-09-03
오포,1,0,1,0.429,0.345,4,2026-09-03
sk하이닉스,3,3,0,2.286,0.284,73,2026-09-03
갤럭시,7,3,4,6.429,0.162,152,2026-09-03
구글,2,0,2,1.714,0.124,94,2026-09-03
lg디스플레이,1,2,-1,1.0,0.0,64,2026-09-03
엔비디아,7,6,1,7.286,-0.077,172,2026-09-03
샤오미,1,2,-1,1.429,-0.195,29,2026-09-03
amd,1,10,-9,1.571,-0.254,15,2026-09-03
벤츠,1,11,-10,1.714,-0.309,38,2026-09-03
레노버,3,22,-19,4.571,-0.501,78,2026-09-03
xr,1,5,-4,2.286,-0.512,75,2026-09-03
카카오,1,1,0,2.857,-0.69,45,2026-09-03
lg전자,8,11,-3,11.571,-0.811,300,2026-09-03
폴더블,3,9,-6,7.0,-1.097,244,2026-09-03
아이폰,1,3,-2,4.429,-1.104,119,2026-09-03
노트북,2,12,-10,6.571,-1.283,119,2026-09-03
oled,5,10,-5,10.571,-1.311,318,2026-09-03
애플,4,12,-8,11.143,-1.647,341,2026-09-03
