cluster_id,keywords
0,반도체
1,"미국, 게임, 달러, 유럽, 구글, 기본, 정보, 전력, 신규, 계획, 하이닉스, 북미, 특허, 소송, 신제품, 위해, 선택, 대학, 증가, 상품, 공식, 점유율, 참가, 영향, 대규모, 최신, 자체, 시간, 역할, 사례, 지원, 많은, 투자, 현지, 주사율, 없다, 엔비디아, 가능성, 전년"
2,할인
3,"애플, 스마트폰, 아이폰"
4,"모니터, 노트북"
5,중국
6,"폴더블, 소재, 분석, 양산, 연결, 설계, 집중, 전기, 장치, 서버, 제조, 클라우드, 테크, 구조, 라인, 지적, 흐름, 업무, 효율, 전망, 캡슐, 폴드8, 메모리"
7,갤럭시
