org,topic,base_score,topic_share,company_focus,hybrid_score
AGC,0,17.8588,0.0004,0.6852,17.8588
AGC,1,13.0507,0.0003,0.5007,13.0507
AGC,2,9.6163,0.0004,0.3689,9.6163
AGC,7,6.8688,0.0004,0.2635,6.8688
AGC,3,4.1589,0.0003,0.1596,4.1589
AGC,5,3.0524,0.0011,0.1171,3.0524
AGC,4,2.9055,0.0006,0.1115,2.9055
AGC,6,2.1584,0.0003,0.0828,2.1584
AGC,8,2.0986,0.0002,0.0805,2.0986
AGC,10,2.0986,0.0002,0.0805,2.0986
AGC,9,1.3991,0.0002,0.0537,1.3991
AMD,0,771.3635,0.0192,0.5560,771.3635
AMD,1,768.6160,0.0187,0.5540,768.6160
AMD,2,517.2188,0.0207,0.3728,517.2188
AMD,3,373.6063,0.0238,0.2693,373.6063
AMD,6,288.5053,0.0354,0.2080,288.5053
AMD,7,280.2460,0.0173,0.2020,280.2460
AMD,9,244.8379,0.0272,0.1765,244.8379
AMD,8,234.3449,0.0220,0.1689,234.3449
AMD,10,211.2602,0.0227,0.1523,211.2602
AMD,4,100.9658,0.0205,0.0728,100.9658
AMD,5,19.0776,0.0067,0.0138,19.0776
ASE,1,10.3032,0.0003,0.6816,10.3032
ASE,0,6.8688,0.0002,0.4544,6.8688
ASE,2,5.4950,0.0002,0.3635,5.4950
ASE,7,4.8081,0.0003,0.3181,4.8081
ASE,9,2.7981,0.0003,0.1851,2.7981
ASE,3,2.7726,0.0002,0.1834,2.7726
ASE,10,2.0986,0.0002,0.1388,2.0986
ASE,8,1.3991,0.0001,0.0925,1.3991
ASUS,6,235.9844,0.0290,0.5047,235.9844
ASUS,0,219.8008,0.0055,0.4701,219.8008
ASUS,1,219.1139,0.0053,0.4686,219.1139
ASUS,2,156.6081,0.0063,0.3349,156.6081
ASUS,3,138.6294,0.0088,0.2965,138.6294
ASUS,9,90.2403,0.0100,0.1930,90.2403
ASUS,7,67.3140,0.0041,0.1440,67.3140
ASUS,10,62.9583,0.0068,0.1347,62.9583
ASUS,8,60.8597,0.0057,0.1302,60.8597
ASUS,4,50.1197,0.0102,0.1072,50.1197
ASUS,5,1.5262,0.0005,0.0033,1.5262
AUO,2,15.1113,0.0006,0.5326,15.1113
AUO,0,14.4244,0.0004,0.5084,14.4244
AUO,3,12.4766,0.0008,0.4398,12.4766
AUO,1,11.6769,0.0003,0.4116,11.6769
AUO,7,6.1819,0.0004,0.2179,6.1819
AUO,8,4.1972,0.0004,0.1479,4.1972
AUO,10,4.1972,0.0005,0.1479,4.1972
AUO,9,1.3991,0.0002,0.0493,1.3991
AUO,4,0.7264,0.0001,0.0256,0.7264
AUO,6,0.7195,0.0001,0.0254,0.7195
Acer,0,46.0208,0.0011,0.5088,46.0208
Acer,1,44.6470,0.0011,0.4936,44.6470
Acer,2,37.0914,0.0015,0.4101,37.0914
Acer,6,30.2175,0.0037,0.3341,30.2175
Acer,3,26.3396,0.0017,0.2912,26.3396
Acer,7,18.5457,0.0011,0.2050,18.5457
Acer,9,15.3898,0.0017,0.1701,15.3898
Acer,8,13.9907,0.0013,0.1547,13.9907
Acer,10,12.5917,0.0014,0.1392,12.5917
Acer,4,12.3483,0.0025,0.1365,12.3483
Acer,5,0.7631,0.0003,0.0084,0.7631
Apple,0,106.4660,0.0027,0.5672,106.4660
Apple,2,92.0416,0.0037,0.4904,92.0416
Apple,1,89.2941,0.0022,0.4757,89.2941
Apple,3,51.9860,0.0033,0.2770,51.9860
Apple,10,39.8736,0.0043,0.2124,39.8736
Apple,7,34.3439,0.0021,0.1830,34.3439
Apple,6,23.7423,0.0029,0.1265,23.7423
Apple,4,23.2439,0.0047,0.1238,23.2439
Apple,8,21.6856,0.0020,0.1155,21.6856
Apple,9,18.8875,0.0021,0.1006,18.8875
Apple,5,6.8680,0.0024,0.0366,6.8680
BMW,0,195.0732,0.0049,0.5336,195.0732
BMW,3,189.9223,0.0121,0.5195,189.9223
BMW,1,164.1637,0.0040,0.4491,164.1637
BMW,2,131.8805,0.0053,0.3607,131.8805
BMW,7,79.6778,0.0049,0.2180,79.6778
BMW,8,48.9676,0.0046,0.1339,48.9676
BMW,10,42.6718,0.0046,0.1167,42.6718
BMW,6,41.7289,0.0051,0.1141,41.7289
BMW,4,38.4978,0.0078,0.1053,38.4978
BMW,9,35.6764,0.0040,0.0976,35.6764
BMW,5,10.6835,0.0037,0.0292,10.6835
BOE,1,647.0387,0.0157,0.6596,647.0387
BOE,0,567.3609,0.0141,0.5784,567.3609
BOE,2,267.1954,0.0107,0.2724,267.1954
BOE,7,241.0940,0.0149,0.2458,241.0940
BOE,9,181.1801,0.0201,0.1847,181.1801
BOE,3,167.7416,0.0107,0.1710,167.7416
BOE,8,118.9213,0.0112,0.1212,118.9213
BOE,10,112.6255,0.0121,0.1148,112.6255
BOE,6,47.4847,0.0058,0.0484,47.4847
BOE,4,33.4132,0.0068,0.0341,33.4132
BOE,5,31.2873,0.0110,0.0319,31.2873
BYD,0,154.5475,0.0039,0.5676,154.5475
BYD,1,136.6886,0.0033,0.5020,136.6886
BYD,3,122.6871,0.0078,0.4506,122.6871
BYD,2,96.1629,0.0038,0.3532,96.1629
BYD,7,52.2027,0.0032,0.1917,52.2027
BYD,10,39.1741,0.0042,0.1439,39.1741
BYD,9,34.2773,0.0038,0.1259,34.2773
BYD,8,30.7796,0.0029,0.1130,30.7796
BYD,4,21.0648,0.0043,0.0774,21.0648
BYD,6,20.8645,0.0026,0.0766,20.8645
BYD,5,3.8155,0.0013,0.0140,3.8155
Bosch,0,17.8588,0.0004,0.5743,17.8588
Bosch,1,17.8588,0.0004,0.5743,17.8588
Bosch,2,12.3638,0.0005,0.3976,12.3638
Bosch,3,8.3178,0.0005,0.2675,8.3178
Bosch,10,5.5963,0.0006,0.1800,5.5963
Bosch,7,5.4950,0.0003,0.1767,5.4950
Bosch,8,4.8968,0.0005,0.1575,4.8968
Bosch,4,2.9055,0.0006,0.0934,2.9055
Bosch,9,2.7981,0.0003,0.0900,2.7981
Bosch,6,2.1584,0.0003,0.0694,2.1584
Bosch,5,0.7631,0.0003,0.0245,0.7631
CSOT,1,274.7510,0.0067,0.6696,274.7510
CSOT,0,256.2053,0.0064,0.6244,256.2053
CSOT,7,85.8597,0.0053,0.2092,85.8597
CSOT,2,85.1728,0.0034,0.2076,85.1728
CSOT,3,74.8599,0.0048,0.1824,74.8599
CSOT,8,62.2588,0.0058,0.1517,62.2588
CSOT,9,36.3759,0.0040,0.0886,36.3759
