topic_id,topic_name,momentum_score
7,삼성 채용/감축,1.271
0,반도체·디스플레이 기술,0.103
8,LG 올레드 TV,0.022
9,닌텐도 스위치 가격 인상,0.0
5,아산 선거구 경쟁,0.0
3,현대차 SDV 기술,0.0
4,퀴즈/게임,0.0
10,Topic #10,0.0
2,AI 기업의 미래,-0.003
1,삼성전자 AI·OLED 사업,-0.111
6,플레이엑스포 신작 게임,-0.69
