keyword,score
패널,0.9312584238096879
삼성,0.6085648186859003
애플,0.5240385122676725
장비,0.4819021143943964
디스플레이,0.46626268758147016
중국,0.4283516098870111
출하량,0.3358140278492459
반도체,0.3235504323109193
시스템,0.3164510348965146
경찰,0.31557952976057607
모니터,0.3072009805659147
스마트폰,0.30418067680082667
고객,0.29330891385175867
로봇,0.29111356833161256
유비리서치,0.2823411319941703
노트북,0.2798288377457403
서울경찰청,0.2787694351982485
연휴,0.27377742855075987
충전,0.26656098610849566
증가,0.26295859280129624
