term,cur,prev,diff,total,ma7,z_like
삼성전자,8,24,-16,428,12.857,-1.059
구글,6,7,-1,61,3.286,0.965
애플,4,6,-2,170,7.857,-1.014
tv,4,10,-6,326,15.0,-2.257
갤럭시,3,5,-2,82,3.857,-0.289
oled,3,8,-5,247,9.143,-1.527
메타,2,1,1,26,0.857,0.593
byd,2,1,1,20,1.0,0.5
아이폰,2,0,2,58,1.429,0.26
tcl,2,4,-2,98,4.571,-0.819
소니,1,0,1,28,0.143,0.622
corning,1,0,1,1,0.143,0.622
한화시스템,1,2,-1,6,0.429,0.345
인텔,1,2,-1,70,0.571,0.244
lcd,1,2,-1,58,0.571,0.244
공급망,1,2,-1,15,0.571,0.244
엔비디아,1,0,1,51,0.714,0.155
모바일,1,1,0,24,0.714,0.155
sk온,1,4,-3,6,0.714,0.155
sk하이닉스,1,3,-2,53,1.429,-0.195
선익시스템,1,1,0,30,1.429,-0.195
아마존,1,1,0,19,1.429,-0.195
스마트폰,1,1,0,71,2.0,-0.414
lg디스플레이,1,16,-15,128,2.857,-0.69
노트북,1,4,-3,97,3.0,-0.732
lg전자,1,7,-6,233,7.571,-1.752
디스플레이,1,17,-16,222,9.286,-2.047
