--- Sentiment Scaling Log (2026-01-02) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (TV_Display_Topic): score_raw=0.4588 -> score_final=0.4588
Topic 0 (TV_Display_Topic): score_raw=0.4651 -> score_final=0.4651
Topic 0 (TV_Display_Topic): score_raw=0.4616 -> score_final=0.4616
Topic 0 (TV_Display_Topic): score_raw=0.4603 -> score_final=0.4603
Topic 0 (TV_Display_Topic): score_raw=0.4673 -> score_final=0.4673
Topic 0 (TV_Display_Topic): score_raw=0.4638 -> score_final=0.4638
Topic 0 (TV_Display_Topic): score_raw=0.4665 -> score_final=0.4665
Topic 0 (TV_Display_Topic): score_raw=0.4629 -> score_final=0.4629
Topic 0 (TV_Display_Topic): score_raw=0.4610 -> score_final=0.4610
Topic 0 (TV_Display_Topic): score_raw=0.4625 -> score_final=0.4625
Topic 0 (TV_Display_Topic): score_raw=0.4793 -> score_final=0.4793
Topic 0 (TV_Display_Topic): score_raw=0.4610 -> score_final=0.4610
Topic 0 (TV_Display_Topic): score_raw=0.4805 -> score_final=0.4805
Topic 0 (TV_Display_Topic): score_raw=0.5026 -> score_final=0.5026
Topic 0 (TV_Display_Topic): score_raw=0.4647 -> score_final=0.4647
Topic 0 (TV_Display_Topic): score_raw=0.4722 -> score_final=0.4722
Topic 0 (TV_Display_Topic): score_raw=0.4646 -> score_final=0.4646
Topic 0 (TV_Display_Topic): score_raw=0.4631 -> score_final=0.4631
Topic 0 (TV_Display_Topic): score_raw=0.4659 -> score_final=0.4659
Topic 0 (TV_Display_Topic): score_raw=0.4819 -> score_final=0.4819
Topic 0 (TV_Display_Topic): score_raw=0.4676 -> score_final=0.4676
Topic 0 (TV_Display_Topic): score_raw=0.4659 -> score_final=0.4659
Topic 0 (TV_Display_Topic): score_raw=0.4651 -> score_final=0.4651
Topic 0 (TV_Display_Topic): score_raw=0.4549 -> score_final=0.4549
Topic 0 (TV_Display_Topic): score_raw=0.4482 -> score_final=0.4482
Topic 0 (TV_Display_Topic): score_raw=0.4631 -> score_final=0.4631
Topic 0 (TV_Display_Topic): score_raw=0.4769 -> score_final=0.4769
Topic 0 (TV_Display_Topic): score_raw=0.4631 -> score_final=0.4631
Topic 0 (TV_Display_Topic): score_raw=0.4730 -> score_final=0.4730
Topic 0 (TV_Display_Topic): score_raw=0.4774 -> score_final=0.4774
Topic 0 (TV_Display_Topic): score_raw=0.4681 -> score_final=0.4681
Topic 0 (TV_Display_Topic): score_raw=0.4821 -> score_final=0.4821
Topic 0 (TV_Display_Topic): score_raw=0.4641 -> score_final=0.4641
Topic 0 (TV_Display_Topic): score_raw=0.4948 -> score_final=0.4948
Topic 0 (TV_Display_Topic): score_raw=0.4578 -> score_final=0.4578
Topic 0 (TV_Display_Topic): score_raw=0.4644 -> score_final=0.4644
Topic 0 (TV_Display_Topic): score_raw=0.4527 -> score_final=0.4527
Topic 0 (TV_Display_Topic): score_raw=0.4638 -> score_final=0.4638
Topic 0 (TV_Display_Topic): score_raw=0.4719 -> score_final=0.4719
Topic 0 (TV_Display_Topic): score_raw=0.4623 -> score_final=0.4623
Topic 0 (TV_Display_Topic): score_raw=0.4870 -> score_final=0.4870
Topic 0 (TV_Display_Topic): score_raw=0.4633 -> score_final=0.4633
Topic 0 (TV_Display_Topic): score_raw=0.4716 -> score_final=0.4716
