term,cur,prev,diff,ma7,z_like,total
게이밍,8,3,5,1.857,2.6,21
아이패드,5,0,5,1.0,2.0,13
메타,4,0,4,0.714,1.781,13
아마존,3,1,2,0.571,1.383,6
sk하이닉스,3,0,3,0.714,1.239,29
samsung,2,0,2,0.286,1.117,5
구글,2,0,2,0.286,1.117,18
