org,topic,base_score,topic_share,company_focus,hybrid_score
Bosch,6,1.4382,0.0001,0.1466,1.4382
Bosch,7,0.7400,0.0001,0.0754,0.7400
Bosch,10,0.7400,0.0002,0.0754,0.7400
CSOT,0,169.8211,0.0041,0.6538,169.8211
CSOT,1,169.2684,0.0046,0.6516,169.2684
CSOT,2,75.5413,0.0025,0.2908,75.5413
CSOT,3,44.8837,0.0034,0.1728,44.8837
CSOT,6,34.5179,0.0023,0.1329,34.5179
CSOT,8,17.5893,0.0024,0.0677,17.5893
CSOT,10,15.5395,0.0037,0.0598,15.5395
CSOT,7,14.7996,0.0027,0.0570,14.7996
CSOT,4,14.3374,0.0022,0.0552,14.3374
CSOT,5,9.7138,0.0019,0.0374,9.7138
CSOT,9,1.7139,0.0013,0.0066,1.7139
Continental,1,2.7978,0.0001,0.6335,2.7978
Continental,0,2.7726,0.0001,0.6278,2.7726
Continental,3,1.4249,0.0001,0.3227,1.4249
Continental,2,1.3989,0.0000,0.3168,1.3989
Corning,1,1.3989,0.0000,0.6679,1.3989
Corning,0,1.3863,0.0000,0.6619,1.3863
Corning,3,0.7124,0.0001,0.3402,0.7124
Dell,1,510.6031,0.0138,0.6026,510.6031
Dell,0,506.6906,0.0122,0.5980,506.6906
Dell,2,358.1217,0.0121,0.4227,358.1217
Dell,3,180.9599,0.0137,0.2136,180.9599
Dell,6,154.6114,0.0102,0.1825,154.6114
Dell,4,79.9876,0.0125,0.0944,79.9876
Dell,8,60.8297,0.0082,0.0718,60.8297
Dell,5,56.7883,0.0114,0.0670,56.7883
Dell,7,41.4388,0.0075,0.0489,41.4388
Dell,10,22.1994,0.0052,0.0262,22.1994
ETRI,1,201.4434,0.0054,0.6627,201.4434
ETRI,0,182.2977,0.0044,0.5997,182.2977
ETRI,2,104.2190,0.0035,0.3428,104.2190
ETRI,3,54.8579,0.0042,0.1805,54.8579
ETRI,6,52.4960,0.0035,0.1727,52.4960
ETRI,5,26.8997,0.0054,0.0885,26.8997
ETRI,4,18.8650,0.0029,0.0621,18.8650
ETRI,9,18.8526,0.0143,0.0620,18.8526
ETRI,8,18.3222,0.0025,0.0603,18.3222
ETRI,10,12.5796,0.0030,0.0414,12.5796
ETRI,7,6.6598,0.0012,0.0219,6.6598
HP,0,858.8094,0.0207,0.5947,858.8094
HP,2,752.6150,0.0253,0.5212,752.6150
HP,1,663.7841,0.0179,0.4597,663.7841
HP,6,407.0234,0.0268,0.2819,407.0234
HP,3,271.4398,0.0205,0.1880,271.4398
HP,4,258.8278,0.0403,0.1792,258.8278
HP,5,121.0487,0.0243,0.0838,121.0487
HP,8,98.9398,0.0133,0.0685,98.9398
HP,7,79.1777,0.0143,0.0548,79.1777
HP,10,57.7183,0.0136,0.0400,57.7183
HP,9,11.9971,0.0091,0.0083,11.9971
Harman,1,8.3935,0.0002,0.5650,8.3935
Harman,2,8.3935,0.0003,0.5650,8.3935
Harman,0,8.3178,0.0002,0.5599,8.3178
Harman,3,2.1373,0.0002,0.1439,2.1373
Harman,8,1.4658,0.0002,0.0987,1.4658
Harman,6,1.4382,0.0001,0.0968,1.4382
Harman,9,0.8569,0.0006,0.0577,0.8569
Harman,5,0.7472,0.0001,0.0503,0.7472
Harman,7,0.7400,0.0001,0.0498,0.7400
JDI,0,51.2929,0.0012,0.6640,51.2929
JDI,1,39.8690,0.0011,0.5161,39.8690
JDI,2,32.1750,0.0011,0.4165,32.1750
JDI,6,21.5737,0.0014,0.2793,21.5737
JDI,3,12.1115,0.0009,0.1568,12.1115
JDI,8,8.0618,0.0011,0.1044,8.0618
JDI,5,3.7361,0.0007,0.0484,3.7361
JDI,7,3.6999,0.0007,0.0479,3.6999
JDI,10,2.2199,0.0005,0.0287,2.2199
JDI,4,1.5092,0.0002,0.0195,1.5092
Jusung,0,15.2492,0.0004,0.5825,15.2492
Jusung,2,14.6886,0.0005,0.5611,14.6886
Jusung,1,13.9891,0.0004,0.5344,13.9891
Jusung,3,4.2746,0.0003,0.1633,4.2746
Jusung,8,3.6644,0.0005,0.1400,3.6644
Jusung,6,2.1574,0.0001,0.0824,2.1574
Jusung,4,1.5092,0.0002,0.0576,1.5092
Jusung,7,1.4800,0.0003,0.0565,1.4800
Jusung,10,0.7400,0.0002,0.0283,0.7400
KAIST,0,330.6312,0.0080,0.6162,330.6312
KAIST,1,299.3673,0.0081,0.5580,299.3673
KAIST,6,198.4779,0.0131,0.3699,198.4779
KAIST,2,175.5635,0.0059,0.3272,175.5635
KAIST,3,100.4541,0.0076,0.1872,100.4541
KAIST,5,60.5244,0.0121,0.1128,60.5244
KAIST,8,54.9666,0.0074,0.1024,54.9666
KAIST,10,28.1192,0.0066,0.0524,28.1192
KAIST,7,24.4193,0.0044,0.0455,24.4193
KAIST,4,22.6380,0.0035,0.0422,22.6380
KAIST,9,6.8555,0.0052,0.0128,6.8555
LG디스플레이,0,1560.9675,0.0376,0.6317,1560.9675
LG디스플레이,1,1484.2464,0.0400,0.6007,1484.2464
LG디스플레이,2,940.0693,0.0317,0.3804,940.0693
LG디스플레이,3,421.0523,0.0319,0.1704,421.0523
LG디스플레이,6,417.8103,0.0275,0.1691,417.8103
LG디스플레이,8,371.5740,0.0498,0.1504,371.5740
LG디스플레이,10,207.9340,0.0490,0.0841,207.9340
LG디스플레이,7,158.3554,0.0286,0.0641,158.3554
LG디스플레이,4,127.5274,0.0199,0.0516,127.5274
LG디스플레이,5,89.6657,0.0180,0.0363,89.6657
LG디스플레이,9,12.8540,0.0097,0.0052,12.8540
LG전자,0,3047.7682,0.0733,0.6088,3047.7682
LG전자,1,3011.8590,0.0811,0.6017,3011.8590
LG전자,2,1776.6191,0.0598,0.3549,1776.6191
LG전자,6,1239.7675,0.0817,0.2477,1239.7675
LG전자,3,908.3615,0.0688,0.1815,908.3615
LG전자,8,606.8309,0.0814,0.1212,606.8309
LG전자,10,540.9243,0.1276,0.1081,540.9243
LG전자,4,430.8766,0.0671,0.0861,430.8766
LG전자,5,381.8266,0.0765,0.0763,381.8266
LG전자,7,376.6490,0.0679,0.0752,376.6490
LG전자,9,212.5202,0.1609,0.0425,212.5202
LG화학,0,585.0162,0.0141,0.6262,585.0162
LG화학,1,544.1770,0.0147,0.5825,544.1770
LG화학,2,400.7885,0.0135,0.4290,400.7885
LG화학,3,166.7110,0.0126,0.1784,166.7110
LG화학,6,141.6672,0.0093,0.1516,141.6672
LG화학,8,112.8647,0.0151,0.1208,112.8647
LG화학,10,86.5775,0.0204,0.0927,86.5775
LG화학,7,64.3781,0.0116,0.0689,64.3781
LG화학,4,31.6932,0.0049,0.0339,31.6932
LG화학,5,24.6581,0.0049,0.0264,24.6581
LG화학,9,2.5708,0.0019,0.0028,2.5708
Magna,0,4.1589,0.0001,0.6444,4.1589
Magna,1,3.4973,0.0001,0.5419,3.4973
Magna,2,2.7978,0.0001,0.4335,2.7978
Magna,6,1.4382,0.0001,0.2229,1.4382
Magna,4,0.7546,0.0001,0.1169,0.7546
Magna,5,0.7472,0.0001,0.1158,0.7472
Magna,7,0.7400,0.0001,0.1147,0.7400
Magna,10,0.7400,0.0002,0.1147,0.7400
Merck,2,0.6995,0.0000,0.7103,0.6995
Merck,0,0.6931,0.0000,0.7039,0.6931
POSTECH,1,74.8418,0.0020,0.6729,74.8418
POSTECH,0,71.3942,0.0017,0.6419,71.3942
POSTECH,2,26.5793,0.0009,0.2390,26.5793
POSTECH,6,25.8884,0.0017,0.2327,25.8884
POSTECH,3,14.2488,0.0011,0.1281,14.2488
POSTECH,5,6.7249,0.0013,0.0605,6.7249
POSTECH,7,5.1798,0.0009,0.0466,5.1798
POSTECH,4,3.7730,0.0006,0.0339,3.7730
POSTECH,8,2.1987,0.0003,0.0198,2.1987
POSTECH,9,1.7139,0.0013,0.0154,1.7139
SFA,1,47.5630,0.0013,0.6825,47.5630
SFA,0,42.2820,0.0010,0.6067,42.2820
SFA,2,21.6831,0.0007,0.3111,21.6831
SFA,3,13.5364,0.0010,0.1942,13.5364
SFA,6,9.3486,0.0006,0.1341,9.3486
SFA,4,6.0368,0.0009,0.0866,6.0368
SFA,8,5.1302,0.0007,0.0736,5.1302
SFA,5,1.4944,0.0003,0.0214,1.4944
SFA,9,0.8569,0.0006,0.0123,0.8569
SFA,7,0.7400,0.0001,0.0106,0.7400
SK하이닉스,0,1612.9535,0.0388,0.5998,1612.9535
SK하이닉스,2,1541.6018,0.0519,0.5733,1541.6018
SK하이닉스,1,1308.6828,0.0353,0.4866,1308.6828
SK하이닉스,6,529.9934,0.0349,0.1971,529.9934
SK하이닉스,3,309.1991,0.0234,0.1150,309.1991
SK하이닉스,8,266.0382,0.0357,0.0989,266.0382
SK하이닉스,7,186.4746,0.0336,0.0693,186.4746
SK하이닉스,10,150.9556,0.0356,0.0561,150.9556
SK하이닉스,4,144.1286,0.0224,0.0536,144.1286
SK하이닉스,5,121.7959,0.0244,0.0453,121.7959
SK하이닉스,9,21.4234,0.0162,0.0080,21.4234
TCL,1,740.7243,0.0200,0.6382,740.7243
TCL,0,721.5662,0.0174,0.6217,721.5662
TCL,2,372.8102,0.0126,0.3212,372.8102
TCL,3,228.6934,0.0173,0.1970,228.6934
TCL,6,209.2647,0.0138,0.1803,209.2647
TCL,5,117.3127,0.0235,0.1011,117.3127
TCL,4,101.8710,0.0159,0.0878,101.8710
TCL,8,87.9465,0.0118,0.0758,87.9465
TCL,7,85.8375,0.0155,0.0740,85.8375
TCL,10,59.1983,0.0140,0.0510,59.1983
TCL,9,10.2832,0.0078,0.0089,10.2832
TSMC,0,501.8386,0.0121,0.6014,501.8386
TSMC,2,481.9254,0.0162,0.5776,481.9254
TSMC,1,405.6847,0.0109,0.4862,405.6847
TSMC,6,155.3305,0.0102,0.1862,155.3305
TSMC,8,87.9465,0.0118,0.1054,87.9465
TSMC,3,83.3555,0.0063,0.0999,83.3555
TSMC,7,61.4182,0.0111,0.0736,61.4182
TSMC,4,45.2760,0.0071,0.0543,45.2760
TSMC,10,40.6988,0.0096,0.0488,40.6988
TSMC,5,35.1191,0.0070,0.0421,35.1191
TSMC,9,7.7124,0.0058,0.0092,7.7124
Tianma,1,19.5848,0.0005,0.6937,19.5848
Tianma,0,17.3287,0.0004,0.6138,17.3287
Tianma,2,6.9946,0.0002,0.2477,6.9946
Tianma,4,5.2822,0.0008,0.1871,5.2822
Tianma,3,4.9871,0.0004,0.1766,4.9871
Tianma,6,2.8765,0.0002,0.1019,2.8765
Tianma,10,1.4800,0.0003,0.0524,1.4800
Tianma,5,0.7472,0.0001,0.0265,0.7472
Tianma,8,0.7329,0.0001,0.0260,0.7329
UDC,0,11.7835,0.0003,0.6618,11.7835
UDC,1,9.7924,0.0003,0.5500,9.7924
UDC,3,6.4120,0.0005,0.3601,6.4120
UDC,6,4.3147,0.0003,0.2423,4.3147
UDC,2,4.1967,0.0001,0.2357,4.1967
UDC,7,2.2199,0.0004,0.1247,2.2199
UL,1,139.1918,0.0038,0.6120,139.1918
UL,0,138.6294,0.0033,0.6095,138.6294
UL,2,64.3500,0.0022,0.2829,64.3500
UL,3,61.9823,0.0047,0.2725,61.9823
UL,6,56.8107,0.0037,0.2498,56.8107
UL,4,30.9386,0.0048,0.1360,30.9386
UL,5,21.6692,0.0043,0.0953,21.6692
UL,10,13.3196,0.0031,0.0586,13.3196
UL,7,12.5796,0.0023,0.0553,12.5796
UL,8,12.4591,0.0017,0.0548,12.4591
UL,9,3.4277,0.0026,0.0151,3.4277
Visionox,0,38.8162,0.0009,0.6065,38.8162
Visionox,1,35.6723,0.0010,0.5574,35.6723
Visionox,2,27.2788,0.0009,0.4262,27.2788
Visionox,3,14.2488,0.0011,0.2226,14.2488
Visionox,6,10.7868,0.0007,0.1685,10.7868
Visionox,4,8.3006,0.0013,0.1297,8.3006
Visionox,7,8.1398,0.0015,0.1272,8.1398
Visionox,5,6.7249,0.0013,0.1051,6.7249
Visionox,8,6.5960,0.0009,0.1031,6.5960
Visionox,10,5.1798,0.0012,0.0809,5.1798
Visionox,9,1.7139,0.0013,0.0268,1.7139
구글,0,2256.1941,0.0543,0.6259,2256.1941
구글,1,1835.3735,0.0495,0.5091,1835.3735
구글,2,1579.3724,0.0532,0.4381,1579.3724
구글,6,1065.0207,0.0702,0.2954,1065.0207
구글,3,696.0543,0.0527,0.1931,696.0543
구글,4,377.3000,0.0588,0.1047,377.3000
구글,8,332.7309,0.0446,0.0923,332.7309
구글,5,301.1274,0.0603,0.0835,301.1274
구글,7,201.2741,0.0363,0.0558,201.2741
구글,10,176.1149,0.0415,0.0489,176.1149
구글,9,86.5506,0.0655,0.0240,86.5506
기아,0,632.8434,0.0152,0.5474,632.8434
기아,1,574.2537,0.0155,0.4967,574.2537
기아,3,475.1977,0.0360,0.4110,475.1977
기아,2,461.6412,0.0155,0.3993,461.6412
기아,6,268.2328,0.0177,0.2320,268.2328
기아,4,164.5028,0.0256,0.1423,164.5028
기아,8,158.3037,0.0212,0.1369,158.3037
기아,10,153.9155,0.0363,0.1331,153.9155
기아,5,105.3572,0.0211,0.0911,105.3572
기아,7,82.8776,0.0150,0.0717,82.8776
기아,9,41.1330,0.0311,0.0356,41.1330
기아자동차,6,1.4382,0.0001,0.5741,1.4382
기아자동차,2,1.3989,0.0000,0.5584,1.3989
기아자동차,9,0.8569,0.0006,0.3420,0.8569
기아자동차,10,0.7400,0.0002,0.2954,0.7400
기아자동차,1,0.6995,0.0000,0.2792,0.6995
기아자동차,0,0.6931,0.0000,0.2767,0.6931
네이버,0,902.4776,0.0217,0.5604,902.4776
네이버,1,803.6753,0.0217,0.4990,803.6753
네이버,6,560.9157,0.0370,0.3483,560.9157
네이버,2,528.0895,0.0178,0.3279,528.0895
네이버,3,478.0475,0.0362,0.2968,478.0475
네이버,4,392.3920,0.0611,0.2436,392.3920
네이버,5,259.2834,0.0520,0.1610,259.2834
네이버,8,236.7227,0.0318,0.1470,236.7227
네이버,10,128.7563,0.0304,0.0799,128.7563
네이버,7,117.6566,0.0212,0.0731,117.6566
네이버,9,59.9856,0.0454,0.0372,59.9856
니오,0,38.8162,0.0009,0.5787,38.8162
니오,1,36.3717,0.0010,0.5423,36.3717
니오,3,27.7852,0.0021,0.4143,27.7852
니오,2,23.7815,0.0008,0.3546,23.7815
니오,8,10.9933,0.0015,0.1639,10.9933
니오,6,10.0677,0.0007,0.1501,10.0677
니오,10,8.1398,0.0019,0.1214,8.1398
니오,5,5.9777,0.0012,0.0891,5.9777
니오,9,1.7139,0.0013,0.0256,1.7139
니오,4,1.5092,0.0002,0.0225,1.5092
니오,7,1.4800,0.0003,0.0221,1.4800
도우인시스,0,70.0079,0.0017,0.6126,70.0079
도우인시스,1,68.5467,0.0018,0.5998,68.5467
도우인시스,2,53.8581,0.0018,0.4713,53.8581
도우인시스,3,16.3861,0.0012,0.1434,16.3861
도우인시스,6,14.3825,0.0009,0.1259,14.3825
도우인시스,7,5.1798,0.0009,0.0453,5.1798
도우인시스,5,4.4833,0.0009,0.0392,4.4833
도우인시스,8,4.3973,0.0006,0.0385,4.3973
도우인시스,10,3.6999,0.0009,0.0324,3.6999
도우인시스,4,1.5092,0.0002,0.0132,1.5092
도우인시스,9,0.8569,0.0006,0.0075,0.8569
두산로보틱스,0,27.0327,0.0007,0.6149,27.0327
두산로보틱스,1,23.7815,0.0006,0.5410,23.7815
두산로보틱스,2,21.6831,0.0007,0.4932,21.6831
두산로보틱스,8,8.7947,0.0012,0.2001,8.7947
두산로보틱스,3,6.4120,0.0005,0.1459,6.4120
두산로보틱스,6,5.0339,0.0003,0.1145,5.0339
두산로보틱스,4,3.0184,0.0005,0.0687,3.0184
두산로보틱스,10,2.9599,0.0007,0.0673,2.9599
두산로보틱스,5,1.4944,0.0003,0.0340,1.4944
두산로보틱스,7,1.4800,0.0003,0.0337,1.4800
딥엑스,1,48.2625,0.0013,0.6519,48.2625
딥엑스,0,45.0546,0.0011,0.6086,45.0546
딥엑스,2,26.5793,0.0009,0.3590,26.5793
딥엑스,3,13.5364,0.0010,0.1828,13.5364
딥엑스,6,10.0677,0.0007,0.1360,10.0677
딥엑스,8,6.5960,0.0009,0.0891,6.5960
딥엑스,4,5.2822,0.0008,0.0713,5.2822
딥엑스,5,4.4833,0.0009,0.0606,4.4833
딥엑스,7,3.6999,0.0007,0.0500,3.6999
딥엑스,10,3.6999,0.0009,0.0500,3.6999
딥엑스,9,3.4277,0.0026,0.0463,3.4277
레노버,0,672.3528,0.0162,0.6128,672.3528
레노버,1,603.6308,0.0163,0.5502,603.6308
레노버,2,525.9912,0.0177,0.4794,525.9912
레노버,6,232.9957,0.0154,0.2124,232.9957
레노버,3,167.4235,0.0127,0.1526,167.4235
레노버,4,120.7360,0.0188,0.1100,120.7360
레노버,5,89.6657,0.0180,0.0817,89.6657
레노버,8,49.8364,0.0067,0.0454,49.8364
레노버,7,45.1387,0.0081,0.0411,45.1387
레노버,10,32.5591,0.0077,0.0297,32.5591
레노버,9,11.1402,0.0084,0.0102,11.1402
리벨리온,1,49.6614,0.0013,0.6402,49.6614
리벨리온,0,49.2134,0.0012,0.6344,49.2134
리벨리온,2,27.2788,0.0009,0.3516,27.2788
리벨리온,3,12.8239,0.0010,0.1653,12.8239
리벨리온,6,10.7868,0.0007,0.1390,10.7868
리벨리온,8,6.5960,0.0009,0.0850,6.5960
리벨리온,10,5.1798,0.0012,0.0668,5.1798
리벨리온,7,4.4399,0.0008,0.0572,4.4399
리벨리온,4,3.7730,0.0006,0.0486,3.7730
리벨리온,5,0.7472,0.0001,0.0096,0.7472
리오토,3,12.1115,0.0009,0.5398,12.1115
리오토,0,10.3972,0.0003,0.4634,10.3972
리오토,6,9.3486,0.0006,0.4167,9.3486
리오토,1,9.0929,0.0002,0.4053,9.0929
리오토,2,6.9946,0.0002,0.3118,6.9946
리오토,8,3.6644,0.0005,0.1633,3.6644
리오토,5,2.9889,0.0006,0.1332,2.9889
리오토,10,2.2199,0.0005,0.0989,2.2199
리오토,4,1.5092,0.0002,0.0673,1.5092
마이크로소프트,0,1653.8492,0.0398,0.6184,1653.8492
마이크로소프트,1,1363.2404,0.0367,0.5098,1363.2404
마이크로소프트,2,1342.2567,0.0452,0.5019,1342.2567
마이크로소프트,6,622.7602,0.0410,0.2329,622.7602
마이크로소프트,3,465.2236,0.0352,0.1740,465.2236
마이크로소프트,8,240.3871,0.0322,0.0899,240.3871
마이크로소프트,4,178.8402,0.0279,0.0669,178.8402
마이크로소프트,5,164.3872,0.0329,0.0615,164.3872
마이크로소프트,7,142.8158,0.0258,0.0534,142.8158
마이크로소프트,10,119.8765,0.0283,0.0448,119.8765
마이크로소프트,9,23.9942,0.0182,0.0090,23.9942
메타,0,982.8827,0.0236,0.6339,982.8827
메타,2,763.1069,0.0257,0.4922,763.1069
메타,1,737.9264,0.0199,0.4759,737.9264
메타,6,445.1369,0.0293,0.2871,445.1369
메타,3,216.5819,0.0164,0.1397,216.5819
메타,8,173.6943,0.0233,0.1120,173.6943
메타,4,119.2268,0.0186,0.0769,119.2268
메타,5,106.8517,0.0214,0.0689,106.8517
메타,7,76.9578,0.0139,0.0496,76.9578
메타,10,59.1983,0.0140,0.0382,59.1983
메타,9,28.2789,0.0214,0.0182,28.2789
미디어텍,0,33.9642,0.0008,0.6464,33.9642
미디어텍,2,27.9783,0.0009,0.5325,27.9783
미디어텍,1,25.1804,0.0007,0.4792,25.1804
미디어텍,6,10.0677,0.0007,0.1916,10.0677
미디어텍,3,5.6995,0.0004,0.1085,5.6995
미디어텍,4,5.2822,0.0008,0.1005,5.2822
미디어텍,8,3.6644,0.0005,0.0697,3.6644
미디어텍,5,2.2416,0.0004,0.0427,2.2416
미디어텍,10,2.2199,0.0005,0.0423,2.2199
미디어텍,9,1.7139,0.0013,0.0326,1.7139
미디어텍,7,1.4800,0.0003,0.0282,1.4800
바이두,0,58.9175,0.0014,0.6650,58.9175
바이두,1,52.4592,0.0014,0.5921,52.4592
바이두,2,30.0766,0.0010,0.3395,30.0766
바이두,6,20.1354,0.0013,0.2273,20.1354
바이두,3,15.6737,0.0012,0.1769,15.6737
바이두,5,5.2305,0.0010,0.0590,5.2305
바이두,10,3.6999,0.0009,0.0418,3.6999
바이두,8,3.6644,0.0005,0.0414,3.6644
바이두,7,2.9599,0.0005,0.0334,2.9599
바이두,9,2.5708,0.0019,0.0290,2.5708
바이두,4,0.7546,0.0001,0.0085,0.7546
벤츠,3,362.6322,0.0274,0.6236,362.6322
벤츠,0,276.5657,0.0067,0.4756,276.5657
벤츠,1,257.3999,0.0069,0.4426,257.3999
벤츠,2,156.6782,0.0053,0.2694,156.6782
벤츠,6,129.4421,0.0085,0.2226,129.4421
벤츠,8,109.2002,0.0146,0.1878,109.2002
벤츠,10,59.9383,0.0141,0.1031,59.9383
벤츠,5,57.5355,0.0115,0.0989,57.5355
벤츠,4,50.5582,0.0079,0.0869,50.5582
벤츠,7,35.5190,0.0064,0.0611,35.5190
벤츠,9,2.5708,0.0019,0.0044,2.5708
비보,0,97.0406,0.0023,0.5898,97.0406
비보,1,79.7380,0.0021,0.4846,79.7380
비보,2,68.5467,0.0023,0.4166,68.5467
비보,4,52.0674,0.0081,0.3164,52.0674
비보,6,48.1812,0.0032,0.2928,48.1812
비보,3,26.3603,0.0020,0.1602,26.3603
비보,5,19.4276,0.0039,0.1181,19.4276
비보,7,13.3196,0.0024,0.0809,13.3196
비보,8,12.4591,0.0017,0.0757,12.4591
비보,9,11.9971,0.0091,0.0729,11.9971
비보,10,4.4399,0.0010,0.0270,4.4399
삼성디스플레이,1,1438.0823,0.0387,0.6150,1438.0823
삼성디스플레이,0,1424.4175,0.0343,0.6091,1424.4175
삼성디스플레이,2,892.5063,0.0301,0.3817,892.5063
삼성디스플레이,7,492.8257,0.0889,0.2107,492.8257
삼성디스플레이,3,362.6322,0.0274,0.1551,362.6322
삼성디스플레이,6,358.8422,0.0236,0.1534,358.8422
삼성디스플레이,4,168.2758,0.0262,0.0720,168.2758
삼성디스플레이,8,144.3788,0.0194,0.0617,144.3788
삼성디스플레이,10,110.2568,0.0260,0.0471,110.2568
