term,cur,prev,diff,total,ma7,z_like
갤럭시,15,6,9,289,5.0,3.09
삼성전자,14,3,11,366,10.0,0.961
폴더블,10,4,6,219,2.857,2.655
모니터,9,3,6,89,2.714,2.374
노트북,8,5,3,114,4.714,1.036
애플,8,6,2,280,7.0,0.274
oled,8,5,3,370,9.286,-0.318
아마존,7,1,6,30,3.143,1.391
ar,7,4,3,54,3.286,1.321
hp,5,0,5,45,1.143,1.864
sk하이닉스,5,2,3,128,3.571,0.494
tv,5,6,-1,132,4.857,0.045
lg전자,4,16,-12,277,12.0,-1.792
엔비디아,3,2,1,96,1.857,0.484
구글,3,7,-4,58,1.857,0.484
아이폰,3,3,0,79,3.0,0.0
공급망,3,2,1,55,3.143,-0.052
스마트폰,3,5,-2,113,4.143,-0.377
디스플레이,3,2,1,282,4.571,-0.501
모바일,2,0,2,43,0.286,1.117
asus,2,0,2,6,0.429,0.95
amd,2,0,2,30,0.714,0.697
lcd,2,0,2,20,1.0,0.5
xr,2,1,1,86,1.286,0.335
레노버,2,12,-10,59,2.286,-0.114
카카오,1,0,1,10,0.143,0.622
화웨이,1,0,1,8,0.143,0.622
태블릿,1,0,1,7,0.143,0.622
잉크젯,1,0,1,6,0.143,0.622
csot,1,0,1,4,0.143,0.622
hdr,1,0,1,2,0.143,0.622
갤럭시탭,1,0,1,1,0.143,0.622
미디어텍,1,0,1,1,0.143,0.622
에어팟,1,0,1,1,0.143,0.622
한화솔루션,1,0,1,1,0.143,0.622
삼성디스플레이,1,0,1,78,0.286,0.465
한미반도체,1,0,1,21,0.286,0.465
수율,1,0,1,5,0.286,0.465
벤큐,1,2,-1,13,0.429,0.345
퀄컴,1,9,-8,38,2.0,-0.414
양산,1,10,-9,38,3.0,-0.732
lg디스플레이,1,1,0,148,5.857,-1.42
