term,cur,prev,diff,total,ma7,z_like
모니터,9,3,6,89,2.714,2.374
hp,5,0,5,45,1.143,1.864
아마존,7,1,6,30,3.143,1.391
모바일,2,0,2,43,0.286,1.117
삼성전자,14,3,11,366,10.0,0.961
asus,2,0,2,6,0.429,0.95
amd,2,0,2,30,0.714,0.697
갤럭시탭,1,0,1,1,0.143,0.622
미디어텍,1,0,1,1,0.143,0.622
에어팟,1,0,1,1,0.143,0.622
한화솔루션,1,0,1,1,0.143,0.622
hdr,1,0,1,2,0.143,0.622
csot,1,0,1,4,0.143,0.622
잉크젯,1,0,1,6,0.143,0.622
태블릿,1,0,1,7,0.143,0.622
화웨이,1,0,1,8,0.143,0.622
카카오,1,0,1,10,0.143,0.622
lcd,2,0,2,20,1.0,0.5
sk하이닉스,5,2,3,128,3.571,0.494
엔비디아,3,2,1,96,1.857,0.484
수율,1,0,1,5,0.286,0.465
한미반도체,1,0,1,21,0.286,0.465
삼성디스플레이,1,0,1,78,0.286,0.465
xr,2,1,1,86,1.286,0.335
아이폰,3,3,0,79,3.0,0.0
공급망,3,2,1,55,3.143,-0.052
디스플레이,3,2,1,282,4.571,-0.501
lg디스플레이,1,1,0,148,5.857,-1.42
