--- Sentiment Scaling Log (2026-04-26) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (Quantum_Dot_Topic): score_raw=0.5227 -> score_final=0.5227
Topic 0 (Quantum_Dot_Topic): score_raw=0.5196 -> score_final=0.5196
Topic 0 (Quantum_Dot_Topic): score_raw=0.5159 -> score_final=0.5159
Topic 0 (Quantum_Dot_Topic): score_raw=0.5173 -> score_final=0.5173
Topic 0 (Quantum_Dot_Topic): score_raw=0.5166 -> score_final=0.5166
Topic 0 (Quantum_Dot_Topic): score_raw=0.5246 -> score_final=0.5246
Topic 0 (Quantum_Dot_Topic): score_raw=0.5155 -> score_final=0.5155
Topic 0 (Quantum_Dot_Topic): score_raw=0.5142 -> score_final=0.5142
Topic 0 (Quantum_Dot_Topic): score_raw=0.5300 -> score_final=0.5300
Topic 0 (Quantum_Dot_Topic): score_raw=0.5269 -> score_final=0.5269
Topic 0 (Quantum_Dot_Topic): score_raw=0.5246 -> score_final=0.5246
Topic 0 (Quantum_Dot_Topic): score_raw=0.5198 -> score_final=0.5198
Topic 0 (Quantum_Dot_Topic): score_raw=0.5204 -> score_final=0.5204
Topic 0 (Quantum_Dot_Topic): score_raw=0.5266 -> score_final=0.5266
Topic 0 (Quantum_Dot_Topic): score_raw=0.5254 -> score_final=0.5254
Topic 0 (Quantum_Dot_Topic): score_raw=0.4966 -> score_final=0.4966
Topic 0 (Quantum_Dot_Topic): score_raw=0.5212 -> score_final=0.5212
Topic 0 (Quantum_Dot_Topic): score_raw=0.5183 -> score_final=0.5183
Topic 0 (Quantum_Dot_Topic): score_raw=0.5252 -> score_final=0.5252
Topic 0 (Quantum_Dot_Topic): score_raw=0.5348 -> score_final=0.5348
Topic 0 (Quantum_Dot_Topic): score_raw=0.5261 -> score_final=0.5261
Topic 0 (Quantum_Dot_Topic): score_raw=0.5243 -> score_final=0.5243
Topic 0 (Quantum_Dot_Topic): score_raw=0.5235 -> score_final=0.5235
Topic 0 (Quantum_Dot_Topic): score_raw=0.5278 -> score_final=0.5278
Topic 0 (Quantum_Dot_Topic): score_raw=0.5193 -> score_final=0.5193
Topic 0 (Quantum_Dot_Topic): score_raw=0.5145 -> score_final=0.5145
Topic 0 (Quantum_Dot_Topic): score_raw=0.5252 -> score_final=0.5252
Topic 0 (Quantum_Dot_Topic): score_raw=0.5212 -> score_final=0.5212
Topic 0 (Quantum_Dot_Topic): score_raw=0.5104 -> score_final=0.5104
Topic 0 (Quantum_Dot_Topic): score_raw=0.5221 -> score_final=0.5221
Topic 0 (Quantum_Dot_Topic): score_raw=0.5389 -> score_final=0.5389
Topic 0 (Quantum_Dot_Topic): score_raw=0.5093 -> score_final=0.5093
Topic 0 (Quantum_Dot_Topic): score_raw=0.5246 -> score_final=0.5246
Topic 0 (Quantum_Dot_Topic): score_raw=0.5258 -> score_final=0.5258
Topic 0 (Quantum_Dot_Topic): score_raw=0.4984 -> score_final=0.4984
Topic 0 (Quantum_Dot_Topic): score_raw=0.5266 -> score_final=0.5266
Topic 0 (Quantum_Dot_Topic): score_raw=0.5109 -> score_final=0.5109
Topic 0 (Quantum_Dot_Topic): score_raw=0.5214 -> score_final=0.5214
Topic 0 (Quantum_Dot_Topic): score_raw=0.5208 -> score_final=0.5208
