term,cur,prev,diff,ma7,z_like,total
선익시스템,14,1,13,2.286,4.664,52
tv,21,0,21,5.857,4.428,139
카카오,11,0,11,1.714,4.021,19
sk하이닉스,13,0,13,4.0,3.0,139
증착,6,0,6,0.857,2.67,6
lg전자,20,4,16,9.714,2.498,272
하이센스,4,0,4,0.571,1.953,8
구글,11,3,8,4.857,1.917,77
애플,14,10,4,7.143,1.867,276
갤럭시,13,12,1,7.571,1.447,301
vr,3,0,3,0.571,1.383,6
삼성전자,10,6,4,6.429,1.01,312
알파벳,2,0,2,0.429,0.95,17
oled,9,6,3,6.143,0.821,371
에어팟,2,0,2,0.571,0.814,4
스마트폰,5,3,2,2.857,0.797,108
삼성디스플레이,2,0,2,0.714,0.697,80
아이폰,4,0,4,2.286,0.682,71
게이밍모니터,1,0,1,0.143,0.622,5
고해상도,1,0,1,0.143,0.622,2
설비투자,1,0,1,0.143,0.622,4
원익ips,1,0,1,0.143,0.622,2
증착기,1,0,1,0.143,0.622,2
lcd,2,0,2,0.857,0.593,20
tsmc,1,0,1,0.286,0.465,23
맥북,1,0,1,0.286,0.465,10
메타,1,0,1,0.286,0.465,25
올레드,1,0,1,0.286,0.465,9
xr,3,3,0,2.0,0.414,84
스마트워치,1,0,1,0.429,0.345,7
폴더블,6,8,-2,5.0,0.309,203
sharp,1,0,1,0.571,0.244,25
샤오미,1,0,1,0.571,0.244,12
bmw,1,0,1,0.714,0.155,16
모니터,3,2,1,3.143,-0.052,87
엔비디아,2,1,1,2.143,-0.058,91
lg디스플레이,1,2,-1,1.286,-0.134,150
kaist,1,8,-7,1.286,-0.134,16
hp,2,2,0,2.429,-0.168,53
공급망,3,2,1,3.714,-0.244,56
디스플레이,2,4,-2,2.857,-0.319,253
노트북,2,1,1,3.857,-0.627,103
