cluster_id,keywords
0,"게임, 서버, 성공, 역할, 사장, 경험, 마이크"
1,"반도체, 모니터, 인텔, 노트북"
2,"미국, 개발, 시스템, 솔루션, 혁신상, OLED, 생산, 전기차, 할인, 점유율, 매출, 제조, 상품, 데이터센터, 대학수학능력시험, 캠페, 손실, 구조, 소비, 효율, 설계, 시즌, 지적, 적용, 관광, 구축, 플랫폼, 지원"
3,애플
4,중국
5,"스마트폰, 삼성, 갤럭시"
6,문화
7,"구글, 벤츠, 폴더블, 인기, 레노버, 오전, 브랜드, 팝업, 신세계, 피부, 건강, 대형, 최초, 기존, 개인, 뷰티, 의미, 없이, 신제품, 하루, 카카오, 출시, 인사, 가능, 엔비디아, 시간, 대전, 맥북, 오비맥주, 익산, 정관장, 디스플레이, 이상, 아모레퍼시픽"
