term,cur,prev,diff,total,ma7,z_like
oled,13,25,-12,319,15.429,-0.493
tv,12,36,-24,267,10.857,0.266
엔비디아,11,4,7,219,18.143,-1.358
삼성전자,8,36,-28,576,13.429,-1.164
애플,7,9,-2,162,5.429,0.472
tcl,5,0,5,32,1.714,1.423
디스플레이,5,9,-4,182,5.857,-0.251
맥북,4,0,4,21,1.143,1.381
lg디스플레이,3,2,1,71,2.286,0.284
레노버,3,12,-9,63,2.571,0.165
ltpo,2,0,2,6,0.286,1.117
두산로보틱스,2,0,2,4,0.429,0.95
sharp,2,0,2,11,0.571,0.814
원익ips,2,5,-3,9,1.0,0.5
폴더블,2,1,1,63,1.571,0.19
스마트폰,2,2,0,94,1.714,0.124
모니터,2,10,-8,180,2.714,-0.27
lg전자,2,9,-7,285,10.0,-1.922
아마존,1,0,1,7,0.143,0.622
galaxy,1,0,1,2,0.143,0.622
모바일,1,0,1,32,0.571,0.244
4k,1,0,1,42,0.714,0.155
구글,1,3,-2,117,1.0,0.0
boe,1,0,1,27,1.143,-0.069
asus,1,2,-1,13,1.143,-0.069
kaist,1,0,1,26,1.429,-0.195
갤럭시,1,3,-2,58,1.571,-0.254
아이폰,1,2,-1,39,1.571,-0.254
메타,1,6,-5,31,1.714,-0.309
요가,1,11,-10,12,1.714,-0.309
공급망,1,3,-2,56,1.857,-0.363
xr,1,7,-6,97,4.0,-1.0
