term,cur,prev,diff,ma7,z_like,total
tsmc,5,2,3,1.429,1.627,24
ltps,3,0,3,0.429,1.554,4
그램,2,0,2,0.286,1.117,3
스마트워치,2,1,1,0.429,0.95,4
