term,cur,prev,diff,ma7,z_like,total,date
벤큐,3,0,3,0.429,1.554,8,2026-02-28
ppi,2,0,2,0.286,1.117,3,2026-02-28
화웨이,2,0,2,0.286,1.117,3,2026-02-28
폴더블,3,2,1,0.857,1.113,50,2026-02-28
구글,5,5,0,2.429,1.005,61,2026-02-28
카카오,2,1,1,0.429,0.95,44,2026-02-28
nvidia,2,0,2,0.571,0.814,7,2026-02-28
스마트폰,6,6,0,3.714,0.781,73,2026-02-28
asus,2,1,1,0.714,0.697,11,2026-02-28
ul,1,0,1,0.143,0.622,6,2026-02-28
한화솔루션,1,0,1,0.143,0.622,12,2026-02-28
고성능,2,1,1,0.857,0.593,15,2026-02-28
sharp,1,0,1,0.286,0.465,9,2026-02-28
하이센스,1,0,1,0.286,0.465,11,2026-02-28
샤오미,1,0,1,0.429,0.345,6,2026-02-28
애플,6,6,0,5.0,0.309,173,2026-02-28
lg디스플레이,7,27,-20,6.143,0.246,133,2026-02-28
한미반도체,1,3,-2,0.571,0.244,26,2026-02-28
맥북,1,0,1,0.714,0.155,24,2026-02-28
퀄컴,1,1,0,0.857,0.074,14,2026-02-28
lcd,1,2,-1,1.0,0.0,62,2026-02-28
boe,1,1,0,1.286,-0.134,43,2026-02-28
디스플레이,10,14,-4,11.0,-0.232,255,2026-02-28
아이폰,1,2,-1,1.714,-0.309,58,2026-02-28
xr,2,2,0,3.0,-0.366,73,2026-02-28
레노버,1,5,-4,2.0,-0.414,21,2026-02-28
hp,2,2,0,3.286,-0.457,50,2026-02-28
모바일,1,2,-1,2.143,-0.464,35,2026-02-28
tv,10,20,-10,12.571,-0.566,314,2026-02-28
노트북,3,2,1,5.0,-0.618,101,2026-02-28
갤럭시,14,34,-20,17.857,-0.738,185,2026-02-28
선익시스템,1,8,-7,3.286,-0.813,51,2026-02-28
lg전자,5,5,0,9.143,-1.03,259,2026-02-28
oled,10,45,-35,16.143,-1.224,288,2026-02-28
엔비디아,3,9,-6,9.143,-1.527,108,2026-02-28
샤오미,18,1,17,3.0,5.49,24,2026-03-01
스마트폰,9,6,3,4.857,1.293,77,2026-03-01
한미반도체,3,1,2,1.0,1.0,28,2026-03-01
요가,3,0,3,1.286,0.803,9,2026-03-01
사이니지,1,0,1,0.143,0.622,9,2026-03-01
오포,1,0,1,0.143,0.622,4,2026-03-01
태블릿,1,0,1,0.143,0.622,11,2026-03-01
패드,1,0,1,0.143,0.622,3,2026-03-01
구글,3,5,-2,2.0,0.414,61,2026-03-01
tsmc,1,0,1,0.429,0.345,11,2026-03-01
sharp,1,1,0,0.429,0.345,10,2026-03-01
하이센스,1,1,0,0.429,0.345,12,2026-03-01
ppi,1,2,-1,0.429,0.345,4,2026-03-01
필립스,1,0,1,0.571,0.244,4,2026-03-01
dell,1,3,-2,0.571,0.244,5,2026-03-01
nvidia,1,2,-1,0.714,0.155,8,2026-03-01
맥북,1,1,0,0.857,0.074,25,2026-03-01
폴더블,1,3,-2,1.0,0.0,51,2026-03-01
sk하이닉스,1,0,1,1.286,-0.134,50,2026-03-01
아이폰,1,1,0,1.571,-0.254,56,2026-03-01
lg전자,9,5,4,10.286,-0.306,254,2026-03-01
애플,4,6,-2,5.0,-0.309,168,2026-03-01
노트북,3,3,0,5.286,-0.693,101,2026-03-01
xr,1,2,-1,3.143,-0.773,72,2026-03-01
hp,1,2,-1,3.429,-0.852,50,2026-03-01
모니터,4,14,-10,7.143,-0.856,101,2026-03-01
디스플레이,4,10,-6,11.429,-1.696,253,2026-03-01
tv,4,10,-6,12.571,-1.886,302,2026-03-01
엔비디아,1,3,-2,9.143,-2.024,105,2026-03-01
삼성전자,2,24,-22,12.571,-2.326,358,2026-03-01
oled,3,10,-7,16.143,-2.619,282,2026-03-01
갤럭시,3,14,-11,17.857,-2.843,187,2026-03-01
삼성전자,30,2,28,15.0,3.078,379,2026-03-02
화웨이,4,0,4,0.857,1.632,7,2026-03-02
갤럭시,27,3,24,20.714,1.132,213,2026-03-02
샤오미,7,18,-11,3.857,1.06,31,2026-03-02
에릭슨,2,0,2,0.571,0.814,4,2026-03-02
퀄컴,3,0,3,1.286,0.803,17,2026-03-02
모바일,4,0,4,2.286,0.682,37,2026-03-02
노키아,1,0,1,0.143,0.622,1,2026-03-02
올레드,1,0,1,0.429,0.345,6,2026-03-02
한미반도체,2,3,-1,1.286,0.335,30,2026-03-02
카카오,1,0,1,0.571,0.244,45,2026-03-02
삼성디스플레이,1,0,1,0.714,0.155,46,2026-03-02
아이폰,2,1,1,1.857,0.06,56,2026-03-02
lcd,1,0,1,1.0,0.0,62,2026-03-02
sk하이닉스,1,1,0,1.0,0.0,50,2026-03-02
맥북,1,1,0,1.0,0.0,26,2026-03-02
폴더블,1,1,0,1.143,-0.069,50,2026-03-02
애플,5,4,1,5.571,-0.17,168,2026-03-02
벤츠,1,0,1,1.571,-0.254,20,2026-03-02
파나소닉,1,0,1,1.714,-0.309,12,2026-03-02
lg전자,7,9,-2,8.429,-0.366,225,2026-03-02
xr,2,1,1,3.0,-0.366,74,2026-03-02
디스플레이,9,4,5,11.143,-0.494,261,2026-03-02
스마트폰,3,9,-6,4.857,-0.58,80,2026-03-02
선익시스템,1,0,1,3.286,-0.813,52,2026-03-02
노트북,2,3,-1,5.0,-0.927,100,2026-03-02
lg디스플레이,2,0,2,6.0,-1.16,119,2026-03-02
엔비디아,1,1,0,8.571,-1.928,106,2026-03-02
tv,2,4,-2,10.714,-2.039,291,2026-03-02
oled,2,3,-1,16.0,-2.8,281,2026-03-02
퀄컴,15,3,12,3.143,4.276,32,2026-03-03
삼성디스플레이,12,1,11,2.429,3.741,58,2026-03-03
oled,30,2,28,15.857,2.839,309,2026-03-03
sk하이닉스,4,1,3,1.143,1.381,53,2026-03-03
픽셀,3,0,3,0.714,1.239,6,2026-03-03
삼성전자,22,30,-8,17.143,0.945,398,2026-03-03
애플,9,5,4,5.857,0.919,172,2026-03-03
공급망,2,0,2,0.571,0.814,17,2026-03-03
vr,1,0,1,0.143,0.622,16,2026-03-03
미디어텍,1,0,1,0.143,0.622,1,2026-03-03
수출입,1,0,1,0.143,0.622,1,2026-03-03
아이패드,1,0,1,0.143,0.622,9,2026-03-03
프로아트,1,0,1,0.143,0.622,2,2026-03-03
양산,1,0,1,0.429,0.345,39,2026-03-03
amd,1,0,1,0.571,0.244,13,2026-03-03
tcl,1,0,1,0.714,0.155,66,2026-03-03
xr,3,2,1,3.0,0.0,77,2026-03-03
폴더블,1,1,0,1.143,-0.069,51,2026-03-03
샤오미,4,7,-3,4.286,-0.093,35,2026-03-03
모바일,2,4,-2,2.429,-0.168,36,2026-03-03
노트북,3,2,1,3.714,-0.244,103,2026-03-03
lg전자,8,7,1,9.0,-0.25,224,2026-03-03
아이폰,1,2,-1,1.571,-0.254,57,2026-03-03
스마트폰,4,3,1,4.857,-0.268,82,2026-03-03
모니터,4,0,4,5.0,-0.309,103,2026-03-03
디스플레이,8,9,-1,9.429,-0.351,267,2026-03-03
파나소닉,1,1,0,1.857,-0.363,13,2026-03-03
구글,1,0,1,2.0,-0.414,60,2026-03-03
엔비디아,2,1,1,6.0,-1.16,108,2026-03-03
tv,2,2,0,9.429,-1.825,287,2026-03-03
갤럭시,8,27,-19,21.143,-2.348,220,2026-03-03
스트레처블,16,0,16,2.286,5.46,16,2026-03-04
레노버,20,0,20,3.857,5.446,40,2026-03-04
kaist,15,0,15,2.143,5.218,24,2026-03-04
애플,19,9,10,7.571,3.046,188,2026-03-04
맥북,9,0,9,1.857,3.023,35,2026-03-04
oled,30,30,0,19.286,1.987,328,2026-03-04
벤큐,5,0,5,1.143,1.864,13,2026-03-04
amd,5,1,4,1.143,1.864,18,2026-03-04
sk하이닉스,6,4,2,1.857,1.753,58,2026-03-04
xr,8,3,5,3.286,1.676,85,2026-03-04
노트북,7,3,4,3.429,1.252,106,2026-03-04
한화시스템,2,0,2,0.286,1.117,7,2026-03-04
하이센스,3,0,3,0.857,1.113,7,2026-03-04
아이폰,4,1,3,1.714,0.99,58,2026-03-04
tsmc,2,0,2,0.429,0.95,12,2026-03-04
메타,2,0,2,0.429,0.95,18,2026-03-04
아이패드,2,1,1,0.429,0.95,11,2026-03-04
벤츠,2,0,2,0.714,0.697,19,2026-03-04
tcl,2,1,1,0.714,0.697,55,2026-03-04
모바일,4,2,2,2.286,0.682,39,2026-03-04
폴더블,3,1,2,1.571,0.634,54,2026-03-04
apple,1,0,1,0.143,0.622,1,2026-03-04
iphone,1,0,1,0.143,0.622,1,2026-03-04
postech,1,0,1,0.143,0.622,1,2026-03-04
xiaomi,1,0,1,0.143,0.622,1,2026-03-04
비보,1,0,1,0.143,0.622,2,2026-03-04
lcd,2,0,2,1.0,0.5,64,2026-03-04
sk온,1,0,1,0.286,0.465,8,2026-03-04
삼성디스플레이,4,12,-8,2.857,0.425,61,2026-03-04
ar,1,0,1,0.571,0.244,34,2026-03-04
스마트폰,6,4,2,5.286,0.217,83,2026-03-04
dell,1,0,1,0.714,0.155,6,2026-03-04
디스플레이,10,8,2,9.571,0.105,275,2026-03-04
화웨이,1,0,1,1.0,0.0,8,2026-03-04
모니터,5,4,1,5.286,-0.087,107,2026-03-04
샤오미,4,4,0,4.857,-0.268,39,2026-03-04
hp,1,0,1,1.714,-0.309,49,2026-03-04
tv,6,2,4,7.571,-0.419,284,2026-03-04
퀄컴,2,15,-13,3.286,-0.457,34,2026-03-04
엔비디아,2,2,0,5.0,-0.927,109,2026-03-04
삼성전자,12,22,-10,18.286,-1.191,400,2026-03-04
lg디스플레이,1,0,1,6.143,-1.478,107,2026-03-04
lg전자,1,8,-7,8.571,-1.928,222,2026-03-04
갤럭시,8,8,0,19.714,-2.153,225,2026-03-04
맥북,21,9,12,4.714,5.135,56,2026-03-05
hp,15,1,14,3.0,4.392,64,2026-03-05
잉크젯,10,0,10,1.571,3.74,11,2026-03-05
고해상도,9,0,9,1.286,3.615,9,2026-03-05
애플,25,19,6,10.571,3.394,213,2026-03-05
롤러블,4,0,4,0.571,1.953,4,2026-03-05
노트북,8,7,1,4.0,1.333,114,2026-03-05
ar,3,1,2,0.714,1.239,37,2026-03-05
기아,2,0,2,0.286,1.117,9,2026-03-05
소니,2,0,2,0.286,1.117,12,2026-03-05
고성능,3,0,3,0.857,1.113,16,2026-03-05
레노버,8,20,-12,4.857,0.981,48,2026-03-05
vr,2,0,2,0.429,0.95,18,2026-03-05
모바일,5,4,1,2.571,0.933,44,2026-03-05
tv,11,6,5,7.857,0.826,295,2026-03-05
공급망,2,0,2,0.571,0.814,19,2026-03-05
디스플레이,13,10,3,9.714,0.798,288,2026-03-05
아이폰,4,4,0,2.143,0.754,62,2026-03-05
auo,1,0,1,0.143,0.622,1,2026-03-05
macbook,1,0,1,0.143,0.622,1,2026-03-05
리벨리온,1,0,1,0.143,0.622,1,2026-03-05
세미파이브,1,0,1,0.143,0.622,3,2026-03-05
xr,5,8,-3,3.286,0.609,90,2026-03-05
카카오,2,0,2,0.857,0.593,46,2026-03-05
오포,1,0,1,0.286,0.465,5,2026-03-05
boe,1,0,1,0.429,0.345,44,2026-03-05
한화시스템,1,2,-1,0.429,0.345,8,2026-03-05
화웨이,2,1,1,1.286,0.335,10,2026-03-05
스마트폰,7,6,1,5.857,0.334,90,2026-03-05
엔비디아,4,2,2,3.143,0.309,113,2026-03-05
lg전자,7,1,6,6.0,0.29,229,2026-03-05
asus,1,0,1,0.571,0.244,11,2026-03-05
메타,1,2,-1,0.571,0.244,19,2026-03-05
아이패드,1,2,-1,0.571,0.244,12,2026-03-05
tcl,1,2,-1,0.857,0.074,56,2026-03-05
폴더블,2,3,-1,1.857,0.06,56,2026-03-05
amd,1,5,-4,1.0,0.0,19,2026-03-05
sk하이닉스,2,6,-4,2.143,-0.058,60,2026-03-05
벤큐,1,5,-4,1.286,-0.134,14,2026-03-05
oled,18,30,-12,19.714,-0.315,346,2026-03-05
구글,1,0,1,2.143,-0.464,60,2026-03-05
모니터,3,5,-2,4.714,-0.541,110,2026-03-05
퀄컴,1,2,-1,3.286,-0.813,35,2026-03-05
삼성전자,11,12,-1,17.286,-1.219,411,2026-03-05
샤오미,1,4,-3,5.0,-1.236,40,2026-03-05
lg디스플레이,1,1,0,5.429,-1.33,108,2026-03-05
갤럭시,4,8,-4,14.0,-2.109,229,2026-03-05
