term,cur,prev,diff,ma7,z_like,total
비전프로,3,2,1,0.714,1.239,5
byd,2,0,2,0.286,1.117,11
아마존,2,0,2,0.286,1.117,32
tsmc,2,1,1,0.714,0.697,22
생산능력,1,0,1,0.143,0.622,4
노트북,4,2,2,2.429,0.614,88
hp,2,1,1,0.857,0.593,42
샤오미,2,1,1,0.857,0.593,17
galaxy,1,0,1,0.286,0.465,4
생산량,1,0,1,0.286,0.465,3
스마트워치,1,0,1,0.286,0.465,9
에어팟,1,0,1,0.286,0.465,6
기아,1,0,1,0.429,0.345,24
모바일,1,0,1,0.429,0.345,20
애플,10,13,-3,8.857,0.287,293
아이폰,3,3,0,2.286,0.284,80
맥북,1,2,-1,0.571,0.244,14
모니터,3,6,-3,2.429,0.223,94
메타,1,0,1,0.714,0.155,29
선익시스템,1,0,1,0.714,0.155,37
퀄컴,1,2,-1,0.857,0.074,32
양산,1,0,1,1.0,0.0,69
lg전자,9,14,-5,9.571,-0.14,280
갤럭시,3,3,0,3.429,-0.15,184
한미반도체,1,0,1,1.429,-0.195,12
벤츠,2,5,-3,2.714,-0.27,26
엔비디아,5,4,1,6.143,-0.329,116
스마트폰,2,2,0,3.0,-0.366,96
구글,2,5,-3,3.0,-0.366,93
lg디스플레이,1,1,0,2.143,-0.464,111
sk하이닉스,1,1,0,2.286,-0.512,92
xr,1,5,-4,2.571,-0.604,66
삼성디스플레이,2,11,-9,4.0,-0.667,43
디스플레이,4,10,-6,7.857,-1.014,172
tv,5,4,1,10.143,-1.229,199
폴더블,2,6,-4,8.0,-1.567,194
삼성전자,7,18,-11,17.429,-2.015,354
oled,3,6,-3,16.429,-2.657,300
