term,cur,prev,diff,ma7,z_like,total
현대모비스,7,0,7,1.429,2.538,34
애플,11,3,8,5.857,1.504,234
알파벳,3,3,0,0.857,1.113,8
tcl,2,0,2,0.429,0.95,8
아이폰,4,3,1,2.0,0.828,72
asp,1,0,1,0.143,0.622,2
아마존,1,0,1,0.143,0.622,24
tv,10,9,1,8.286,0.442,225
공급망,1,1,0,0.429,0.345,34
태블릿,1,1,0,0.429,0.345,19
asus,2,6,-4,1.286,0.335,15
vr,1,0,1,0.571,0.244,10
삼성디스플레이,2,4,-2,1.571,0.19,44
기아,1,5,-4,1.0,0.0,16
인텔,2,5,-3,2.143,-0.058,60
구글,1,1,0,1.286,-0.134,31
lg전자,3,10,-7,3.429,-0.15,207
모바일,2,10,-8,2.857,-0.319,38
스마트폰,2,1,1,3.429,-0.501,69
노트북,1,1,0,3.143,-0.773,86
xr,2,3,-1,4.714,-0.856,123
oled,2,4,-2,4.857,-0.892,229
폴더블,1,1,0,4.143,-1.035,80
갤럭시,1,2,-1,4.429,-1.104,100
삼성전자,3,24,-21,7.857,-1.277,528
디스플레이,1,3,-2,6.286,-1.507,156
벤츠,3,31,-28,10.0,-1.682,121
