term,cur,prev,diff,total,ma7,z_like
tv,40,5,35,283,10.143,7.135
lg전자,27,21,6,326,17.429,1.85
올레드,16,0,16,37,4.0,4.0
oled,15,15,0,329,10.714,1.003
삼성전자,10,18,-8,439,10.571,-0.134
애플,8,12,-4,196,9.857,-0.449
폴더블,7,7,0,92,4.714,0.721
메타,6,4,2,32,1.571,1.965
모니터,5,9,-4,107,4.429,0.184
양산,4,3,1,55,2.286,0.682
노트북,4,10,-6,120,3.857,0.048
sk하이닉스,4,5,-1,77,5.143,-0.35
퀄컴,3,0,3,44,0.857,1.113
boe,3,4,-1,38,1.571,0.634
스마트폰,3,3,0,75,3.0,0.0
아이폰,3,6,-3,71,3.571,-0.198
xr,3,2,1,148,3.714,-0.244
디스플레이,3,9,-6,193,6.429,-0.97
sharp,2,0,2,16,0.571,0.814
asus,2,6,-4,20,1.429,0.26
갤럭시,2,0,2,46,1.714,0.124
lg디스플레이,2,2,0,111,3.286,-0.457
엔비디아,2,10,-8,230,4.0,-0.667
4k,1,0,1,29,0.143,0.622
선익시스템,1,0,1,20,0.143,0.622
태블릿,1,0,1,15,0.143,0.622
proart,1,0,1,4,0.143,0.622
z폴드,1,0,1,2,0.143,0.622
니트,1,0,1,2,0.143,0.622
lg화학,1,0,1,3,0.286,0.465
삼성디스플레이,1,1,0,68,0.714,0.155
구글,1,1,0,53,1.143,-0.069
공급망,1,2,-1,45,1.714,-0.309
