term,cur,prev,diff,total,ma7,z_like
엔비디아,12,5,7,226,18.286,-1.191
삼성전자,11,2,9,528,14.143,-0.66
tv,10,4,6,264,11.286,-0.295
oled,10,0,10,319,16.286,-1.248
디스플레이,7,1,6,185,6.143,0.246
lg전자,5,4,1,283,10.143,-1.229
애플,4,1,3,146,5.429,-0.429
tsmc,2,0,2,15,0.286,1.117
벤큐,2,0,2,10,0.286,1.117
소니,2,0,2,18,0.429,0.95
구글,2,4,-2,121,1.571,0.19
맥북,2,1,1,24,1.571,0.19
노트북,2,2,0,114,4.0,-0.667
bmw,1,0,1,11,0.429,0.345
올레드,1,0,1,46,0.714,0.155
딥엑스,1,0,1,10,0.714,0.155
스마트폰,1,1,0,93,1.0,0.0
퀄컴,1,0,1,44,1.571,-0.254
모니터,1,0,1,179,2.571,-0.604
양산,1,0,1,46,2.857,-0.69
xr,1,1,0,91,4.143,-1.035
