term,cur,prev,diff,total,ma7,z_like
스마트폰,4,2,2,96,4.286,-0.093
갤럭시,4,12,-8,239,9.286,-1.306
xr,3,3,0,86,4.0,-0.333
노트북,3,4,-1,113,4.286,-0.419
디스플레이,3,6,-3,235,7.571,-1.219
삼성전자,3,5,-2,362,13.0,-2.171
오포,2,2,0,8,0.714,0.697
메타,2,0,2,21,0.857,0.593
tv,2,6,-4,288,7.143,-1.4
원익ips,1,0,1,6,0.143,0.622
bmw,1,1,0,5,0.286,0.465
boe,1,1,0,38,0.429,0.345
vr,1,0,1,19,0.714,0.155
아이패드,1,0,1,12,0.714,0.155
ar,1,0,1,34,0.857,0.074
공급망,1,0,1,20,0.857,0.074
구글,1,3,-2,62,1.286,-0.134
sk하이닉스,1,2,-1,57,2.286,-0.512
엔비디아,1,2,-1,115,2.857,-0.69
모니터,1,7,-6,118,3.571,-0.89
모바일,1,5,-4,53,3.571,-0.89
lg전자,1,3,-2,202,4.857,-1.204
맥북,1,3,-2,64,6.143,-1.478
애플,1,2,-1,214,10.571,-2.251
