term,cur,prev,diff,total,ma7,z_like
lcd,24,9,15,71,7.429,4.448
삼성전자,15,3,12,401,7.286,2.085
oled,15,12,3,311,13.0,0.434
lg디스플레이,14,5,9,106,8.429,1.427
디스플레이,13,10,3,195,7.143,1.595
tv,11,8,3,198,6.429,1.293
퀄컴,9,20,-11,47,5.286,1.126
lg전자,9,14,-5,291,6.143,0.821
태블릿,7,0,7,18,1.286,2.678
tcl,6,0,6,66,1.143,2.348
스마트폰,6,9,-3,103,3.714,0.781
엔비디아,6,10,-4,165,5.286,0.217
xr,5,4,1,92,3.0,0.732
메타,4,6,-2,25,2.0,0.828
hp,4,1,3,43,2.571,0.549
노트북,4,8,-4,141,4.0,0.0
올레드,3,1,2,10,0.571,1.383
샤오미,3,3,0,49,1.286,0.803
sk하이닉스,3,1,2,59,2.571,0.165
모니터,3,5,-2,169,3.143,-0.052
고성능,2,4,-2,15,0.857,0.593
ar,2,0,2,42,1.0,0.5
구글,2,14,-12,61,3.286,-0.457
애플,2,8,-6,387,5.714,-1.096
아이폰,2,10,-8,275,7.714,-1.513
아마존,1,0,1,14,0.143,0.622
asus,1,0,1,11,0.143,0.622
미디어텍,1,0,1,4,0.143,0.622
샤프,1,0,1,3,0.143,0.622
수출입,1,0,1,1,0.143,0.622
알파벳,1,1,0,4,0.286,0.465
게이밍모니터,1,0,1,3,0.286,0.465
dell,1,1,0,14,0.429,0.345
하이센스,1,1,0,14,0.429,0.345
아이패드,1,1,0,11,0.429,0.345
lg화학,1,0,1,29,0.571,0.244
공급망,1,1,0,59,0.857,0.074
인텔,1,3,-2,29,1.143,-0.069
사이니지,1,0,1,12,1.571,-0.254
amd,1,4,-3,30,1.857,-0.363
boe,1,4,-3,33,2.143,-0.464
