term,cur,prev,diff,ma7,z_like,total
인텔,12,5,7,3.429,3.006,49
lg전자,32,5,27,19.429,2.325,389
메타,4,2,2,1.0,1.5,18
tcl,3,1,2,0.857,1.113,46
공급망,2,0,2,0.571,0.814,19
xr,4,1,3,2.143,0.754,58
디스플레이,11,3,8,8.143,0.741,257
qled,1,0,1,0.143,0.622,6
고효율,1,0,1,0.143,0.622,2
세미파이브,1,0,1,0.143,0.622,11
수출입,1,0,1,0.143,0.622,1
한미반도체,1,0,1,0.143,0.622,6
생산능력,1,0,1,0.286,0.465,4
아마존,1,0,1,0.286,0.465,11
생산량,1,1,0,0.286,0.465,2
양산,1,2,-1,0.857,0.074,27
sk하이닉스,2,4,-2,1.857,0.06,37
노트북,5,8,-3,5.0,0.0,112
모바일,1,0,1,1.286,-0.134,68
amd,1,2,-1,1.429,-0.195,35
애플,6,9,-3,7.0,-0.274,166
구글,3,4,-1,3.857,-0.289,52
lcd,1,1,0,1.714,-0.309,41
fhd,1,8,-7,1.857,-0.363,14
현대모비스,1,5,-4,2.0,-0.414,33
lg디스플레이,2,1,1,3.286,-0.457,135
모니터,4,7,-3,5.857,-0.543,214
갤럭시,3,3,0,4.857,-0.58,80
폴더블,1,3,-2,2.571,-0.604,85
kaist,1,0,1,3.0,-0.732,27
tv,7,11,-4,10.571,-0.84,384
hp,1,1,0,3.429,-0.852,51
스마트폰,1,5,-4,4.857,-1.204,90
삼성전자,6,11,-5,13.714,-1.64,538
레노버,1,4,-3,8.286,-1.878,115
oled,3,7,-4,11.714,-1.97,480
