--- Sentiment Scaling Log (2025-12-01) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (Panel_Manufacturer): score_raw=0.5145 -> score_final=0.5145
Topic 0 (Panel_Manufacturer): score_raw=0.5115 -> score_final=0.5115
Topic 0 (Panel_Manufacturer): score_raw=0.4971 -> score_final=0.4971
Topic 0 (Panel_Manufacturer): score_raw=0.5118 -> score_final=0.5118
Topic 0 (Panel_Manufacturer): score_raw=0.5081 -> score_final=0.5081
Topic 0 (Panel_Manufacturer): score_raw=0.5069 -> score_final=0.5069
Topic 0 (Panel_Manufacturer): score_raw=0.5066 -> score_final=0.5066
Topic 0 (Panel_Manufacturer): score_raw=0.5036 -> score_final=0.5036
Topic 0 (Panel_Manufacturer): score_raw=0.5135 -> score_final=0.5135
Topic 0 (Panel_Manufacturer): score_raw=0.4991 -> score_final=0.4991
Topic 0 (Panel_Manufacturer): score_raw=0.5198 -> score_final=0.5198
Topic 0 (Panel_Manufacturer): score_raw=0.5047 -> score_final=0.5047
Topic 0 (Panel_Manufacturer): score_raw=0.5153 -> score_final=0.5153
Topic 0 (Panel_Manufacturer): score_raw=0.5064 -> score_final=0.5064
Topic 0 (Panel_Manufacturer): score_raw=0.5154 -> score_final=0.5154
Topic 0 (Panel_Manufacturer): score_raw=0.5010 -> score_final=0.5010
Topic 0 (Panel_Manufacturer): score_raw=0.5041 -> score_final=0.5041
Topic 0 (Panel_Manufacturer): score_raw=0.5159 -> score_final=0.5159
Topic 0 (Panel_Manufacturer): score_raw=0.5126 -> score_final=0.5126
Topic 0 (Panel_Manufacturer): score_raw=0.4976 -> score_final=0.4976
Topic 0 (Panel_Manufacturer): score_raw=0.5023 -> score_final=0.5023
Topic 0 (Panel_Manufacturer): score_raw=0.4964 -> score_final=0.4964
Topic 0 (Panel_Manufacturer): score_raw=0.4978 -> score_final=0.4978
Topic 0 (Panel_Manufacturer): score_raw=0.5088 -> score_final=0.5088
Topic 0 (Panel_Manufacturer): score_raw=0.5070 -> score_final=0.5070
Topic 0 (Panel_Manufacturer): score_raw=0.4916 -> score_final=0.4916
Topic 0 (Panel_Manufacturer): score_raw=0.5012 -> score_final=0.5012
Topic 0 (Panel_Manufacturer): score_raw=0.4870 -> score_final=0.4870
Topic 0 (Panel_Manufacturer): score_raw=0.5054 -> score_final=0.5054
Topic 0 (Panel_Manufacturer): score_raw=0.5079 -> score_final=0.5079
Topic 0 (Panel_Manufacturer): score_raw=0.4839 -> score_final=0.4839
Topic 0 (Panel_Manufacturer): score_raw=0.5052 -> score_final=0.5052
Topic 0 (Panel_Manufacturer): score_raw=0.5057 -> score_final=0.5057
Topic 0 (Panel_Manufacturer): score_raw=0.4957 -> score_final=0.4957
Topic 0 (Panel_Manufacturer): score_raw=0.5033 -> score_final=0.5033
Topic 0 (Panel_Manufacturer): score_raw=0.5144 -> score_final=0.5144
Topic 0 (Panel_Manufacturer): score_raw=0.5076 -> score_final=0.5076
Topic 0 (Panel_Manufacturer): score_raw=0.5161 -> score_final=0.5161
Topic 0 (Panel_Manufacturer): score_raw=0.5038 -> score_final=0.5038
Topic 0 (Panel_Manufacturer): score_raw=0.5054 -> score_final=0.5054
Topic 0 (Panel_Manufacturer): score_raw=0.4935 -> score_final=0.4935
Topic 0 (Panel_Manufacturer): score_raw=0.5005 -> score_final=0.5005
