keyword,score
애플,0.8935982509381275
삼성,0.8755308111368759
패널,0.8087940352223408
중국,0.6093023459607819
디스플레이,0.5505572882323734
반도체,0.5160430154542474
한화,0.4831507178232445
미국,0.41667900721618367
폴더블,0.41202670091145877
생산,0.3156004775901191
경쟁,0.29935537509382537
고객,0.29301980986142573
수출,0.2887803198689364
코리아,0.27910290230778123
원익,0.2680204655510221
장비,0.26028220889581694
스마트폰,0.2567153782183261
영업,0.25462822708423777
개발,0.2533929316782085
상품,0.2529104836880125
