title,url
[ICT 종합] 비엔엠큐닉스 및  HP  코리아 소식 외,https://www.gamevu.co.kr/news/articleView.html?idxno=58076
"[위클리 디지털포스트] ""맥북·윈도 있는데 굳이?""… 구글북 꺼낸 구글...",https://www.ilovepc.co.kr/news/articleView.html?idxno=59390
"삼성D, 8.6세대  OLED  수율 90% 돌파…맥북 프로 패널 양산 '청신호'",https://www.thelec.kr/news/articleView.html?idxno=56970
