term,cur,prev,diff,ma7,z_like,total
boe,14,0,14,2.571,4.39,39
선익시스템,6,1,5,1.143,2.348,28
한화솔루션,3,0,3,0.429,1.554,10
아이패드,2,0,2,0.286,1.117,10
tsmc,2,0,2,0.286,1.117,15
고성능,2,0,2,0.286,1.117,27
fhd,3,0,3,0.857,1.113,6
메타,2,0,2,0.429,0.95,24
qled,2,1,1,0.429,0.95,4
