cluster_id,keywords
0,"반도체, 노트북, 모니터"
1,"애플, 미국, 선택, 시간, 결과, 솔루션, 로봇용, 공연, 지속, 공정, 전환, 플랫폼, 후보, 평균, 스포츠, 게임, 결합, 대상, 이벤트, 계획, 공간, 증가, 이용, 때문, 기대, 일상, 채용, 미디어, 역할, 개선, 서비스"
2,중국
3,이란
4,"구글, 픽셀, 디스플레이, 수준, 신제품, 하루, 오후, 현대차, 지난달, 양산, 당신, 차량용, 밝기, 로스앤젤레스, 파업, 확인, 전기, 있도록, 공식, 인사, 대형, 사장, 라인업, 플래그십, 가능"
5,"수익성, 판매, 국민성장펀드, 기부, 달러, 소비, 수출, 가격, 메모리"
6,"스마트폰, 갤럭시"
7,"생산, 설계, 환경, 3세대, 분석, 인프라, 정보, 테크, 조직, 가족, 개발, 제조, 공장, 기술력"
