term,cur,prev,diff,ma7,z_like,total,date
삼성디스플레이,1,12,-11,12.286,-2.505,167,2026-01-09
기아,27,0,27,4.0,7.667,40,2026-01-10
모니터,18,3,15,6.714,3.143,202,2026-01-10
현대모비스,7,0,7,1.429,2.538,45,2026-01-10
레노버,17,17,0,8.0,2.351,91,2026-01-10
애플,10,3,7,5.0,1.545,147,2026-01-10
스마트폰,6,2,4,2.286,1.479,95,2026-01-10
lg전자,24,30,-6,17.286,1.302,363,2026-01-10
vr,2,0,2,0.286,1.117,8,2026-01-10
한화시스템,2,0,2,0.429,0.95,5,2026-01-10
apple,1,0,1,0.143,0.622,2,2026-01-10
도우인시스,1,0,1,0.143,0.622,7,2026-01-10
오포,1,0,1,0.143,0.622,5,2026-01-10
하이센스,4,1,3,2.714,0.486,24,2026-01-10
asus,1,0,1,0.286,0.465,10,2026-01-10
fmm,1,0,1,0.286,0.465,4,2026-01-10
아이폰,2,1,1,1.143,0.414,80,2026-01-10
아마존,1,0,1,0.429,0.345,10,2026-01-10
ar,2,0,2,1.429,0.26,41,2026-01-10
tsmc,1,1,0,0.571,0.244,17,2026-01-10
fhd,1,3,-2,0.714,0.155,5,2026-01-10
xr,1,1,0,0.857,0.074,67,2026-01-10
양산,1,1,0,0.857,0.074,24,2026-01-10
샤오미,1,1,0,1.0,0.0,14,2026-01-10
lcd,1,1,0,1.143,-0.069,46,2026-01-10
구글,1,3,-2,1.143,-0.069,42,2026-01-10
sk하이닉스,1,2,-1,1.286,-0.134,37,2026-01-10
폴더블,3,4,-1,3.429,-0.15,88,2026-01-10
lg디스플레이,4,8,-4,4.571,-0.182,137,2026-01-10
갤럭시,1,1,0,1.714,-0.309,75,2026-01-10
엔비디아,4,10,-6,6.0,-0.58,84,2026-01-10
노트북,3,1,2,5.143,-0.656,96,2026-01-10
디스플레이,7,3,4,10.714,-0.869,250,2026-01-10
tv,12,18,-6,16.571,-0.902,373,2026-01-10
삼성디스플레이,1,1,0,10.714,-2.273,167,2026-01-10
oled,4,19,-15,24.143,-3.406,435,2026-01-10
삼성전자,2,25,-23,21.143,-3.42,526,2026-01-10
기아,14,27,-13,6.0,2.319,51,2026-01-11
갤럭시,5,1,4,2.143,1.16,78,2026-01-11
아이폰,3,2,1,1.429,0.716,79,2026-01-11
봉지,1,0,1,0.143,0.622,1,2026-01-11
알파벳,1,0,1,0.143,0.622,2,2026-01-11
스마트폰,4,6,-2,2.429,0.614,91,2026-01-11
tcl,2,0,2,1.571,0.19,43,2026-01-11
xr,1,1,0,1.0,0.0,63,2026-01-11
양산,1,1,0,1.0,0.0,25,2026-01-11
애플,3,10,-7,4.286,-0.419,144,2026-01-11
폴더블,2,3,-1,3.714,-0.586,86,2026-01-11
하이센스,1,4,-3,2.857,-0.69,23,2026-01-11
삼성전자,18,2,16,22.571,-0.795,541,2026-01-11
퀄컴,1,0,1,3.429,-0.852,30,2026-01-11
노트북,2,3,-1,5.429,-1.03,91,2026-01-11
엔비디아,1,4,-3,6.143,-1.478,80,2026-01-11
모니터,1,18,-17,6.571,-1.563,201,2026-01-11
레노버,2,17,-15,8.286,-1.621,93,2026-01-11
디스플레이,1,7,-6,10.714,-2.273,243,2026-01-11
lg전자,4,24,-20,17.429,-2.595,336,2026-01-11
tv,3,12,-9,16.429,-2.657,371,2026-01-11
oled,1,4,-3,24.0,-3.899,435,2026-01-11
kaist,18,0,18,2.714,5.774,24,2026-01-12
hp,19,0,19,3.857,5.109,58,2026-01-12
올레드,15,0,15,3.143,4.276,37,2026-01-12
디스플레이,22,1,21,13.143,1.915,259,2026-01-12
oled,31,1,30,22.143,1.552,463,2026-01-12
lg전자,27,4,23,20.286,1.22,360,2026-01-12
xr,4,1,3,1.571,1.078,59,2026-01-12
삼성디스플레이,11,0,11,7.857,0.826,172,2026-01-12
스마트폰,5,4,1,2.857,0.797,89,2026-01-12
gram,1,0,1,0.143,0.622,1,2026-01-12
생산능력,1,0,1,0.143,0.622,3,2026-01-12
픽셀,1,0,1,0.286,0.465,5,2026-01-12
vr,1,0,1,0.429,0.345,8,2026-01-12
노트북,7,2,5,5.857,0.334,97,2026-01-12
구글,2,0,2,1.429,0.26,42,2026-01-12
tsmc,1,0,1,0.571,0.244,13,2026-01-12
인텔,3,0,3,2.714,0.108,30,2026-01-12
sk하이닉스,1,0,1,0.857,0.074,34,2026-01-12
공급망,1,0,1,1.0,0.0,18,2026-01-12
기아,7,14,-7,7.0,0.0,58,2026-01-12
갤럭시,2,5,-3,2.143,-0.058,64,2026-01-12
샤오미,1,0,1,1.143,-0.069,14,2026-01-12
현대모비스,1,0,1,1.286,-0.134,43,2026-01-12
애플,4,3,1,4.714,-0.225,145,2026-01-12
amd,1,0,1,1.571,-0.254,28,2026-01-12
아이폰,1,3,-2,1.571,-0.254,78,2026-01-12
모니터,5,1,4,7.143,-0.583,206,2026-01-12
모바일,1,0,1,2.857,-0.69,83,2026-01-12
퀄컴,1,1,0,3.571,-0.89,31,2026-01-12
폴더블,1,2,-1,3.857,-0.964,82,2026-01-12
tv,11,3,8,17.286,-1.219,373,2026-01-12
엔비디아,1,1,0,5.714,-1.39,76,2026-01-12
삼성전자,8,18,-10,22.429,-2.515,535,2026-01-12
갤럭시,19,2,17,4.429,4.694,79,2026-01-13
구글,14,2,12,3.143,3.916,55,2026-01-13
알파벳,10,0,10,1.571,3.74,12,2026-01-13
lcd,8,0,8,1.857,2.6,53,2026-01-13
스마트폰,11,5,6,4.143,2.259,95,2026-01-13
애플,14,4,10,6.143,2.259,156,2026-01-13
레노버,17,0,17,9.857,1.725,110,2026-01-13
amd,6,1,5,2.143,1.565,34,2026-01-13
lg디스플레이,8,0,8,4.857,0.981,139,2026-01-13
아이폰,4,1,3,1.857,0.907,80,2026-01-13
삼성전자,26,8,18,21.0,0.896,556,2026-01-13
sk하이닉스,3,1,2,1.286,0.803,35,2026-01-13
올레드,6,15,-9,3.857,0.723,43,2026-01-13
미디어텍,1,0,1,0.143,0.622,2,2026-01-13
카카오,1,0,1,0.143,0.622,15,2026-01-13
노트북,9,7,2,6.857,0.592,106,2026-01-13
xr,3,4,-1,1.857,0.484,61,2026-01-13
galaxy,1,0,1,0.286,0.465,3,2026-01-13
오포,1,0,1,0.286,0.465,5,2026-01-13
태블릿,1,0,1,0.286,0.465,7,2026-01-13
롤러블,1,0,1,0.571,0.244,4,2026-01-13
tsmc,1,1,0,0.714,0.155,13,2026-01-13
메타,1,0,1,0.857,0.074,12,2026-01-13
폴더블,4,1,3,4.0,0.0,85,2026-01-13
고성능,1,0,1,1.0,0.0,18,2026-01-13
인텔,3,3,0,3.0,0.0,33,2026-01-13
디스플레이,10,22,-12,11.0,-0.232,265,2026-01-13
tv,12,11,1,13.143,-0.247,380,2026-01-13
kaist,2,18,-16,2.857,-0.319,26,2026-01-13
엔비디아,5,1,4,6.143,-0.329,81,2026-01-13
lg전자,14,27,-13,16.0,-0.4,370,2026-01-13
oled,17,31,-14,19.714,-0.499,479,2026-01-13
hp,2,19,-17,4.0,-0.667,59,2026-01-13
모바일,1,1,0,2.857,-0.69,82,2026-01-13
퀄컴,1,1,0,3.143,-0.773,32,2026-01-13
모니터,3,5,-2,7.0,-1.097,208,2026-01-13
기아,3,7,-4,7.429,-1.189,61,2026-01-13
삼성디스플레이,1,11,-10,7.0,-1.646,173,2026-01-13
태블릿,7,1,6,1.143,2.831,14,2026-01-14
fhd,8,0,8,1.714,2.722,13,2026-01-14
엔비디아,11,5,6,5.429,1.673,92,2026-01-14
현대모비스,5,0,5,2.0,1.243,42,2026-01-14
4k,2,0,2,0.286,1.117,7,2026-01-14
byd,2,0,2,0.286,1.117,5,2026-01-14
hud,2,0,2,0.286,1.117,3,2026-01-14
벤츠,2,0,2,0.286,1.117,15,2026-01-14
sk하이닉스,4,3,1,1.571,1.078,39,2026-01-14
인텔,5,3,2,2.571,0.933,37,2026-01-14
메타,2,1,1,0.571,0.814,14,2026-01-14
노트북,8,9,-1,5.571,0.723,112,2026-01-14
양산,2,0,2,0.714,0.697,26,2026-01-14
생산량,1,0,1,0.143,0.622,1,2026-01-14
폭스바겐,1,0,1,0.143,0.622,4,2026-01-14
해상도,1,0,1,0.143,0.622,8,2026-01-14
ar,2,0,2,0.857,0.593,26,2026-01-14
애플,9,14,-5,7.0,0.549,164,2026-01-14
fmm,1,0,1,0.286,0.465,5,2026-01-14
한화시스템,1,0,1,0.429,0.345,5,2026-01-14
amd,2,6,-4,1.429,0.26,36,2026-01-14
tsmc,1,1,0,0.714,0.155,14,2026-01-14
구글,4,14,-10,3.571,0.148,51,2026-01-14
알파벳,2,10,-8,1.857,0.06,14,2026-01-14
스마트폰,5,11,-6,4.857,0.045,99,2026-01-14
아이폰,2,4,-2,2.143,-0.058,81,2026-01-14
모니터,7,3,4,7.429,-0.115,211,2026-01-14
폴더블,3,4,-1,3.714,-0.244,88,2026-01-14
tcl,1,0,1,1.571,-0.254,43,2026-01-14
xr,1,3,-2,1.571,-0.254,61,2026-01-14
tv,11,12,-1,12.571,-0.346,386,2026-01-14
퀄컴,1,1,0,2.0,-0.414,31,2026-01-14
lcd,1,8,-7,2.0,-0.414,52,2026-01-14
갤럭시,3,19,-16,4.714,-0.541,82,2026-01-14
올레드,1,6,-5,3.286,-0.813,43,2026-01-14
lg디스플레이,1,8,-7,3.286,-0.813,140,2026-01-14
hp,1,2,-1,3.857,-0.964,60,2026-01-14
디스플레이,3,10,-7,7.429,-1.189,255,2026-01-14
삼성전자,11,26,-15,17.429,-1.242,564,2026-01-14
oled,7,17,-10,13.429,-1.378,485,2026-01-14
레노버,4,17,-13,10.286,-1.494,114,2026-01-14
lg전자,5,14,-9,15.857,-2.179,368,2026-01-14
인텔,12,5,7,3.429,3.006,49,2026-01-15
lg전자,32,5,27,19.429,2.325,389,2026-01-15
메타,4,2,2,1.0,1.5,18,2026-01-15
tcl,3,1,2,0.857,1.113,46,2026-01-15
공급망,2,0,2,0.571,0.814,19,2026-01-15
xr,4,1,3,2.143,0.754,58,2026-01-15
디스플레이,11,3,8,8.143,0.741,257,2026-01-15
qled,1,0,1,0.143,0.622,6,2026-01-15
고효율,1,0,1,0.143,0.622,2,2026-01-15
세미파이브,1,0,1,0.143,0.622,11,2026-01-15
수출입,1,0,1,0.143,0.622,1,2026-01-15
한미반도체,1,0,1,0.143,0.622,6,2026-01-15
생산능력,1,0,1,0.286,0.465,4,2026-01-15
아마존,1,0,1,0.286,0.465,11,2026-01-15
생산량,1,1,0,0.286,0.465,2,2026-01-15
양산,1,2,-1,0.857,0.074,27,2026-01-15
sk하이닉스,2,4,-2,1.857,0.06,37,2026-01-15
노트북,5,8,-3,5.0,0.0,112,2026-01-15
모바일,1,0,1,1.286,-0.134,68,2026-01-15
amd,1,2,-1,1.429,-0.195,35,2026-01-15
애플,6,9,-3,7.0,-0.274,166,2026-01-15
구글,3,4,-1,3.857,-0.289,52,2026-01-15
lcd,1,1,0,1.714,-0.309,41,2026-01-15
fhd,1,8,-7,1.857,-0.363,14,2026-01-15
현대모비스,1,5,-4,2.0,-0.414,33,2026-01-15
lg디스플레이,2,1,1,3.286,-0.457,135,2026-01-15
모니터,4,7,-3,5.857,-0.543,214,2026-01-15
갤럭시,3,3,0,4.857,-0.58,80,2026-01-15
폴더블,1,3,-2,2.571,-0.604,85,2026-01-15
kaist,1,0,1,3.0,-0.732,27,2026-01-15
tv,7,11,-4,10.571,-0.84,384,2026-01-15
hp,1,1,0,3.429,-0.852,51,2026-01-15
스마트폰,1,5,-4,4.857,-1.204,90,2026-01-15
삼성전자,6,11,-5,13.714,-1.64,538,2026-01-15
레노버,1,4,-3,8.286,-1.878,115,2026-01-15
oled,3,7,-4,11.714,-1.97,480,2026-01-15
