term,cur,prev,diff,ma7,z_like,total
엔비디아,16,1,15,3.429,4.408,187
lg디스플레이,17,2,15,4.857,3.79,77
lcd,9,1,8,2.143,2.783,31
boe,4,0,4,0.714,1.781,23
디스플레이,10,7,3,4.714,1.667,204
삼성디스플레이,7,1,6,3.0,1.464,90
sharp,2,0,2,0.429,0.95,8
노트북,7,8,-1,4.286,0.884,140
oled,13,10,3,9.857,0.759,331
sk하이닉스,4,2,2,2.286,0.682,55
uhd,1,0,1,0.143,0.622,1
픽셀,1,0,1,0.143,0.622,2
한화시스템,1,0,1,0.143,0.622,2
amd,1,0,1,0.286,0.465,19
dell,1,0,1,0.286,0.465,13
fhd,1,0,1,0.286,0.465,17
현대모비스,1,0,1,0.286,0.465,10
etri,1,0,1,0.429,0.345,6
하이센스,1,0,1,0.429,0.345,13
양산,1,1,0,0.429,0.345,29
ar,2,2,0,1.429,0.26,56
bmw,1,0,1,0.571,0.244,15
카카오,1,0,1,0.714,0.155,31
레노버,1,1,0,0.714,0.155,125
폴더블,11,11,0,10.857,0.033,320
인텔,1,1,0,1.0,0.0,27
삼성전자,4,5,-1,4.286,-0.093,427
xr,4,7,-3,4.571,-0.182,91
hp,1,0,1,1.429,-0.195,33
tcl,1,1,0,1.429,-0.195,63
모니터,3,6,-3,3.571,-0.198,164
구글,1,7,-6,1.571,-0.254,60
공급망,1,2,-1,2.429,-0.558,57
갤럭시,1,3,-2,3.0,-0.732,125
lg화학,1,1,0,3.571,-0.89,27
tv,2,1,1,5.286,-0.996,194
아이폰,5,3,2,9.429,-1.088,250
기아,1,1,0,5.286,-1.299,47
lg전자,1,16,-15,6.0,-1.449,303
애플,2,11,-9,12.857,-2.368,408
